"","name","injury","week","team","year"
"397","['Malik McDowell']","Injured Reserve: Concussion","week_15","Seattle Seahawks",2017
"398","['K.J. Wright']","Doubtful: Concussion","week_15","Seattle Seahawks",2017
"399","['D.J. Alexander']","Out: Concussion","week_16","Seattle Seahawks",2017
"400","['Malik McDowell']","Injured Reserve: Concussion","week_16","Seattle Seahawks",2017
"401","['D.J. Alexander']","Out: Concussion","week_17","Seattle Seahawks",2017
"402","['Malik McDowell']","Injured Reserve: Concussion","week_17","Seattle Seahawks",2017
"403","['Donavin Newsom']","Injured Reserve: Concussion","week_1","San Francisco 49ers",2017
"404","['Donavin Newsom']","Injured Reserve: Concussion","week_2","San Francisco 49ers",2017
"405","['Donavin Newsom']","Injured Reserve: Concussion","week_3","San Francisco 49ers",2017
"406","['Brock Coyle']","Questionable: Concussion","week_4","San Francisco 49ers",2017
"407","['Kyle Juszczyk']","Questionable: Concussion","week_4","San Francisco 49ers",2017
"408","['Donavin Newsom']","Injured Reserve: Concussion","week_4","San Francisco 49ers",2017
"409","['Jaquiski Tartt']","Questionable: Concussion","week_4","San Francisco 49ers",2017
"410","['Marquise Goodwin']","Questionable: Concussion","week_5","San Francisco 49ers",2017
"411","['Donavin Newsom']","Injured Reserve: Concussion","week_5","San Francisco 49ers",2017
"412","['Donavin Newsom']","Injured Reserve: Concussion","week_6","San Francisco 49ers",2017
"413","['Donavin Newsom']","Injured Reserve: Concussion","week_7","San Francisco 49ers",2017
"414","['Trent Brown']","Questionable: Concussion","week_8","San Francisco 49ers",2017
"415","['Donavin Newsom']","Injured Reserve: Concussion","week_8","San Francisco 49ers",2017
"416","['Donavin Newsom']","Injured Reserve: Concussion","week_9","San Francisco 49ers",2017
"417","['Donavin Newsom']","Injured Reserve: Concussion","week_10","San Francisco 49ers",2017
"418","['Donavin Newsom']","Injured Reserve: Concussion","week_12","San Francisco 49ers",2017
"419","['Donavin Newsom']","Injured Reserve: Concussion","week_13","San Francisco 49ers",2017
"420","['Donavin Newsom']","Injured Reserve: Concussion","week_14","San Francisco 49ers",2017
"421","['Donavin Newsom']","Injured Reserve: Concussion","week_15","San Francisco 49ers",2017
"422","['Donavin Newsom']","Injured Reserve: Concussion","week_16","San Francisco 49ers",2017
"423","['Donavin Newsom']","Injured Reserve: Concussion","week_17","San Francisco 49ers",2017
