"","Player","Position","Injury","Game Status","Team","Week"
"1","Ja'Whaun Bentley","LB","Illness","Not Listed","New England Patriots",1
"2","Marcus Cannon","OL","Calf","Questionable","New England Patriots",1
"3","Duke Dawson Jr.","DB","Hamstring","Not Listed","New England Patriots",1
"4","Nate Ebner","DB","Knee","Questionable","New England Patriots",1
"5","Jacob Hollister","TE","Hamstring","Questionable","New England Patriots",1
"6","Sony Michel","RB","Knee","Questionable","New England Patriots",1
"7","Frank Gore","RB","Achilles/Not Injury Related","Not Listed","Miami Dolphins",1
"8","Jakeem Grant","WR","Shoulder","Not Listed","Miami Dolphins",1
"9","Ted Larsen","C/G","Knee","Not Listed","Miami Dolphins",1
"10","Brock Osweiler","QB","Knee","Not Listed","Miami Dolphins",1
"11","DeVante Parker","WR","Finger","Not Listed","Miami Dolphins",1
"12","Josh Sitton","G","Shoulder","Not Listed","Miami Dolphins",1
"13","Lorenzo Alexander","LB","Rest","Not Listed","Buffalo Bills",1
"14","Ray-Ray McCloud III","WR","Knee","Out","Buffalo Bills",1
"15","Julian Stanford","LB","Nose","Questionable","Buffalo Bills",1
"16","Jeremiah Attaochu","LB","Calf","Not Listed","New York Jets",1
"17","Kelvin Beachum","T","Foot","Not Listed","New York Jets",1
"18","Quincy Enunwa","WR","Thumb","Not Listed","New York Jets",1
"19","Neville Hewitt","LB","Knee","Not Listed","New York Jets",1
"20","Jermaine Kearse","WR","Abdomen","Doubtful","New York Jets",1
"21","Spencer Long","C","Knee","Not Listed","New York Jets",1
"22","Josh Martin","LB","Concussion","Out","New York Jets",1
"23","Marcus Maye","S","Foot","Doubtful","New York Jets",1
"24","Steve McLendon","DL","Knee","Not Listed","New York Jets",1
"25","Buster Skrine","CB","Hand","Not Listed","New York Jets",1
"26","Avery Williamson","LB","Hamstring","Not Listed","New York Jets",1
"27","Brian Winters","G","Back","Not Listed","New York Jets",1
"28","Dylan Cole","ILB","Wrist","Not Listed","Houston Texans",1
"29","Keke Coutee","WR","Hamstring","Questionable","Houston Texans",1
"30","Brandon Dunn","NT","Ankle","Not Listed","Houston Texans",1
"31","Zach Fulton","C/G","Hand","Not Listed","Houston Texans",1
"32","Andre Hal","S","Ankle","Not Listed","Houston Texans",1
"33","DeAndre Hopkins","WR","Ankle","Not Listed","Houston Texans",1
"34","Buddy Howell","RB","Hamstring","Questionable","Houston Texans",1
"35","Johnathan Joseph","CB","Neck","Not Listed","Houston Texans",1
"36","Senio Kelemete","G","Knee/Rib","Not Listed","Houston Texans",1
"37","Benardrick McKinney","ILB","Heel","Not Listed","Houston Texans",1
"38","Justin Reid","S","Wrist","Not Listed","Houston Texans",1
"39","J.J. Watt","DE","Elbow/Knee","Not Listed","Houston Texans",1
"40","Anthony Castonzo","T","Kne","Not Listed","Indianapolis Colts",1
"41","Eric Ebron","TE","Not Injury Related (Rest)","Not Listed","Indianapolis Colts",1
"42","Daurice Fountain","WR","Ankle","Not Listed","Indianapolis Colts",1
"43","Clayton Geathers","S","Knee","Questionable","Indianapolis Colts",1
"44","Ryan Grant","WR","Toe","Out","Indianapolis Colts",1
"45","T.Y. Hilton","WR","Ankle","Questionable","Indianapolis Colts",1
"46","Malik Hooker","S","Hip","Not Listed","Indianapolis Colts",1
"47","Dontrelle Inman","WR","Shoulder/Finger","Questionable","Indianapolis Colts",1
"48","Ryan Kelly","C","Neck","Not Listed","Indianapolis Colts",1
"49","Darius Leonard","LB","Ankle","Not Listed","Indianapolis Colts",1
"50","Tyquan Lewis","DT/DE","Knee","Out","Indianapolis Colts",1
"51","Zach Pascal","WR","Knee","Questionable","Indianapolis Colts",1
"52","Jabaal Sheard","DE","Knee","Questionable","Indianapolis Colts",1
"53","Anthony Walker","LB","Shoulder","Not Listed","Indianapolis Colts",1
"54","J.J. Wilcox","S","Ankle","Questionable","Indianapolis Colts",1
"55","Jordan Wilkins","RB","Knee/Ankle","Not Listed","Indianapolis Colts",1
"56","Jack Conklin","OT","Knee","Out","Tennessee Titans",1
"57","Rashaan Evans","LB","Hamstring","Out","Tennessee Titans",1
"58","Harold Landry","OLB","Ankle","Out","Tennessee Titans",1
"59","Kendrick Lewis","S","Foot","Out","Tennessee Titans",1
"60","Derrick Morgan","LB","Knee","Not Listed","Tennessee Titans",1
"61","Cody Davis","S","Rib","Questionable","Jacksonville Jaguars",1
"62","Brandon Linder","OL","Knee","Not Listed","Jacksonville Jaguars",1
"63","Jermey Parnell","OL","Knee","Not Listed","Jacksonville Jaguars",1
"64","Jalen Ramsey","CB","Ankle","Not Listed","Jacksonville Jaguars",1
"65","Austin Seferian-Jenkins","TE","Core Muscle","Not Listed","Jacksonville Jaguars",1
"66","Vance McDonald","TE","Foot","Out","Pittsburgh Steelers",1
"67","Alex Lewis","G/T","Shoulder","Questionable","Baltimore Ravens",1
"68","Chris Moore","WR","Shoulder","Questionable","Baltimore Ravens",1
"69","Terrell Suggs","OLB","NIR","Not Listed","Baltimore Ravens",1
"70","Tavon Young","CB","Groin","Questionable","Baltimore Ravens",1
"71","Marshal Yanda","G/T","NIR","Not Listed","Baltimore Ravens",1
"72","Genard Avery","LB","Glute","Not Listed","Cleveland Browns",1
"73","Trevon Coley","DL","Ankle","Not Listed","Cleveland Browns",1
"74","Seth DeValve","TE","Quad","Not Listed","Cleveland Browns",1
"75","E.J. Gaines","DB","Knee","Out","Cleveland Browns",1
"76","Desmond Harrison","OL","Knee","Not Listed","Cleveland Browns",1
"77","Christian Kirksey","LB","Shoulder","Not Listed","Cleveland Browns",1
"78","Damarious Randall","DB","Knee","Not Listed","Cleveland Browns",1
"79","Cody Core","WR","Back","Doubtful","Cincinnati Bengals",1
"80","Tyler Eifert","TE","Back","Not Listed","Cincinnati Bengals",1
"81","Clayton Fejedelem","S","Calf","Not Listed","Cincinnati Bengals",1
"82","Cordy Glenn","OT","Shoulder","Not Listed","Cincinnati Bengals",1
"83","Tony McRae","CB","Ankle","Not Listed","Cincinnati Bengals",1
"84","Vincent Rey","LB","Ankle","Not Listed","Cincinnati Bengals",1
"85","Mason Schreck","TE","Toe","Not Listed","Cincinnati Bengals",1
"86","Allen Bailey","DL","Knee","Not Listed","Kansas City Chiefs",1
"87","Eric Berry","DB","Heel","Doubtful","Kansas City Chiefs",1
"88","Justin Hamilton","DL","Ankle","Not Listed","Kansas City Chiefs",1
"89","Marcus Kemp","WR","Ankle","Not Listed","Kansas City Chiefs",1
"90","Reggie Ragland","LB","Knee","Not Listed","Kansas City Chiefs",1
"91","Jahleel Addae","S","Shoulder","Not Listed","Los Angeles Chargers",1
"92","Jatavis Brown","OLB","Ankle","Out","Los Angeles Chargers",1
"93","Austin Ekeler","RB","Groin","Questionable","Los Angeles Chargers",1
"94","Dan Feeney","G","Knee","Not Listed","Los Angeles Chargers",1
"95","Melvin Gordon III","RB","Ankle","Not Listed","Los Angeles Chargers",1
"96","Brandon Mebane","NT","Not Injury Related","Doubtful","Los Angeles Chargers",1
"97","Sam Tevi","T","Groin","Not Listed","Los Angeles Chargers",1
"98","Joe Jones","ILB","Hamstring","Not Listed","Denver Broncos",1
"99","Sam Jones","G","Low Back","Not Listed","Denver Broncos",1
"100","Ron Leary","G","Knee","Not Listed","Denver Broncos",1
"101","Brandon Marshall","ILB","Knee","Not Listed","Denver Broncos",1
"102","Tim Patrick","WR","Calf","Not Listed","Denver Broncos",1
"103","Shane Ray","OLB","Wrist","Not Listed","Denver Broncos",1
"104","Bradley Roby","CB","Wrist","Not Listed","Denver Broncos",1
"105","Derek Wolfe","DE","Hand","Not Listed","Denver Broncos",1
"106","Marshawn Lynch","RB","Groin","Not Listed","Oakland Raiders",1
"107","Nick Nelson","CB","Hamstring","Not Listed","Oakland Raiders",1
"108","Kelechi Osemele","G/T","Back","Not Listed","Oakland Raiders",1
"109","DeAndré Washington","RB","Knee","Out","Oakland Raiders",1
"110","Tahir Whitehead","LB","Ankle","Not Listed","Oakland Raiders",1
"111","Tavon Austin","WR","Groin","Questionable","Dallas Cowboys",1
"112","Tyrone Crawford","DL","Neck","Not Listed","Dallas Cowboys",1
"113","David Irving","DL","Ankle","Out","Dallas Cowboys",1
"114","Sean Lee","LB","Hamstring","Not Listed","Dallas Cowboys",1
"115","Zack Martin","G","Knee","Not Listed","Dallas Cowboys",1
"116","Tyron Smith","T","Neck","Not Listed","Dallas Cowboys",1
"117","Xavier Su'a-Filo","G","Ankle","Not Listed","Dallas Cowboys",1
"118","Darian Thompson","S","Groin","Questionable","Dallas Cowboys",1
"119","D.J. Alexander","LB","Hamstring","Out","Philadelphia Eagles",1
"120","Michael Bennett","DE","Foot","Questionable","Philadelphia Eagles",1
"121","Fletcher Cox","DT","Knee","Not Listed","Philadelphia Eagles",1
"122","Nick Foles","QB","Ribs","Not Listed","Philadelphia Eagles",1
"123","Sidney Jones","CB","Hamstring","Out","Philadelphia Eagles",1
"124","Jason Kelce","C","Knee","Not Listed","Philadelphia Eagles",1
"125","Avonte Maddox","CB","Oblique","Questionable","Philadelphia Eagles",1
"126","Jason Peters","T","Quadricep","Questionable","Philadelphia Eagles",1
"127","Isaac Seumalo","OL","Chest","Questionable","Philadelphia Eagles",1
"128","Wendell Smallwood","RB","Hand","Not Listed","Philadelphia Eagles",1
"129","Mike Wallace","WR","Ankle","Out","Philadelphia Eagles",1
"130","Carson Wentz","QB","Back","Out","Philadelphia Eagles",1
"131","Zach Brown","LB","Oblique","Not Listed","Washington Redskins",1
"132","Jamison Crowder","WR","Personal","Not Listed","Washington Redskins",1
"133","Maurice Harris","WR","Concussion","Out","Washington Redskins",1
"134","Ryan Kerrigan","LB","Hip","Not Listed","Washington Redskins",1
"135","Colt McCoy","QB","Right Thumb","Not Listed","Washington Redskins",1
"136","Trent Williams","T","Knee","Not Listed","Washington Redskins",1
"137","Lorenzo Carter","OLB","Illness","(-)","New York Giants",1
"138","Tae Davis","ILB","Hamstring","OUT","New York Giants",1
"139","Olivier Vernon","OLB","Ankle","OUT","New York Giants",1
"140","Jermon Bushrod","T","Not Injury Related","Questionable","New Oleans Saints",1
"141","Andrus Peat","T","Quad","Questionable","New Oleans Saints",1
"142","Brendan Mahon","G","Neck","Not Listed","Carolina Panthers",1
"143","Chris Manhertz","TE","Foot","Questionable","Carolina Panthers",1
"144","Greg Olsen","TE","Back","Questionable","Carolina Panthers",1
"145","Curtis Samuel","WR","Medical Illness","Out","Carolina Panthers",1
"146","Amini Silatolu","G","Knee","Questionable","Carolina Panthers",1
"147","Daryl Williams","T","Knee","Questionable","Carolina Panthers",1
"148","Vinny Curry","DE","Not Injury Related","Not Listed","Tampa Bay Buccaneers",1
"149","Evan Smith","OL","Hip","Not Listed","Tampa Bay Buccaneers",1
"150","Brent Grimes","CB","Groin","Out","Tampa Bay Buccaneers",1
"151","Donovan Smith","T","Knee","Questionable","Tampa Bay Buccaneers",1
"152","M.J. Stewart","CB","Foot","Not Listed","Tampa Bay Buccaneers",1
"153","Vita Vea","DT","Calf","Out","Tampa Bay Buccaneers",1
"154","Taylor Gabriel","WR","Ribs","Not Listed","Chicago Bears",1
"155","DeAndre Houston-Carson","FS","Ribs","Questionable","Chicago Bears",1
"156","Eddie Jackson","FS","Ankle","Questionable","Chicago Bears",1
"157","Kyle Long","OG","Non-injury/resting veteran","Not Listed","Chicago Bears",1
"158","Aaron Lynch","LB","Elbow","Doubtful","Chicago Bears",1
"159","Anthony Miller","WR","Shoulder","Not Listed","Chicago Bears",1
"160","Bilal Nichols","DT","Knee","Questionable","Chicago Bears",1
"161","Allen Robinson II","WR","Ribs","Not Listed","Chicago Bears",1
"162","Mackensie Alexander","CB","Ankle","Doubtful","Minnesota Vikings",1
"163","Aviante Collins","T","Elbow","Out","Minnesota Vikings",1
"164","Pat Elflein","C","Ankle/Shoulder","Out","Minnesota Vikings",1
"165","Riley Reiff","T","Foot","Not Listed","Minnesota Vikings",1
"166","Xavier Rhodes","CB","Hamstring","Questionable","Minnesota Vikings",1
"167","Marcus Sherels","CB","Hamstring","Not Listed","Minnesota Vikings",1
"168","Roc Thomas","RB","Ankle","Out","Minnesota Vikings",1
"169","Oren Burks","LB","Shoulder","Questionable","Green Bay Packers",1
"170","James Crawford","LB","Hamstring","Questionable","Green Bay Packers",1
"171","Trevor Davis","WR","Hamstring","Doubtful","Green Bay Packers",1
"172","Josh Jones","S","Ankle","Out","Green Bay Packers",1
"173","Andrew Donnal","OL","knee","Out","Detroit Lions",1
"174","Ricky Jean Francois","DT","illness","Not Listed","Detroit Lions",1
"175","Mark Barron","LB","Ankle","Doubtful","Los Angeles Rams",1
"176","Justin Davis","RB","Hamstring","Not Listed","Los Angeles Rams",1
"177","Doug Baldwin","WR","Knee","Not Listed","Seattle Seahawks",1
"178","Duane Brown","T","Knee","Not Listed","Seattle Seahawks",1
"179","Chris Carson","RB","NIR","Not Listed","Seattle Seahawks",1
"180","Mike Davis","RB","Foot","Not Listed","Seattle Seahawks",1
"181","D.J. Fluker","G/T","Hamstring","Not Listed","Seattle Seahawks",1
"182","Shaquill Griffin","CB","Ankle","Not Listed","Seattle Seahawks",1
"183","Dion Jordan","DE","Knee","Not Listed","Seattle Seahawks",1
"184","Tre Madden","FB","Hamstring","Doubtful","Seattle Seahawks",1
"185","Bradley McDougald","FS","Knee","Not Listed","Seattle Seahawks",1
"186","J.R. Sweezy","G","Foot","Questionable","Seattle Seahawks",1
"187","Tedric Thompson","FS","Ankle","Not Listed","Seattle Seahawks",1
"188","Garry Gilliam","OL","Concussion","Not Listed","San Francisco 49ers",1
"189","Erik Magnuson","OL","Hamstring","Out","San Francisco 49ers",1
"190","Malcolm Smith","LB","Hamstring","Doubtful","San Francisco 49ers",1
"191","Jimmie Ward","DB","Quadricep","Not Listed","San Francisco 49ers",1
"192","Dekoda Watson","LB","Hamstring","Out","San Francisco 49ers",1
"193","Dwayne Allen","TE","Knee","Not Listed","New England Patriots",2
"194","Devin McCourty","DB","Concussion","Not Listed","New England Patriots",2
"195","Cordarrelle Patterson","WR","Knee","Not Listed","New England Patriots",2
"196","Deatrich Wise Jr.","DL","Ankle","Questionable","New England Patriots",2
"197","Danny Amendola","WR","Not Injury Related","Not Listed","Miami Dolphins",2
"198","John Denney","LS","Shoulder","Questionable","Miami Dolphins",2
"199","Frank Gore","RB","Not Injury Related","Not Listed","Miami Dolphins",2
"200","William Hayes","DE","Finger","Questionable","Miami Dolphins",2
"201","Ja'Wuan James","OT","Hamstring","Not Listed","Miami Dolphins",2
"202","DeVante Parker","WR","Finger","Questionable","Miami Dolphins",2
"203","Laremy Tunsil","OT","Hamstring","Not Listed","Miami Dolphins",2
"204","Lorenzo Alexander","LB","Rest","Not Listed","Buffalo Bills",2
"205","Kelvin Benjamin","WR","Rest","Not Listed","Buffalo Bills",2
"206","Taron Johnson","CB","Shoulder","Out","Buffalo Bills",2
"207","Shaq Lawson","DE","Hamstring","Out","Buffalo Bills",2
"208","Ray-Ray McCloud III","WR","Knee","Questionable","Buffalo Bills",2
"209","Julian Stanford","LB","Nose","Not Listed","Buffalo Bills",2
"210","Kyle Williams","DT","Rest","Not Listed","Buffalo Bills",2
"211","Kelvin Beachum","T","Foot","Not Listed","New York Jets",2
"212","Dakota Dozier","G","Non-Injury","Not Listed","New York Jets",2
"213","Quincy Enunwa","WR","Thumb","Not Listed","New York Jets",2
"214","Neville Hewitt","LB","Knee","Not Listed","New York Jets",2
"215","Jermaine Kearse","WR","Abdomen","Not Listed","New York Jets",2
"216","Spencer Long","C","Knee","Not Listed","New York Jets",2
"217","Josh Martin","LB","Concussion","Out","New York Jets",2
"218","Marcus Maye","S","Foot","Doubtful","New York Jets",2
"219","Steve McLendon","DL","Knee","Not Listed","New York Jets",2
"220","Doug Middleton","S","Finger","Questionable","New York Jets",2
"221","Kevin Pierre-Louis","LB","Abdomen","Not Listed","New York Jets",2
"222","Brian Winters","G","Back","Not Listed","New York Jets",2
"223","Johnson Bademosi","CB","Knee","Questionable","Houston Texans",2
"224","Jadeveon Clowney","DE/OLB","Back / Elbow","Questionable","Houston Texans",2
"225","Sammie Coates Jr.","WR","Hamstring","Questionable","Houston Texans",2
"226","Keke Coutee","WR","Hamstring","Questionable","Houston Texans",2
"227","Christian Covington","DE","Thigh / Knee","Questionable","Houston Texans",2
"228","Duke Ejiofor","OLB","Hamstring","Questionable","Houston Texans",2
"229","Will Fuller V","WR","Hamstring","Questionable","Houston Texans",2
"230","DeAndre Hopkins","WR","Foot","Questionable","Houston Texans",2
"231","Kayvon Webster","CB","Achilles","Out","Houston Texans",2
"232","Denico Autry","DT/DE","Shoulder","Questionable","Indianapolis Colts",2
"233","Anthony Castonzo","T","Knee","Not Listed","Indianapolis Colts",2
"234","Eric Ebron","TE","Hip","Not Listed","Indianapolis Colts",2
"235","Clayton Geathers","S","Knee","Not Listed","Indianapolis Colts",2
"236","Ryan Grant","WR","Toe","Out","Indianapolis Colts",2
"237","T.Y. Hilton","WR","Ankle","Not Listed","Indianapolis Colts",2
"238","Malik Hooker","S","Foot","Questionable","Indianapolis Colts",2
"239","Dontrelle Inman","WR","Shoulder/Finger","Not Listed","Indianapolis Colts",2
"240","Darius Leonard","LB","Shoulder/Ankle","Not Listed","Indianapolis Colts",2
"241","Tyquan Lewis","DT/DE","Knee","Out","Indianapolis Colts",2
"242","Mike Mitchell","S","Calf","Not Listed","Indianapolis Colts",2
"243","Jabaal Sheard","DE","Knee","Not Listed","Indianapolis Colts",2
"244","J.J. Wilcox","S","Ankle","Not Listed","Indianapolis Colts",2
"245","Jack Conklin","OT","Knee","Out","Tennessee Titans",2
"246","Corey Davis","WR","Hamstring","Not Listed","Tennessee Titans",2
"247","Matt Dickerson","DE","Knee","Not Listed","Tennessee Titans",2
"248","Kenneth Durden","CB","Hamstring","Not Listed","Tennessee Titans",2
"249","Rashaan Evans","LB","Hamstring","Not Listed","Tennessee Titans",2
"250","Dennis Kelly","T","Illness","Questionable","Tennessee Titans",2
"251","Harold Landry","OLB","Ankle","Questionable","Tennessee Titans",2
"252","Taylor Lewan","T","Concussion","Out","Tennessee Titans",2
"253","Kendrick Lewis","S","Foot","Out","Tennessee Titans",2
"254","Marcus Mariota","QB","Right Elbow","Questionable","Tennessee Titans",2
"255","Derrick Morgan","LB","Kne","Questionable","Tennessee Titans",2
"256","Calais Campbell","DL","Knee","Questionable","Jacksonville Jaguars",2
"257","Leonard Fournette","RB","Hamstring","Questionable","Jacksonville Jaguars",2
"258","Leon Jacobs","LB","Ankle","Not Listed","Jacksonville Jaguars",2
"259","Brandon Linder","OL","Knee","Not Listed","Jacksonville Jaguars",2
"260","Jaydon Mickens","WR","Knee","Not Listed","Jacksonville Jaguars",2
"261","Jermey Parnell","OL","Knee","Not Listed","Jacksonville Jaguars",2
"262","Austin Seferian-Jenkins","TE","Core Muscle","Not Listed","Jacksonville Jaguars",2
"263","Telvin Smith Sr.","LB","Back","Not Listed","Jacksonville Jaguars",2
"264","T.J. Yeldon","RB","Ankle","Not Listed","Jacksonville Jaguars",2
"265","Tyson Alualu","DE","Shoulder","Doubtful","Pittsburgh Steelers",2
"266","Artie Burns","CB",NA,"Questionable","Pittsburgh Steelers",2
"267","David DeCastro","G","Hand","Doubtful","Pittsburgh Steelers",2
"268","Joe Haden","CB","Hamstring","Doubtful","Pittsburgh Steelers",2
"269","Cameron Heyward","DT","Kne","Questionable","Pittsburgh Steelers",2
"270","Vance McDonald","TE","Foot","Questionable","Pittsburgh Steelers",2
"271","Ben Roethlisberger","QB","Right Elbow","Questionable","Pittsburgh Steelers",2
"272","Maurice Canady","CB","Thigh","Out","Baltimore Ravens",2
"273","Kenneth Dixon","RB","Knee","Out","Baltimore Ravens",2
"274","Janarion Grant","WR","Hand","Questionable","Baltimore Ravens",2
"275","Willie Henry","DT","Abdomen","Out","Baltimore Ravens",2
"276","Hayden Hurst","TE","Foot","Out","Baltimore Ravens",2
"277","James Burgess Jr.","LB","Concussion","Not Listed","Cleveland Browns",2
"278","Seth DeValve","TE","Hamstring","Out","Cleveland Browns",2
"279","E.J. Gaines","DB","Knee","Not Listed","Cleveland Browns",2
"280","Desmond Harrison","OL","Shoulder","Not Listed","Cleveland Browns",2
"281","Christian Kirksey","LB","Shoulder/Ankle","Out","Cleveland Browns",2
"282","Jarvis Landry","WR","Thigh","Not Listed","Cleveland Browns",2
"283","Emmanuel Ogbah","DL","Ankle","Out","Cleveland Browns",2
"284","Damarious Randall","DB","Head/Neck","Not Listed","Cleveland Browns",2
"285","Clint Boling","G","Foot","Not Listed","Cincinnati Bengals",2
"286","Preston Brown","LB","Ankle","Questionable","Cincinnati Bengals",2
"287","Cody Core","WR","Back","Doubtful","Cincinnati Bengals",2
"288","Darqueze Dennard","CB","Neck","Not Listed","Cincinnati Bengals",2
"289","Carlos Dunlap","DE","Calf","Not Listed","Cincinnati Bengals",2
"290","Tyler Eifert","TE","Back","Not Listed","Cincinnati Bengals",2
"291","William Jackson","CB","Shoulder","Not Listed","Cincinnati Bengals",2
"292","Eric Berry","DB","Heel","Questionable","Kansas City Chiefs",2
"293","Kendall Fuller","DB","Thumb","Not Listed","Kansas City Chiefs",2
"294","Tyreek Hill","WR","Heel","Not Listed","Kansas City Chiefs",2
"295","Jordan Lucas","DB","Shoulder","Not Listed","Kansas City Chiefs",2
"296","Derrick Nnadi","DL","Concussion","Not Listed","Kansas City Chiefs",2
"297","Dorian O'Daniel","LB","Calf/Ankle","Doubtful","Kansas City Chiefs",2
"298","Reggie Ragland","LB","Hip","Not Listed","Kansas City Chiefs",2
"299","Charvarius Ward","DB","Shoulder","Not Listed","Kansas City Chiefs",2
"300","Spencer Ware","RB","Hamstring","Questionable","Kansas City Chiefs",2
"301","Sammy Watkins","WR","Foot","Questionable","Kansas City Chiefs",2
"302","Xavier Williams","DL","Back/Ankle","Not Listed","Kansas City Chiefs",2
"303","Jahleel Addae","S","Shoulder","Not Listed","Los Angeles Chargers",2
"304","Brandon Facyson","CB","Concussion","Questionable","Los Angeles Chargers",2
"305","Melvin Gordon III","RB","Knee","Not Listed","Los Angeles Chargers",2
"306","Hunter Henry","TE","Knee","Questionable","Los Angeles Chargers",2
"307","Mike Pouncey","C","Thumb","Not Listed","Los Angeles Chargers",2
"308","Sam Tevi","T","Groin","Not Listed","Los Angeles Chargers",2
"309","Derek Watt","FB","Shoulder","Questionable","Los Angeles Chargers",2
"310","Kyle Wilson","LB","Concussion","Questionable","Los Angeles Chargers",2
"311","Keishawn Bierria","ILB","Foot","Not Listed","Denver Broncos",2
"312","Sam Jones","G","Low Back","Not Listed","Denver Broncos",2
"313","Ron Leary","G","Knee","Not Listed","Denver Broncos",2
"314","Phillip Lindsay","RB","Knee","Not Listed","Denver Broncos",2
"315","Brandon Marshall","ILB","Knee","Not Listed","Denver Broncos",2
"316","Tim Patrick","WR","Calf","Not Listed","Denver Broncos",2
"317","Domata Peko Sr.","NT","Not Injury Related","Not Listed","Denver Broncos",2
"318","Shane Ray","OLB","Wrist","Not Listed","Denver Broncos",2
"319","Bradley Roby","CB","Wrist","Not Listed","Denver Broncos",2
"320","Derek Wolfe","DE","Abdomen","Not Listed","Denver Broncos",2
"321","Andrew DePaola","LS","Knee","Not Listed","Oakland Raiders",2
"322","Justin Ellis","DT","Foot","Not Listed","Oakland Raiders",2
"323","P.J. Hall","DT","Ankle","Out","Oakland Raiders",2
"324","Dwayne Harris","WR/RS","Foot","Questionable","Oakland Raiders",2
"325","Rodney Hudson","C","Ankle","Not Listed","Oakland Raiders",2
"326","Gabe Jackson","G","Pec","Questionable","Oakland Raiders",2
"327","Brandon LaFell","WR","Back","Not Listed","Oakland Raiders",2
"328","Marshawn Lynch","RB","Shoulder","Not Listed","Oakland Raiders",2
"329","Brian Price","DT","Hamstring","Not Listed","Oakland Raiders",2
"330","Johnny Townsend","P","Rt. Quad","Not Listed","Oakland Raiders",2
"331","DeAndré Washington","RB","Knee","Questionable","Oakland Raiders",2
"332","Tavon Austin","WR","Groin","Not Listed","Dallas Cowboys",2
"333","Cole Beasley","WR","Ankle","Questionable","Dallas Cowboys",2
"334","Noah Brown","WR","Illness","Not Listed","Dallas Cowboys",2
"335","Maliek Collins","DT","Illness/Ankle","Questionable","Dallas Cowboys",2
"336","Tyrone Crawford","DL","Neck","Not Listed","Dallas Cowboys",2
"337","Jeff Heath","S","Wrist","Not Listed","Dallas Cowboys",2
"338","David Irving","DL","Ankle","Out","Dallas Cowboys",2
"339","Blake Jarwin","TE","Ankle","Questionable","Dallas Cowboys",2
"340","Sean Lee","LB","Hamstring","Not Listed","Dallas Cowboys",2
"341","Zack Martin","G","Knee","Not Listed","Dallas Cowboys",2
"342","Dak Prescott","QB","Knee","Not Listed","Dallas Cowboys",2
"343","Tyron Smith","T","Neck","Not Listed","Dallas Cowboys",2
"344","Xavier Su'a-Filo","G","Ankle","Questionable","Dallas Cowboys",2
"345","Darian Thompson","S","Groin","Questionable","Dallas Cowboys",2
"346","D.J. Alexander","LB","Hamstring","Questionable","Philadelphia Eagles",2
"347","Michael Bennett","DE","Foot","Questionable","Philadelphia Eagles",2
"348","Shelton Gibson","WR","Hamstring","Questionable","Philadelphia Eagles",2
"349","Alshon Jeffery","WR","Ribs","Not Listed","Philadelphia Eagles",2
"350","Sidney Jones","CB","Hamstring","Questionable","Philadelphia Eagles",2
"351","Jason Peters","T","Quadricep","Questionable","Philadelphia Eagles",2
"352","Golden Tate","WR","Knee","Not Listed","Philadelphia Eagles",2
"353","Mike Wallace","WR","Ankle","Questionable","Philadelphia Eagles",2
"354","Carson Wentz","QB","Back","Out","Philadelphia Eagles",2
"355","Troy Apke","S","Hamstring","Out","Washington Redskins",2
"356","Zach Brown","LB","Oblique","Not Listed","Washington Redskins",2
"357","Maurice Harris","WR","Concussion","Questionable","Washington Redskins",2
"358","Colt McCoy","QB","Thumb","Not Listed","Washington Redskins",2
"359","Morgan Moses","T","Knee","Questionable","Washington Redskins",2
"360","Paul Richardson Jr.","WR","Shoulder","Questionable","Washington Redskins",2
"361","Trent Williams","T","Knee","Not Listed","Washington Redskins",2
"362","Tae Davis","ILB","Hamstring","QUESTIONABLE","New York Giants",2
"363","Wayne Gallman","RB","Knee","(-)","New York Giants",2
"364","Janoris Jenkins","CB","Not Injury Replated","(-)","New York Giants",2
"365","Sterling Shepard","WR","Back","(-)","New York Giants",2
"366","Olivier Vernon","OLB","Ankle","OUT","New York Giants",2
"367","Terron Armstead","T","Pectoral","Not Listed","New Oleans Saints",2
"368","Chris Banjo","S","Knee","Not Listed","New Oleans Saints",2
"369","Jermon Bushrod","T","Hamstring","Not Listed","New Oleans Saints",2
"370","Simmie Cobbs","WR","Knee","Out","New Oleans Saints",2
"371","Ted Ginn Jr.","WR","Knee","Not Listed","New Oleans Saints",2
"372","Alex Okafor","DE","Knee","Not Listed","New Oleans Saints",2
"373","Andrus Peat","T","Hand","Not Listed","New Oleans Saints",2
"374","Ryan Ramczyk","T","Shoulder","Not Listed","New Oleans Saints",2
"375","Larry Warford","G","Knee","Not Listed","New Oleans Saints",2
"376","Vernon Butler","DT","Shoulder","Not Listed","Carolina Panthers",2
"377","Damiere Byrd","WR","Knee","Out","Carolina Panthers",2
"378","Colin Jones","S","Knee","Not Listed","Carolina Panthers",2
"379","Luke Kuechly","LB","Knee","Not Listed","Carolina Panthers",2
"380","Greg Olsen","TE","Foot","Out","Carolina Panthers",2
"381","Curtis Samuel","WR","Medical Illness","Out","Carolina Panthers",2
"382","Da'Norris Searcy","S","Chest","Not Listed","Carolina Panthers",2
"383","Trai Turner","G","Concussion","Out","Carolina Panthers",2
"384","Caleb Benenoch","OL","Knee","Not Listed","Tampa Bay Buccaneers",2
"385","Brent Grimes","CB","Groin","Out","Tampa Bay Buccaneers",2
