name,injury,week,team,year
['Armon Binns'],NA,week_1,Miami Dolphins,2013
['Sam Brenner'],NA,week_1,Miami Dolphins,2013
['Nolan Carroll'],NA,week_1,Miami Dolphins,2013
['Tyson Clabo'],NA,week_1,Miami Dolphins,2013
['Chris Clemons'],NA,week_1,Miami Dolphins,2013
['Will Davis'],Doubtful: ankle,week_1,Miami Dolphins,2013
['John Denney'],NA,week_1,Miami Dolphins,2013
['Pat Devlin'],Doubtful: ankle,week_1,Miami Dolphins,2013
['Michael Egnew'],NA,week_1,Miami Dolphins,2013
['Dannell Ellerbe'],NA,week_1,Miami Dolphins,2013
['Brandon Fields'],NA,week_1,Miami Dolphins,2013
['Jonathan Freeny'],Probable: shoulder,week_1,Miami Dolphins,2013
['Nate Garner'],NA,week_1,Miami Dolphins,2013
['Brandon Gibson'],NA,week_1,Miami Dolphins,2013
['Brent Grimes'],NA,week_1,Miami Dolphins,2013
['Brian Hartline'],NA,week_1,Miami Dolphins,2013
['Richie Incognito'],NA,week_1,Miami Dolphins,2013
['Jelani Jenkins'],NA,week_1,Miami Dolphins,2013
['John Jerry'],NA,week_1,Miami Dolphins,2013
['Don Jones'],NA,week_1,Miami Dolphins,2013
['Reshad Jones'],NA,week_1,Miami Dolphins,2013
['Dion Jordan'],Probable: shoulder,week_1,Miami Dolphins,2013
['Josh Kaddu'],NA,week_1,Miami Dolphins,2013
['Dustin Keller'],Injured Reserve: knee,week_1,Miami Dolphins,2013
['Jonathan Martin'],NA,week_1,Miami Dolphins,2013
['Vaughn Martin'],Probable: ankle,week_1,Miami Dolphins,2013
['Rishard Matthews'],NA,week_1,Miami Dolphins,2013
['Bryant McKinnie'],NA,week_1,Miami Dolphins,2013
['Lamar Miller'],NA,week_1,Miami Dolphins,2013
['Koa Misi'],NA,week_1,Miami Dolphins,2013
['Marlon Moore'],NA,week_1,Miami Dolphins,2013
['Jared Odrick'],NA,week_1,Miami Dolphins,2013
['Dimitri Patterson'],Probable: ankle,week_1,Miami Dolphins,2013
['Mike Pouncey'],NA,week_1,Miami Dolphins,2013
['Derrick Shelby'],NA,week_1,Miami Dolphins,2013
['Dion Sims'],Questionable: groin,week_1,Miami Dolphins,2013
['Paul Soliai'],NA,week_1,Miami Dolphins,2013
['Austin Spitler'],NA,week_1,Miami Dolphins,2013
['R.J. Stanford'],NA,week_1,Miami Dolphins,2013
['Caleb Sturgis'],NA,week_1,Miami Dolphins,2013
['Ryan Tannehill'],NA,week_1,Miami Dolphins,2013
['Jamar Taylor'],Questionable: groin,week_1,Miami Dolphins,2013
['Marcus Thigpen'],NA,week_1,Miami Dolphins,2013
['Dallas Thomas'],NA,week_1,Miami Dolphins,2013
['Daniel Thomas'],NA,week_1,Miami Dolphins,2013
['Jason Trusnik'],NA,week_1,Miami Dolphins,2013
['Olivier Vernon'],NA,week_1,Miami Dolphins,2013
['Cameron Wake'],NA,week_1,Miami Dolphins,2013
['Mike Wallace'],NA,week_1,Miami Dolphins,2013
['Philip Wheeler'],NA,week_1,Miami Dolphins,2013
['Jimmy Wilson'],Probable: hamstring,week_1,Miami Dolphins,2013
['Will Yeatman'],NA,week_1,Miami Dolphins,2013
['Armon Binns'],NA,week_2,Miami Dolphins,2013
['Sam Brenner'],NA,week_2,Miami Dolphins,2013
['Nolan Carroll'],NA,week_2,Miami Dolphins,2013
['Tyson Clabo'],NA,week_2,Miami Dolphins,2013
['Chris Clemons'],NA,week_2,Miami Dolphins,2013
['Will Davis'],Questionable: ankle,week_2,Miami Dolphins,2013
['John Denney'],NA,week_2,Miami Dolphins,2013
['Pat Devlin'],Questionable: ankle,week_2,Miami Dolphins,2013
['Michael Egnew'],NA,week_2,Miami Dolphins,2013
['Dannell Ellerbe'],Probable: pectoral,week_2,Miami Dolphins,2013
['Brandon Fields'],NA,week_2,Miami Dolphins,2013
['Jonathan Freeny'],Probable: shoulder,week_2,Miami Dolphins,2013
['Nate Garner'],NA,week_2,Miami Dolphins,2013
['Brandon Gibson'],Probable: wrist,week_2,Miami Dolphins,2013
['Brent Grimes'],NA,week_2,Miami Dolphins,2013
['Brian Hartline'],NA,week_2,Miami Dolphins,2013
['Richie Incognito'],NA,week_2,Miami Dolphins,2013
['Jelani Jenkins'],NA,week_2,Miami Dolphins,2013
['John Jerry'],NA,week_2,Miami Dolphins,2013
['Don Jones'],NA,week_2,Miami Dolphins,2013
