"","name","injury","week","team","year"
"1","['Haruki Nakamura']","Injured Reserve: concussion","week_1","Carolina Panthers",2013
"2","['Haruki Nakamura']","Injured Reserve: concussion","week_2","Carolina Panthers",2013
"3","['Haruki Nakamura']","Injured Reserve: concussion","week_3","Carolina Panthers",2013
"4","['Josh Thomas']","Questionable: concussion","week_3","Carolina Panthers",2013
"5","['Haruki Nakamura']","Injured Reserve: concussion","week_5","Carolina Panthers",2013
"6","['Haruki Nakamura']","Injured Reserve: concussion","week_6","Carolina Panthers",2013
"7","['Haruki Nakamura']","Injured Reserve: concussion","week_7","Carolina Panthers",2013
"8","['Melvin White']","Questionable: concussion","week_7","Carolina Panthers",2013
"9","['Haruki Nakamura']","Injured Reserve: concussion","week_8","Carolina Panthers",2013
"10","['Haruki Nakamura']","Injured Reserve: concussion","week_9","Carolina Panthers",2013
"11","['Haruki Nakamura']","Injured Reserve: concussion","week_10","Carolina Panthers",2013
"12","['Haruki Nakamura']","Injured Reserve: concussion","week_11","Carolina Panthers",2013
"13","['Haruki Nakamura']","Injured Reserve: concussion","week_12","Carolina Panthers",2013
"14","['Haruki Nakamura']","Injured Reserve: concussion","week_13","Carolina Panthers",2013
"15","['Haruki Nakamura']","Injured Reserve: concussion","week_14","Carolina Panthers",2013
"16","['Haruki Nakamura']","Injured Reserve: concussion","week_15","Carolina Panthers",2013
"17","['Haruki Nakamura']","Injured Reserve: concussion","week_16","Carolina Panthers",2013
"18","['Haruki Nakamura']","Injured Reserve: concussion","week_17","Carolina Panthers",2013
"19","['Haruki Nakamura']","Injured Reserve: concussion","week_19","Carolina Panthers",2013
