"","name","injury","week","team","year"
"1","['Kevin Kolb']","Injured Reserve: concussion","week_1","Buffalo Bills",2013
"2","['Kevin Kolb']","Injured Reserve: concussion","week_2","Buffalo Bills",2013
"3","['Kevin Kolb']","Injured Reserve: concussion","week_3","Buffalo Bills",2013
"4","['Kevin Kolb']","Injured Reserve: concussion","week_4","Buffalo Bills",2013
"5","['Kevin Kolb']","Injured Reserve: concussion","week_5","Buffalo Bills",2013
"6","['Kevin Kolb']","Injured Reserve: concussion","week_6","Buffalo Bills",2013
"7","['Kevin Kolb']","Injured Reserve: concussion","week_7","Buffalo Bills",2013
"8","['Kevin Kolb']","Injured Reserve: concussion","week_8","Buffalo Bills",2013
"9","['Kevin Kolb']","Injured Reserve: concussion","week_9","Buffalo Bills",2013
"10","['Kevin Kolb']","Injured Reserve: concussion","week_10","Buffalo Bills",2013
"11","['Kevin Kolb']","Injured Reserve: concussion","week_11","Buffalo Bills",2013
"12","['Kevin Kolb']","Injured Reserve: concussion","week_13","Buffalo Bills",2013
"13","['Kevin Kolb']","Injured Reserve: concussion","week_14","Buffalo Bills",2013
"14","['Kevin Kolb']","Injured Reserve: concussion","week_15","Buffalo Bills",2013
"15","['Kevin Kolb']","Injured Reserve: concussion","week_16","Buffalo Bills",2013
"16","['Kevin Kolb']","Injured Reserve: concussion","week_17","Buffalo Bills",2013
