"","name","injury","week","team","year"
"1","['LaRon Byrd']","Injured Reserve: concussion","week_1","Arizona Cardinals",2013
"2","['LaRon Byrd']","Injured Reserve: concussion","week_2","Arizona Cardinals",2013
"3","['LaRon Byrd']","Injured Reserve: concussion","week_3","Arizona Cardinals",2013
"4","['LaRon Byrd']","Injured Reserve: concussion","week_4","Arizona Cardinals",2013
"5","['LaRon Byrd']","Injured Reserve: concussion","week_5","Arizona Cardinals",2013
"6","['LaRon Byrd']","Injured Reserve: concussion","week_6","Arizona Cardinals",2013
"7","['LaRon Byrd']","Injured Reserve: concussion","week_7","Arizona Cardinals",2013
"8","['LaRon Byrd']","Injured Reserve: concussion","week_8","Arizona Cardinals",2013
"9","['LaRon Byrd']","Injured Reserve: concussion","week_10","Arizona Cardinals",2013
"10","['LaRon Byrd']","Injured Reserve: concussion","week_11","Arizona Cardinals",2013
"11","['Justin Bethel']","Questionable: concussion","week_12","Arizona Cardinals",2013
"12","['LaRon Byrd']","Injured Reserve: concussion","week_12","Arizona Cardinals",2013
"13","['LaRon Byrd']","Injured Reserve: concussion","week_13","Arizona Cardinals",2013
"14","['LaRon Byrd']","Injured Reserve: concussion","week_14","Arizona Cardinals",2013
"15","['LaRon Byrd']","Injured Reserve: concussion","week_15","Arizona Cardinals",2013
"16","['LaRon Byrd']","Injured Reserve: concussion","week_16","Arizona Cardinals",2013
"17","['Larry Fitzgerald']","Questionable: concussion","week_16","Arizona Cardinals",2013
"18","['LaRon Byrd']","Injured Reserve: concussion","week_17","Arizona Cardinals",2013
