name,injury,week,team,year
['Oday Aboushi'],NA,week_1,New York Jets,2013
['Antonio Allen'],NA,week_1,New York Jets,2013
['Antwan Barnes'],NA,week_1,New York Jets,2013
['Nick Bellore'],Probable: oblique,week_1,New York Jets,2013
['Aaron Berry'],Injured Reserve: knee,week_1,New York Jets,2013
['Willie Colon'],Probable: knee/shoulder ,week_1,New York Jets,2013
['Quinton Coples'],Out: ankle,week_1,New York Jets,2013
['Josh Cribbs'],NA,week_1,New York Jets,2013
['Antonio Cromartie'],Questionable: hip,week_1,New York Jets,2013
['Jeff Cumberland'],NA,week_1,New York Jets,2013
['Demario Davis'],NA,week_1,New York Jets,2013
['Troy Davis'],NA,week_1,New York Jets,2013
['Leger Douzable'],Questionable: illness,week_1,New York Jets,2013
['Vlad Ducasse'],Probable: calf,week_1,New York Jets,2013
['Kenrick Ellis'],Questionable: back,week_1,New York Jets,2013
['David Garrard'],NA,week_1,New York Jets,2013
['Clyde Gates'],Probable: shoulder,week_1,New York Jets,2013
['Mike Goodson'],NA,week_1,New York Jets,2013
['Alex Green'],NA,week_1,New York Jets,2013
['John Griffin'],Injured Reserve: undisclosed,week_1,New York Jets,2013
['David Harris'],Probable: hip,week_1,New York Jets,2013
['Damon Harrison'],Probable: knee,week_1,New York Jets,2013
['Vidal Hazelton'],Injured Reserve: knee,week_1,New York Jets,2013
['Stephen Hill'],Probable: knee,week_1,New York Jets,2013
['Lex Hilliard'],Injured Reserve: shoulder,week_1,New York Jets,2013
['Santonio Holmes'],Probable: foot,week_1,New York Jets,2013
['Austin Howard'],NA,week_1,New York Jets,2013
['Ben Ijalana'],Probable: knee,week_1,New York Jets,2013
['Chris Ivory'],NA,week_1,New York Jets,2013
['Jaiquawn Jarrett'],NA,week_1,New York Jets,2013
['Jeremy Kerley'],Probable: finger,week_1,New York Jets,2013
['Dawan Landry'],NA,week_1,New York Jets,2013
['Ellis Lankster'],Probable: foot/hamstring,week_1,New York Jets,2013
['Nick Mangold'],Questionable: arm,week_1,New York Jets,2013
['Josh Mauga'],Injured Reserve: back,week_1,New York Jets,2013
['Garrett McIntyre'],NA,week_1,New York Jets,2013
['Dee Milliner'],Probable: achilles,week_1,New York Jets,2013
['David Nelson'],NA,week_1,New York Jets,2013
['Calvin Pace'],NA,week_1,New York Jets,2013
['Bilal Powell'],NA,week_1,New York Jets,2013
['Konrad Reuland'],NA,week_1,New York Jets,2013
['Sheldon Richardson'],NA,week_1,New York Jets,2013
['Greg Salas'],NA,week_1,New York Jets,2013
['Mark Sanchez'],Out: shoulder,week_1,New York Jets,2013
['Matt Simms'],Probable: calf/oblique,week_1,New York Jets,2013
['Geno Smith'],Probable: ankle,week_1,New York Jets,2013
['Zach Sudfeld'],NA,week_1,New York Jets,2013
['Darrin Walls'],NA,week_1,New York Jets,2013
['Muhammad Wilkerson'],NA,week_1,New York Jets,2013
['Kyle Wilson'],NA,week_1,New York Jets,2013
['Kellen Winslow'],Questionable: knee,week_1,New York Jets,2013
['Brian Winters'],Probable: ankle,week_1,New York Jets,2013
['Oday Aboushi'],NA,week_2,New York Jets,2013
['Antonio Allen'],NA,week_2,New York Jets,2013
['Antwan Barnes'],NA,week_2,New York Jets,2013
['Nick Bellore'],Probable: oblique,week_2,New York Jets,2013
['Aaron Berry'],Injured Reserve: knee,week_2,New York Jets,2013
['Willie Colon'],Probable: knee,week_2,New York Jets,2013
['Quinton Coples'],Questionable: ankle,week_2,New York Jets,2013
['Josh Cribbs'],NA,week_2,New York Jets,2013
['Antonio Cromartie'],Probable: hip,week_2,New York Jets,2013
['Jeff Cumberland'],Probable: chin,week_2,New York Jets,2013
['Demario Davis'],NA,week_2,New York Jets,2013
['Troy Davis'],NA,week_2,New York Jets,2013
['Leger Douzable'],NA,week_2,New York Jets,2013
['Vlad Ducasse'],NA,week_2,New York Jets,2013
['Kenrick Ellis'],Probable: back,week_2,New York Jets,2013
['David Garrard'],NA,week_2,New York Jets,2013
['Clyde Gates'],Probable: knee,week_2,New York Jets,2013
['Mike Goodson'],NA,week_2,New York Jets,2013
['Alex Green'],NA,week_2,New York Jets,2013
['John Griffin'],Injured Reserve: undisclosed,week_2,New York Jets,2013
['David Harris'],NA,week_2,New York Jets,2013
['Damon Harrison'],Probable: knee,week_2,New York Jets,2013
['Vidal Hazelton'],Injured Reserve: knee,week_2,New York Jets,2013
['Stephen Hill'],Probable: knee,week_2,New York Jets,2013
['Lex Hilliard'],Injured Reserve: shoulder,week_2,New York Jets,2013
['Santonio Holmes'],Probable: foot,week_2,New York Jets,2013
['Austin Howard'],NA,week_2,New York Jets,2013
['Ben Ijalana'],Questionable: knee,week_2,New York Jets,2013
['Chris Ivory'],Probable: thumb,week_2,New York Jets,2013
['Jaiquawn Jarrett'],NA,week_2,New York Jets,2013
['Jeremy Kerley'],Questionable: head,week_2,New York Jets,2013
['Dawan Landry'],NA,week_2,New York Jets,2013
['Ellis Lankster'],NA,week_2,New York Jets,2013
['Nick Mangold'],Probable: elbow,week_2,New York Jets,2013
['Josh Mauga'],Injured Reserve: back,week_2,New York Jets,2013
['Garrett McIntyre'],Probable: ribs,week_2,New York Jets,2013
['Dee Milliner'],Probable: hip,week_2,New York Jets,2013
['David Nelson'],NA,week_2,New York Jets,2013
['Calvin Pace'],NA,week_2,New York Jets,2013
['Bilal Powell'],Probable: shoulder,week_2,New York Jets,2013
['Konrad Reuland'],NA,week_2,New York Jets,2013
['Sheldon Richardson'],Probable: shoulder,week_2,New York Jets,2013
['Greg Salas'],NA,week_2,New York Jets,2013
['Mark Sanchez'],Questionable: shoulder,week_2,New York Jets,2013
['Matt Simms'],NA,week_2,New York Jets,2013
['Geno Smith'],Probable: ankle,week_2,New York Jets,2013
['Zach Sudfeld'],NA,week_2,New York Jets,2013
['Darrin Walls'],NA,week_2,New York Jets,2013
['Muhammad Wilkerson'],NA,week_2,New York Jets,2013
['Kyle Wilson'],NA,week_2,New York Jets,2013
['Kellen Winslow'],Questionable: knee,week_2,New York Jets,2013
['Brian Winters'],NA,week_2,New York Jets,2013
['Oday Aboushi'],Questionable: knee,week_3,New York Jets,2013
['Antonio Allen'],NA,week_3,New York Jets,2013
['Antwan Barnes'],NA,week_3,New York Jets,2013
['Nick Bellore'],NA,week_3,New York Jets,2013
['Aaron Berry'],Injured Reserve: knee,week_3,New York Jets,2013
['Willie Colon'],Probable: knee,week_3,New York Jets,2013
['Quinton Coples'],Questionable: ankle,week_3,New York Jets,2013
['Josh Cribbs'],NA,week_3,New York Jets,2013
['Antonio Cromartie'],Probable: hip,week_3,New York Jets,2013
['Jeff Cumberland'],NA,week_3,New York Jets,2013
['Demario Davis'],NA,week_3,New York Jets,2013
['Troy Davis'],NA,week_3,New York Jets,2013
['Leger Douzable'],NA,week_3,New York Jets,2013
['Vlad Ducasse'],NA,week_3,New York Jets,2013
['Kenrick Ellis'],Questionable: back,week_3,New York Jets,2013
['David Garrard'],NA,week_3,New York Jets,2013
['Clyde Gates'],Probable: knee,week_3,New York Jets,2013
['Mike Goodson'],NA,week_3,New York Jets,2013
['Alex Green'],NA,week_3,New York Jets,2013
['John Griffin'],Injured Reserve: undisclosed,week_3,New York Jets,2013
['David Harris'],NA,week_3,New York Jets,2013
['Damon Harrison'],NA,week_3,New York Jets,2013
['Vidal Hazelton'],Injured Reserve: knee,week_3,New York Jets,2013
['Stephen Hill'],Probable: knee,week_3,New York Jets,2013
['Lex Hilliard'],Injured Reserve: shoulder,week_3,New York Jets,2013
['Santonio Holmes'],Questionable: foot,week_3,New York Jets,2013
['Austin Howard'],Probable: ribs,week_3,New York Jets,2013
['Ben Ijalana'],NA,week_3,New York Jets,2013
['Chris Ivory'],NA,week_3,New York Jets,2013
['Jaiquawn Jarrett'],NA,week_3,New York Jets,2013
['Jeremy Kerley'],Probable: head,week_3,New York Jets,2013
['Dawan Landry'],NA,week_3,New York Jets,2013
['Ellis Lankster'],NA,week_3,New York Jets,2013
['Nick Mangold'],NA,week_3,New York Jets,2013
['Josh Mauga'],Injured Reserve: back,week_3,New York Jets,2013
['Garrett McIntyre'],Probable: knee,week_3,New York Jets,2013
['Dee Milliner'],NA,week_3,New York Jets,2013
['David Nelson'],NA,week_3,New York Jets,2013
['Calvin Pace'],NA,week_3,New York Jets,2013
['Bilal Powell'],Questionable: illness,week_3,New York Jets,2013
['Konrad Reuland'],NA,week_3,New York Jets,2013
['Sheldon Richardson'],Questionable: shoulder,week_3,New York Jets,2013
['Greg Salas'],NA,week_3,New York Jets,2013
['Mark Sanchez'],Injured Reserve: shoulder,week_3,New York Jets,2013
['Matt Simms'],NA,week_3,New York Jets,2013
['Geno Smith'],Probable: ankle,week_3,New York Jets,2013
['Zach Sudfeld'],NA,week_3,New York Jets,2013
['Darrin Walls'],NA,week_3,New York Jets,2013
['Muhammad Wilkerson'],Probable: ankle,week_3,New York Jets,2013
['Kyle Wilson'],NA,week_3,New York Jets,2013
['Kellen Winslow'],Questionable: knee,week_3,New York Jets,2013
['Brian Winters'],NA,week_3,New York Jets,2013
['Oday Aboushi'],Questionable: knee,week_4,New York Jets,2013
['Antonio Allen'],NA,week_4,New York Jets,2013
['Antwan Barnes'],NA,week_4,New York Jets,2013
['Nick Bellore'],NA,week_4,New York Jets,2013
['Aaron Berry'],Injured Reserve: knee,week_4,New York Jets,2013
['Willie Colon'],Probable: elbow,week_4,New York Jets,2013
['Quinton Coples'],Questionable: ankle,week_4,New York Jets,2013
['Josh Cribbs'],NA,week_4,New York Jets,2013
['Antonio Cromartie'],Probable: hip,week_4,New York Jets,2013
['Jeff Cumberland'],NA,week_4,New York Jets,2013
['Demario Davis'],NA,week_4,New York Jets,2013
['Troy Davis'],NA,week_4,New York Jets,2013
['Leger Douzable'],NA,week_4,New York Jets,2013
['Vlad Ducasse'],NA,week_4,New York Jets,2013
['Kenrick Ellis'],Questionable: back,week_4,New York Jets,2013
['David Garrard'],NA,week_4,New York Jets,2013
['Clyde Gates'],Questionable: knee,week_4,New York Jets,2013
['Mike Goodson'],NA,week_4,New York Jets,2013
['Alex Green'],NA,week_4,New York Jets,2013
['John Griffin'],Injured Reserve: undisclosed,week_4,New York Jets,2013
['David Harris'],NA,week_4,New York Jets,2013
['Damon Harrison'],NA,week_4,New York Jets,2013
['Vidal Hazelton'],Injured Reserve: knee,week_4,New York Jets,2013
['Stephen Hill'],Probable: knee,week_4,New York Jets,2013
['Lex Hilliard'],Injured Reserve: shoulder,week_4,New York Jets,2013
['Santonio Holmes'],Probable: foot,week_4,New York Jets,2013
['Austin Howard'],NA,week_4,New York Jets,2013
['Ben Ijalana'],NA,week_4,New York Jets,2013
['Chris Ivory'],Out: hamstring,week_4,New York Jets,2013
['Jaiquawn Jarrett'],NA,week_4,New York Jets,2013
['Jeremy Kerley'],NA,week_4,New York Jets,2013
['Dawan Landry'],NA,week_4,New York Jets,2013
['Ellis Lankster'],NA,week_4,New York Jets,2013
['Nick Mangold'],NA,week_4,New York Jets,2013
['Josh Mauga'],Injured Reserve: back,week_4,New York Jets,2013
['Garrett McIntyre'],Probable: shoulder,week_4,New York Jets,2013
['Dee Milliner'],Probable: hamstring,week_4,New York Jets,2013
['David Nelson'],NA,week_4,New York Jets,2013
['Calvin Pace'],NA,week_4,New York Jets,2013
['Bilal Powell'],NA,week_4,New York Jets,2013
['Konrad Reuland'],NA,week_4,New York Jets,2013
['Sheldon Richardson'],Questionable: shoulder,week_4,New York Jets,2013
['Greg Salas'],NA,week_4,New York Jets,2013
['Mark Sanchez'],Injured Reserve: shoulder,week_4,New York Jets,2013
['Matt Simms'],NA,week_4,New York Jets,2013
['Geno Smith'],Probable: ankle,week_4,New York Jets,2013
['Zach Sudfeld'],NA,week_4,New York Jets,2013
['Darrin Walls'],NA,week_4,New York Jets,2013
['Muhammad Wilkerson'],NA,week_4,New York Jets,2013
['Kyle Wilson'],NA,week_4,New York Jets,2013
['Kellen Winslow'],Probable: knee,week_4,New York Jets,2013
['Brian Winters'],NA,week_4,New York Jets,2013
['Oday Aboushi'],Questionable: knee,week_5,New York Jets,2013
