name,injury,week,team,year
['Husain Abdullah'],Questionable: foot,week_1,Kansas City Chiefs,2013
['Branden Albert'],NA,week_1,Kansas City Chiefs,2013
['Jeff Allen'],NA,week_1,Kansas City Chiefs,2013
['Jon Asamoah'],Questionable: calf,week_1,Kansas City Chiefs,2013
['Donnie Avery'],NA,week_1,Kansas City Chiefs,2013
['Dwayne Bowe'],NA,week_1,Kansas City Chiefs,2013
['Kevin Brock'],NA,week_1,Kansas City Chiefs,2013
['Mike Catapano'],NA,week_1,Kansas City Chiefs,2013
['Jamaal Charles'],NA,week_1,Kansas City Chiefs,2013
['Dustin Colquitt'],NA,week_1,Kansas City Chiefs,2013
['Sanders Commings'],Injured Reserve: collarbone,week_1,Kansas City Chiefs,2013
['Marcus Cooper'],NA,week_1,Kansas City Chiefs,2013
['Mike DeVito'],NA,week_1,Kansas City Chiefs,2013
['Quintin Demps'],Probable: hamstring,week_1,Kansas City Chiefs,2013
['Anthony Fasano'],NA,week_1,Kansas City Chiefs,2013
['Eric Fisher'],Probable: shoulder,week_1,Kansas City Chiefs,2013
['Brandon Flowers'],NA,week_1,Kansas City Chiefs,2013
['Tamba Hali'],NA,week_1,Kansas City Chiefs,2013
['Justin Houston'],NA,week_1,Kansas City Chiefs,2013
['Rodney Hudson'],NA,week_1,Kansas City Chiefs,2013
['Tyson Jackson'],NA,week_1,Kansas City Chiefs,2013
['A.J. Jenkins'],NA,week_1,Kansas City Chiefs,2013
['Derrick Johnson'],NA,week_1,Kansas City Chiefs,2013
['James-Michael Johnson'],Probable: groin,week_1,Kansas City Chiefs,2013
['Nico Johnson'],Questionable: ankle,week_1,Kansas City Chiefs,2013
['Dominique Jones'],NA,week_1,Kansas City Chiefs,2013
['Travis Kelce'],Probable: knee,week_1,Kansas City Chiefs,2013
['Kendrick Lewis'],NA,week_1,Kansas City Chiefs,2013
['Dexter McCluster'],NA,week_1,Kansas City Chiefs,2013
['Sean McGrath'],NA,week_1,Kansas City Chiefs,2013
['Dezman Moses'],Probable: toe,week_1,Kansas City Chiefs,2013
['Ron Parker'],NA,week_1,Kansas City Chiefs,2013
['Dontari Poe'],NA,week_1,Kansas City Chiefs,2013
['Dunta Robinson'],NA,week_1,Kansas City Chiefs,2013
['Geoff Schwartz'],NA,week_1,Kansas City Chiefs,2013
['Anthony Sherman'],NA,week_1,Kansas City Chiefs,2013
['Alex Smith'],NA,week_1,Kansas City Chiefs,2013
['Sean Smith'],Probable: neck,week_1,Kansas City Chiefs,2013
['Donald Stephenson'],Probable: shoulder,week_1,Kansas City Chiefs,2013
['Ryan Succop'],NA,week_1,Kansas City Chiefs,2013
['Frank Zombo'],NA,week_1,Kansas City Chiefs,2013
['Husain Abdullah'],Probable: foot,week_2,Kansas City Chiefs,2013
['Branden Albert'],Questionable: shoulder,week_2,Kansas City Chiefs,2013
['Jeff Allen'],NA,week_2,Kansas City Chiefs,2013
['Jon Asamoah'],Probable: calf,week_2,Kansas City Chiefs,2013
['Donnie Avery'],NA,week_2,Kansas City Chiefs,2013
