"","name","injury","week","team","year"
"1","['Eddie Lacy']","Doubtful: concussion","week_3","Green Bay Packers",2013
"2","['Jermichael Finley']","Probable: concussion","week_5","Green Bay Packers",2013
"3","['Eddie Lacy']","Probable: concussion","week_5","Green Bay Packers",2013
"4","['T.J. Lang']","Questionable: concussion","week_10","Green Bay Packers",2013
"5","['Brandon Bostick']","Doubtful: concussion","week_13","Green Bay Packers",2013
"6","['Brandon Bostick']","Probable: concussion","week_14","Green Bay Packers",2013
"7","['Johnathan Franklin']","Injured Reserve: concussion/neck","week_14","Green Bay Packers",2013
"8","['Johnathan Franklin']","Injured Reserve: concussion/neck","week_15","Green Bay Packers",2013
"9","['Johnathan Franklin']","Injured Reserve: concussion/neck","week_16","Green Bay Packers",2013
"10","['Johnathan Franklin']","Injured Reserve: concussion/neck","week_17","Green Bay Packers",2013
"11","['Johnathan Franklin']","Injured Reserve: concussion/neck","week_18","Green Bay Packers",2013
