"","name","injury","week","team","year"
"1","['Johnny Patrick']","Probable: concussion","week_1","Los Angeles Chargers",2013
"2","['Eddie Royal']","Probable: chest/concussion","week_1","Los Angeles Chargers",2013
"3","['D.J. Fluker']","Doubtful: concussion","week_3","Los Angeles Chargers",2013
"4","['King Dunlap']","Doubtful: concussion","week_4","Los Angeles Chargers",2013
"5","['D.J. Fluker']","Questionable: concussion","week_4","Los Angeles Chargers",2013
"6","['King Dunlap']","Questionable: concussion","week_5","Los Angeles Chargers",2013
"7","['King Dunlap']","Probable: concussion","week_6","Los Angeles Chargers",2013
"8","['Ryan Mathews']","Questionable: concussion","week_6","Los Angeles Chargers",2013
"9","['Darrell Stuckey']","Doubtful: concussion","week_13","Los Angeles Chargers",2013
