name,injury,week,team,year
['Michael Adams'],Questionable: knee,week_1,Arizona Cardinals,2011
['Stewart Bradley'],NA,week_1,Arizona Cardinals,2011
['Jeremy Bridges'],NA,week_1,Arizona Cardinals,2011
['Crezdon Butler'],NA,week_1,Arizona Cardinals,2011
['Sean Considine'],NA,week_1,Arizona Cardinals,2011
['Darnell Dockett'],NA,week_1,Arizona Cardinals,2011
['Early Doucet'],NA,week_1,Arizona Cardinals,2011
['Jim Dray'],Questionable: pectoral,week_1,Arizona Cardinals,2011
['Nick Eason'],NA,week_1,Arizona Cardinals,2011
['Clark Haggans'],NA,week_1,Arizona Cardinals,2011
['Todd Heap'],NA,week_1,Arizona Cardinals,2011
['Rob Housler'],Questionable: groin,week_1,Arizona Cardinals,2011
['A.J. Jefferson'],NA,week_1,Arizona Cardinals,2011
['Rashad Johnson'],NA,week_1,Arizona Cardinals,2011
['Brandon Keith'],NA,week_1,Arizona Cardinals,2011
['Kevin Kolb'],NA,week_1,Arizona Cardinals,2011
['Paris Lenon'],NA,week_1,Arizona Cardinals,2011
['Korey Lindsey'],Questionable: illness,week_1,Arizona Cardinals,2011
['Patrick Peterson'],NA,week_1,Arizona Cardinals,2011
['Joey Porter'],NA,week_1,Arizona Cardinals,2011
['Kerry Rhodes'],NA,week_1,Arizona Cardinals,2011
['DeMarco Sampson'],Probable: hamstring,week_1,Arizona Cardinals,2011
['Lyle Sendlein'],NA,week_1,Arizona Cardinals,2011
['Anthony Sherman'],NA,week_1,Arizona Cardinals,2011
['John Skelton'],Questionable: ankle,week_1,Arizona Cardinals,2011
['Alfonso Smith'],Probable: hamstring,week_1,Arizona Cardinals,2011
['LaRod Stephens-Howling'],NA,week_1,Arizona Cardinals,2011
['Chansi Stuckey'],NA,week_1,Arizona Cardinals,2011
['Greg Toler'],Injured Reserve: knee,week_1,Arizona Cardinals,2011
['Reggie Walker'],NA,week_1,Arizona Cardinals,2011
['Daryl Washington'],NA,week_1,Arizona Cardinals,2011
['Beanie Wells'],NA,week_1,Arizona Cardinals,2011
['Dan Williams'],NA,week_1,Arizona Cardinals,2011
['Ryan Williams'],Injured Reserve: knee,week_1,Arizona Cardinals,2011
['Adrian Wilson'],Probable: bicep,week_1,Arizona Cardinals,2011
['Floyd Womack'],Injured Reserve: shoulder,week_1,Arizona Cardinals,2011
['Dave Zastudil'],NA,week_1,Arizona Cardinals,2011
['Michael Adams'],NA,week_2,Arizona Cardinals,2011
['Stewart Bradley'],NA,week_2,Arizona Cardinals,2011
['Jeremy Bridges'],NA,week_2,Arizona Cardinals,2011
['Crezdon Butler'],Out: ankle,week_2,Arizona Cardinals,2011
['Sean Considine'],NA,week_2,Arizona Cardinals,2011
['Darnell Dockett'],NA,week_2,Arizona Cardinals,2011
['Early Doucet'],NA,week_2,Arizona Cardinals,2011
['Jim Dray'],Doubtful: pectoral,week_2,Arizona Cardinals,2011
['Nick Eason'],NA,week_2,Arizona Cardinals,2011
['Clark Haggans'],NA,week_2,Arizona Cardinals,2011
['Todd Heap'],NA,week_2,Arizona Cardinals,2011
['Rob Housler'],NA,week_2,Arizona Cardinals,2011
['A.J. Jefferson'],NA,week_2,Arizona Cardinals,2011
['Rashad Johnson'],NA,week_2,Arizona Cardinals,2011
['Brandon Keith'],NA,week_2,Arizona Cardinals,2011
['Kevin Kolb'],NA,week_2,Arizona Cardinals,2011
['Paris Lenon'],NA,week_2,Arizona Cardinals,2011
['Korey Lindsey'],NA,week_2,Arizona Cardinals,2011
['Patrick Peterson'],NA,week_2,Arizona Cardinals,2011
['Joey Porter'],Questionable: knee,week_2,Arizona Cardinals,2011
['Kerry Rhodes'],NA,week_2,Arizona Cardinals,2011
['DeMarco Sampson'],Questionable: hamstring,week_2,Arizona Cardinals,2011
['Lyle Sendlein'],NA,week_2,Arizona Cardinals,2011
['Anthony Sherman'],NA,week_2,Arizona Cardinals,2011
['John Skelton'],NA,week_2,Arizona Cardinals,2011
['Alfonso Smith'],NA,week_2,Arizona Cardinals,2011
['LaRod Stephens-Howling'],Questionable: hand,week_2,Arizona Cardinals,2011
['Chansi Stuckey'],NA,week_2,Arizona Cardinals,2011
['Greg Toler'],Injured Reserve: knee,week_2,Arizona Cardinals,2011
['Reggie Walker'],NA,week_2,Arizona Cardinals,2011
['Daryl Washington'],Questionable: calf,week_2,Arizona Cardinals,2011
['Beanie Wells'],NA,week_2,Arizona Cardinals,2011
