"","name","injury","week","team","year"
"72","['Matt Lawrence']","Injured Reserve: concussion","week_16","Baltimore Ravens",2011
"73","['Dannell Ellerbe']","Questionable: concussion","week_17","Baltimore Ravens",2011
"74","['Matt Lawrence']","Injured Reserve: concussion","week_17","Baltimore Ravens",2011
"75","['Cary Williams']","Questionable: concussion","week_17","Baltimore Ravens",2011
"76","['Dannell Ellerbe']","Probable: concussion","week_19","Baltimore Ravens",2011
"77","['Matt Lawrence']","Injured Reserve: concussion","week_19","Baltimore Ravens",2011
"78","['Jimmy Smith']","Probable: concussion","week_19","Baltimore Ravens",2011
"79","['Tom Zbikowski']","Probable: concussion","week_19","Baltimore Ravens",2011
"80","['Matt Lawrence']","Injured Reserve: concussion","week_20","Baltimore Ravens",2011
"81","['Marcus Gilbert']","Questionable: concussion","week_1","Pittsburgh Steelers",2011
"82","['Hines Ward']","Probable: concussion","week_10","Pittsburgh Steelers",2011
"83","['Scott Fujita']","Doubtful: concussion","week_7","Cleveland Browns",2011
"84","['Scott Fujita']","Probable: concussion","week_8","Cleveland Browns",2011
"85","['Mohamed Massaquoi']","Questionable: concussion","week_8","Cleveland Browns",2011
"86","['Ben Watson']","Questionable: concussion","week_8","Cleveland Browns",2011
"87","['Mohamed Massaquoi']","Questionable: concussion","week_9","Cleveland Browns",2011
"88","['Owen Marecic']","Questionable: concussion","week_12","Cleveland Browns",2011
"89","['Owen Marecic']","Probable: concussion","week_13","Cleveland Browns",2011
"90","['Colt McCoy']","Doubtful: concussion/left hand","week_15","Cleveland Browns",2011
"91","['Ben Watson']","Out: concussion","week_15","Cleveland Browns",2011
"92","['Ben Jacobs']","Questionable: concussion","week_16","Cleveland Browns",2011
"93","['Colt McCoy']","Doubtful: concussion/left hand","week_16","Cleveland Browns",2011
"94","['Jordan Norwood']","Questionable: concussion","week_16","Cleveland Browns",2011
"95","['Ben Watson']","Injured Reserve: concussion","week_16","Cleveland Browns",2011
"96","['Colt McCoy']","Doubtful: concussion","week_17","Cleveland Browns",2011
"97","['Jordan Norwood']","Out: concussion","week_17","Cleveland Browns",2011
"98","['Quinton Spears']","Doubtful: concussion","week_17","Cleveland Browns",2011
"99","['Ben Watson']","Injured Reserve: concussion","week_17","Cleveland Browns",2011
"100","['Mike Tolbert']","Probable: concussion","week_7","Los Angeles Chargers",2011
"101","['Kris Dielman']","Out: concussion/seizure","week_8","Los Angeles Chargers",2011
"102","['Curtis Brinkley']","Questionable: concussion","week_9","Los Angeles Chargers",2011
"103","['Kris Dielman']","Out: concussion/seizure","week_9","Los Angeles Chargers",2011
"104","['Kris Dielman']","Out: concussion/seizure","week_10","Los Angeles Chargers",2011
"105","['Kris Dielman']","Injured Reserve: concussion","week_11","Los Angeles Chargers",2011
"106","['Takeo Spikes']","Probable: concussion","week_11","Los Angeles Chargers",2011
"107","['Kris Dielman']","Injured Reserve: concussion","week_12","Los Angeles Chargers",2011
"108","['Scott Mruczkowski']","Injured Reserve: concussion","week_12","Los Angeles Chargers",2011
"109","['Kris Dielman']","Injured Reserve: concussion","week_13","Los Angeles Chargers",2011
"110","['Scott Mruczkowski']","Injured Reserve: concussion","week_13","Los Angeles Chargers",2011
"111","['Kris Dielman']","Injured Reserve: concussion","week_14","Los Angeles Chargers",2011
"112","['Scott Mruczkowski']","Injured Reserve: concussion","week_14","Los Angeles Chargers",2011
"113","['Kris Dielman']","Injured Reserve: concussion","week_15","Los Angeles Chargers",2011
"114","['Scott Mruczkowski']","Injured Reserve: concussion","week_15","Los Angeles Chargers",2011
"115","['Kris Dielman']","Injured Reserve: concussion","week_16","Los Angeles Chargers",2011
"116","['Scott Mruczkowski']","Injured Reserve: concussion","week_16","Los Angeles Chargers",2011
"117","['Kris Dielman']","Injured Reserve: concussion","week_17","Los Angeles Chargers",2011
"118","['Scott Mruczkowski']","Injured Reserve: concussion","week_17","Los Angeles Chargers",2011
"119","['Quinton Carter']","Questionable: concussion","week_9","Denver Broncos",2011
"120","['Rahim Moore']","Questionable: concussion","week_10","Denver Broncos",2011
"121","['Daniel Fells']","Questionable: concussion","week_12","Denver Broncos",2011
"122","['Eddie Royal']","Questionable: concussion","week_14","Denver Broncos",2011
"123","['Eddie Royal']","Probable: concussion/neck","week_15","Denver Broncos",2011
"124","['Darryl Blackstock']","Probable: concussion","week_1","Oakland Raiders",2011
"125","['Joe Porter']","Probable: concussion","week_2","Oakland Raiders",2011
"126","['Ricky Brown']","Questionable: concussion","week_4","Oakland Raiders",2011
"127","['Michael Huff']","Questionable: concussion","week_4","Oakland Raiders",2011
"128","['Ricky Brown']","Questionable: concussion","week_5","Oakland Raiders",2011
"129","['Ricky Brown']","Injured Reserve: concussion","week_6","Oakland Raiders",2011
"130","['Matt Giordano']","Probable: concussion/groin","week_6","Oakland Raiders",2011
"131","['Ricky Brown']","Injured Reserve: concussion","week_7","Oakland Raiders",2011
"132","['Ricky Brown']","Injured Reserve: concussion","week_9","Oakland Raiders",2011
"133","['Ricky Brown']","Injured Reserve: concussion","week_10","Oakland Raiders",2011
"134","['Ricky Brown']","Injured Reserve: concussion","week_11","Oakland Raiders",2011
"135","['Ricky Brown']","Injured Reserve: concussion","week_12","Oakland Raiders",2011
"136","['Samson Satele']","Questionable: concussion","week_12","Oakland Raiders",2011
"137","['Ricky Brown']","Injured Reserve: concussion","week_13","Oakland Raiders",2011
"138","['Ricky Brown']","Injured Reserve: concussion","week_14","Oakland Raiders",2011
"139","['Ricky Brown']","Injured Reserve: concussion","week_15","Oakland Raiders",2011
"140","['Ricky Brown']","Injured Reserve: concussion","week_16","Oakland Raiders",2011
"141","['Bryan McCann']","Probable: concussion","week_16","Oakland Raiders",2011
"142","['Ricky Brown']","Injured Reserve: concussion","week_17","Oakland Raiders",2011
"143","['DeMarcus Van Dyke']","Probable: concussion","week_17","Oakland Raiders",2011
"144","['Gerald Sensabaugh']","Probable: concussion","week_6","Dallas Cowboys",2011
"145","['Phil Costa']","Doubtful: concussion","week_15","Dallas Cowboys",2011
"146","['Michael Vick']","Probable: concussion","week_3","Philadelphia Eagles",2011
"147","['Riley Cooper']","Probable: concussion","week_4","Philadelphia Eagles",2011
"148","['Akeem Jordan']","Probable: concussion","week_9","Philadelphia Eagles",2011
"149","['Nate Allen']","Questionable: concussion","week_10","Philadelphia Eagles",2011
"150","['Nate Allen']","Probable: concussion","week_11","Philadelphia Eagles",2011
"151","['King Dunlap']","Doubtful: concussion","week_11","Philadelphia Eagles",2011
"152","['King Dunlap']","Questionable: concussion","week_12","Philadelphia Eagles",2011
"153","['King Dunlap']","Doubtful: concussion","week_13","Philadelphia Eagles",2011
"154","['Nnamdi Asomugha']","Questionable: concussion/stinger","week_14","Philadelphia Eagles",2011
"155","['King Dunlap']","Questionable: concussion","week_14","Philadelphia Eagles",2011
"156","['Darrel Young']","Questionable: concussion","week_13","Washington Redskins",2011
"157","['Darrel Young']","Probable: concussion","week_14","Washington Redskins",2011
"158","['Mario Manningham']","Doubtful: concussion","week_3","New York Giants",2011
"159","['Mario Manningham']","Questionable: concussion","week_4","New York Giants",2011
"160","['Zak DeOssie']","Questionable: concussion","week_6","New York Giants",2011
"161","['Chris Snee']","Questionable: concussion","week_6","New York Giants",2011
"162","['Chris Snee']","Probable: concussion","week_8","New York Giants",2011
"163","['Danny Ware']","Probable: concussion","week_12","New York Giants",2011
"164","['Hakeem Nicks']","Questionable: ribs/concussion","week_13","New York Giants",2011
"165","['Danny Ware']","Questionable: concussion","week_19","New York Giants",2011
"166","['David Thomas']","Doubtful: concussion","week_4","New Orleans Saints",2011
"167","['David Thomas']","Questionable: concussion","week_5","New Orleans Saints",2011
"168","['David Thomas']","Questionable: concussion","week_6","New Orleans Saints",2011
"169","['David Thomas']","Questionable: concussion","week_7","New Orleans Saints",2011
"170","['David Thomas']","Questionable: concussion","week_8","New Orleans Saints",2011
"171","['David Thomas']","Probable: concussion","week_9","New Orleans Saints",2011
"172","['Rob Bruggeman']","Probable: concussion","week_1","Atlanta Falcons",2011
"173","['Harry Douglas']","Questionable: concussion","week_2","Atlanta Falcons",2011
"174","['Jason Snelling']","Doubtful: concussion","week_4","Atlanta Falcons",2011
"175","['Jason Snelling']","Probable: concussion","week_5","Atlanta Falcons",2011
"176","['Chris Owens']","Questionable: concussion","week_6","Atlanta Falcons",2011
"177","['Chris Owens']","Questionable: concussion","week_7","Atlanta Falcons",2011
"178","['Chris Owens']","Probable: concussion","week_9","Atlanta Falcons",2011
"179","['Charles Godfrey']","Doubtful: concussion","week_3","Carolina Panthers",2011
"180","['Charles Godfrey']","Probable: concussion","week_4","Carolina Panthers",2011
"181","['Jeremy Shockey']","Questionable: finger/concussion","week_5","Carolina Panthers",2011
"182","['Tim Crowder']","Questionable: concussion","week_14","Tampa Bay Buccaneers",2011
"183","['Arrelious Benn']","Questionable: concussion","week_15","Tampa Bay Buccaneers",2011
"184","['Tim Crowder']","Injured Reserve: concussion","week_15","Tampa Bay Buccaneers",2011
"185","['Arrelious Benn']","Probable: concussion","week_16","Tampa Bay Buccaneers",2011
"186","['Tim Crowder']","Injured Reserve: concussion","week_16","Tampa Bay Buccaneers",2011
"187","['Tim Crowder']","Injured Reserve: concussion","week_17","Tampa Bay Buccaneers",2011
"188","['Preston Parker']","Probable: concussion","week_17","Tampa Bay Buccaneers",2011
"189","['Jeremy Trueblood']","Questionable: concussion","week_17","Tampa Bay Buccaneers",2011
"190","['Brandon Meriweather']","Questionable: concussion","week_12","Chicago Bears",2011
"191","['Corey Wootton']","Probable: concussion","week_17","Chicago Bears",2011
"192","['Jamarca Sanford']","Questionable: concussion","week_7","Minnesota Vikings",2011
"193","['John Sullivan']","Questionable: concussion","week_7","Minnesota Vikings",2011
"194","['Husain Abdullah']","Probable: concussion","week_8","Minnesota Vikings",2011
"195","['Lorenzo Booker']","Questionable: concussion","week_8","Minnesota Vikings",2011
"196","['Jamarca Sanford']","Probable: concussion","week_8","Minnesota Vikings",2011
"197","['John Sullivan']","Probable: concussion","week_8","Minnesota Vikings",2011
"198","['Lorenzo Booker']","Questionable: concussion","week_10","Minnesota Vikings",2011
"199","['Husain Abdullah']","Doubtful: concussion","week_11","Minnesota Vikings",2011
"200","['Husain Abdullah']","Questionable: concussion","week_12","Minnesota Vikings",2011
"201","['Husain Abdullah']","Injured Reserve: concussion","week_13","Minnesota Vikings",2011
"202","['Husain Abdullah']","Injured Reserve: concussion","week_14","Minnesota Vikings",2011
"203","['Brian Robison']","Questionable: concussion","week_14","Minnesota Vikings",2011
"204","['Husain Abdullah']","Injured Reserve: concussion","week_15","Minnesota Vikings",2011
"205","['Greg Camarillo']","Questionable: concussion","week_15","Minnesota Vikings",2011
"206","['Husain Abdullah']","Injured Reserve: concussion","week_16","Minnesota Vikings",2011
"207","['Steve Hutchinson']","Questionable: concussion","week_16","Minnesota Vikings",2011
"208","['Husain Abdullah']","Injured Reserve: concussion","week_17","Minnesota Vikings",2011
"209","['Steve Hutchinson']","Injured Reserve: concussion","week_17","Minnesota Vikings",2011
"210","['Christian Ponder']","Probable: concussion","week_17","Minnesota Vikings",2011
"211","['Lawrence Guy']","Injured Reserve: concussion","week_1","Green Bay Packers",2011
"212","['Lawrence Guy']","Injured Reserve: concussion","week_2","Green Bay Packers",2011
"213","['Lawrence Guy']","Injured Reserve: concussion","week_3","Green Bay Packers",2011
"214","['Lawrence Guy']","Injured Reserve: concussion","week_4","Green Bay Packers",2011
"215","['Lawrence Guy']","Injured Reserve: concussion","week_5","Green Bay Packers",2011
"216","['Lawrence Guy']","Injured Reserve: concussion","week_6","Green Bay Packers",2011
"217","['Lawrence Guy']","Injured Reserve: concussion","week_7","Green Bay Packers",2011
"218","['Sam Shields']","Questionable: concussion","week_7","Green Bay Packers",2011
"219","['Lawrence Guy']","Injured Reserve: concussion","week_9","Green Bay Packers",2011
"220","['Sam Shields']","Probable: concussion","week_9","Green Bay Packers",2011
"221","['Lawrence Guy']","Injured Reserve: concussion","week_10","Green Bay Packers",2011
"222","['Lawrence Guy']","Injured Reserve: concussion","week_11","Green Bay Packers",2011
"223","['Lawrence Guy']","Injured Reserve: concussion","week_12","Green Bay Packers",2011
"224","['Lawrence Guy']","Injured Reserve: concussion","week_13","Green Bay Packers",2011
"225","['Lawrence Guy']","Injured Reserve: concussion","week_14","Green Bay Packers",2011
"226","['Charles Woodson']","Probable: concussion","week_14","Green Bay Packers",2011
"227","['Lawrence Guy']","Injured Reserve: concussion","week_15","Green Bay Packers",2011
"228","['Lawrence Guy']","Injured Reserve: concussion","week_16","Green Bay Packers",2011
"229","['Lawrence Guy']","Injured Reserve: concussion","week_17","Green Bay Packers",2011
"230","['Lawrence Guy']","Injured Reserve: concussion","week_19","Green Bay Packers",2011
"231","['Justin Durant']","Out: concussion","week_4","Detroit Lions",2011
"232","['Justin Durant']","Questionable: concussion","week_5","Detroit Lions",2011
"233","['Justin Durant']","Questionable: concussion","week_6","Detroit Lions",2011
"234","['Jahvid Best']","Out: concussion","week_7","Detroit Lions",2011
"235","['Justin Durant']","Questionable: concussion","week_7","Detroit Lions",2011
"236","['Tony Scheffler']","Questionable: concussion","week_7","Detroit Lions",2011
"237","['Jahvid Best']","Out: concussion","week_8","Detroit Lions",2011
"238","['Jahvid Best']","Out: concussion","week_10","Detroit Lions",2011
"239","['Jahvid Best']","Out: concussion","week_11","Detroit Lions",2011
"240","['Jahvid Best']","Out: concussion","week_12","Detroit Lions",2011
"241","['Jahvid Best']","Injured Reserve: concussion","week_13","Detroit Lions",2011
"242","['Jahvid Best']","Injured Reserve: concussion","week_14","Detroit Lions",2011
"243","['Jahvid Best']","Injured Reserve: concussion","week_15","Detroit Lions",2011
"244","['Jahvid Best']","Injured Reserve: concussion","week_16","Detroit Lions",2011
"245","['Don Carey']","Questionable: concussion","week_16","Detroit Lions",2011
"246","['Chris Harris']","Questionable: concussion","week_16","Detroit Lions",2011
"247","['Jahvid Best']","Injured Reserve: concussion","week_17","Detroit Lions",2011
"248","['Jahvid Best']","Injured Reserve: concussion","week_18","Detroit Lions",2011
"249","['Michael Hoomanawanui']","Questionable: concussion","week_6","Los Angeles Rams",2011
"250","['Lance Kendricks']","Questionable: concussion","week_12","Los Angeles Rams",2011
"251","['Jason Smith']","Doubtful: concussion","week_12","Los Angeles Rams",2011
"252","['Jason Smith']","Injured Reserve: concussion","week_13","Los Angeles Rams",2011
"253","['Jason Smith']","Injured Reserve: concussion","week_14","Los Angeles Rams",2011
"254","['Jason Smith']","Injured Reserve: concussion","week_15","Los Angeles Rams",2011
"255","['Stephen Spach']","Questionable: concussion","week_15","Los Angeles Rams",2011
"256","['Jason Smith']","Injured Reserve: concussion","week_16","Los Angeles Rams",2011
"257","['Jason Smith']","Injured Reserve: concussion","week_17","Los Angeles Rams",2011
"258","['Mike Williams']","Out: concussion","week_5","Seattle Seahawks",2011
"259","['Zach Miller']","Questionable: concussion","week_7","Seattle Seahawks",2011
"260","['Marcus Trufant']","Injured Reserve: concussion","week_7","Seattle Seahawks",2011
"261","['Mike Williams']","Probable: concussion","week_7","Seattle Seahawks",2011
"262","['Zach Miller']","Questionable: concussion/neck","week_8","Seattle Seahawks",2011
"263","['Marcus Trufant']","Injured Reserve: concussion","week_8","Seattle Seahawks",2011
"264","['Marcus Trufant']","Injured Reserve: concussion","week_9","Seattle Seahawks",2011
"265","['Marcus Trufant']","Injured Reserve: concussion","week_10","Seattle Seahawks",2011
"266","['David Vobora']","Questionable: concussion","week_10","Seattle Seahawks",2011
"267","['Doug Baldwin']","Probable: concussion","week_11","Seattle Seahawks",2011
"268","['Kam Chancellor']","Probable: concussion","week_11","Seattle Seahawks",2011
"269","['Sidney Rice']","Probable: concussion","week_11","Seattle Seahawks",2011
"270","['Marcus Trufant']","Injured Reserve: concussion","week_11","Seattle Seahawks",2011
"271","['David Vobora']","Probable: concussion","week_11","Seattle Seahawks",2011
"272","['Marcus Trufant']","Injured Reserve: concussion","week_12","Seattle Seahawks",2011
"273","['Marcus Trufant']","Injured Reserve: concussion","week_13","Seattle Seahawks",2011
"274","['Marcus Trufant']","Injured Reserve: concussion","week_14","Seattle Seahawks",2011
"275","['Marcus Trufant']","Injured Reserve: concussion","week_15","Seattle Seahawks",2011
"276","['Clinton McDonald']","Questionable: concussion","week_16","Seattle Seahawks",2011
"277","['Malcolm Smith']","Questionable: concussion","week_16","Seattle Seahawks",2011
"278","['Marcus Trufant']","Injured Reserve: concussion","week_16","Seattle Seahawks",2011
"279","['Clinton McDonald']","Probable: concussion","week_17","Seattle Seahawks",2011
"280","['Malcolm Smith']","Probable: concussion","week_17","Seattle Seahawks",2011
"281","['Marcus Trufant']","Injured Reserve: concussion","week_17","Seattle Seahawks",2011
"282","['Alex Smith']","Probable: concussion","week_3","San Francisco 49ers",2011
"283","['Jonathan Goodwin']","Questionable: concussion","week_8","San Francisco 49ers",2011
"284","['Bruce Miller']","Doubtful: concussion","week_12","San Francisco 49ers",2011
"285","['Bruce Miller']","Questionable: concussion","week_13","San Francisco 49ers",2011
"286","['Kyle Williams']","Doubtful: concussion","week_17","San Francisco 49ers",2011
"287","['Kyle Williams']","Questionable: concussion","week_19","San Francisco 49ers",2011
