name,injury,week,team,year
['Mister Alexander'],NA,week_1,Houston Texans,2012
['Alan Ball'],NA,week_1,Houston Texans,2012
['Connor Barwin'],NA,week_1,Houston Texans,2012
['Bryan Braman'],Questionable: hamstring,week_1,Houston Texans,2012
['Brandon Brooks'],NA,week_1,Houston Texans,2012
['Randy Bullock'],Injured Reserve: groin,week_1,Houston Texans,2012
['Rashad Butler'],Injured Reserve: triceps,week_1,Houston Texans,2012
['Antoine Caldwell'],NA,week_1,Houston Texans,2012
['James Casey'],NA,week_1,Houston Texans,2012
['Tyler Clutts'],NA,week_1,Houston Texans,2012
['Shaun Cody'],Probable: back,week_1,Houston Texans,2012
['Jared Crick'],NA,week_1,Houston Texans,2012
['Brian Cushing'],Questionable: ribs,week_1,Houston Texans,2012
['Owen Daniels'],Questionable: illness,week_1,Houston Texans,2012
['Quintin Demps'],NA,week_1,Houston Texans,2012
['Tim Dobbins'],NA,week_1,Houston Texans,2012
['Justin Forsett'],NA,week_1,Houston Texans,2012
['Arian Foster'],Probable: chest/knee,week_1,Houston Texans,2012
['Keyaron Fox'],Injured Reserve: knee,week_1,Houston Texans,2012
['Garrett Graham'],NA,week_1,Houston Texans,2012
['Shayne Graham'],NA,week_1,Houston Texans,2012
"[""Ra'Shon Harris""]",Out: triceps,week_1,Houston Texans,2012
['David Hunter'],NA,week_1,Houston Texans,2012
['Bradie James'],NA,week_1,Houston Texans,2012
['Tim Jamison'],NA,week_1,Houston Texans,2012
['Lestar Jean'],NA,week_1,Houston Texans,2012
['Andre Johnson'],Probable: chest,week_1,Houston Texans,2012
['Ben Jones'],NA,week_1,Houston Texans,2012
['Donnie Jones'],NA,week_1,Houston Texans,2012
['Johnathan Joseph'],NA,week_1,Houston Texans,2012
['Shiloh Keo'],Questionable: neck,week_1,Houston Texans,2012
['Brice McCain'],NA,week_1,Houston Texans,2012
['Whitney Mercilus'],NA,week_1,Houston Texans,2012
['Earl Mitchell'],NA,week_1,Houston Texans,2012
['Chris Myers'],NA,week_1,Houston Texans,2012
['Jesse Nading'],NA,week_1,Houston Texans,2012
['Derek Newton'],NA,week_1,Houston Texans,2012
['Eddie Pleasant'],NA,week_1,Houston Texans,2012
['DeVier Posey'],NA,week_1,Houston Texans,2012
['Glover Quin'],NA,week_1,Houston Texans,2012
['Brooks Reed'],Questionable: hip,week_1,Houston Texans,2012
['Barrett Ruud'],NA,week_1,Houston Texans,2012
['Matt Schaub'],NA,week_1,Houston Texans,2012
['Darryl Sharpton'],Physically Unable to Perform: hip,week_1,Houston Texans,2012
['Antonio Smith'],NA,week_1,Houston Texans,2012
['Wade Smith'],NA,week_1,Houston Texans,2012
['Ben Tate'],Probable: head,week_1,Houston Texans,2012
['Kevin Walter'],NA,week_1,Houston Texans,2012
['J.J. Watt'],Probable: elbow,week_1,Houston Texans,2012
['Cody White'],NA,week_1,Houston Texans,2012
['T.J. Yates'],NA,week_1,Houston Texans,2012
['Mister Alexander'],NA,week_2,Houston Texans,2012
['Alan Ball'],NA,week_2,Houston Texans,2012
['Connor Barwin'],NA,week_2,Houston Texans,2012
['Bryan Braman'],Questionable: hamstring,week_2,Houston Texans,2012
['Brandon Brooks'],NA,week_2,Houston Texans,2012
['Randy Bullock'],Injured Reserve: groin,week_2,Houston Texans,2012
['Rashad Butler'],Injured Reserve: triceps,week_2,Houston Texans,2012
['Antoine Caldwell'],Probable: ankle,week_2,Houston Texans,2012
['James Casey'],NA,week_2,Houston Texans,2012
['Tyler Clutts'],NA,week_2,Houston Texans,2012
['Shaun Cody'],Probable: back,week_2,Houston Texans,2012
['Jared Crick'],NA,week_2,Houston Texans,2012
['Brian Cushing'],Probable: ribs,week_2,Houston Texans,2012
['Owen Daniels'],NA,week_2,Houston Texans,2012
['Quintin Demps'],NA,week_2,Houston Texans,2012
['Tim Dobbins'],Questionable: neck,week_2,Houston Texans,2012
['Justin Forsett'],NA,week_2,Houston Texans,2012
['Arian Foster'],Probable: illness,week_2,Houston Texans,2012
['Keyaron Fox'],Injured Reserve: knee,week_2,Houston Texans,2012
['Garrett Graham'],NA,week_2,Houston Texans,2012
