name,injury,week,team,year
['Emmanuel Acho'],Injured Reserve: undisclosed,week_1,Cleveland Browns,2012
['Johnson Bademosi'],NA,week_1,Cleveland Browns,2012
['Marcus Benard'],Injured Reserve: elbow,week_1,Cleveland Browns,2012
['Travis Benjamin'],NA,week_1,Cleveland Browns,2012
['Sheldon Brown'],Questionable: shoulder,week_1,Cleveland Browns,2012
['Jordan Cameron'],Questionable: groin,week_1,Cleveland Browns,2012
['Tank Carder'],NA,week_1,Cleveland Browns,2012
['Josh Cooper'],NA,week_1,Cleveland Browns,2012
['Oniel Cousins'],Questionable: ankle,week_1,Cleveland Browns,2012
['Josh Cribbs'],NA,week_1,Cleveland Browns,2012
['Auston English'],Injured Reserve: undisclosed,week_1,Cleveland Browns,2012
['Scott Fujita'],Doubtful: leg,week_1,Cleveland Browns,2012
['Tashaun Gipson'],NA,week_1,Cleveland Browns,2012
['Chris Gocong'],Injured Reserve: Achilles,week_1,Cleveland Browns,2012
['Josh Gordon'],NA,week_1,Cleveland Browns,2012
['John Greco'],Questionable: calf,week_1,Cleveland Browns,2012
['Joe Haden'],NA,week_1,Cleveland Browns,2012
['Eric Hagg'],Probable: illness,week_1,Cleveland Browns,2012
['Montario Hardesty'],NA,week_1,Cleveland Browns,2012
['John Hughes'],NA,week_1,Cleveland Browns,2012
"[""D'Qwell Jackson""]",NA,week_1,Cleveland Browns,2012
['James-Michael Johnson'],Questionable: ribs,week_1,Cleveland Browns,2012
"[""Ishmaa'ily Kitchen""]",NA,week_1,Cleveland Browns,2012
['Shawn Lauvao'],NA,week_1,Cleveland Browns,2012
['Thaddeus Lewis'],Questionable: right thumb,week_1,Cleveland Browns,2012
['Greg Little'],NA,week_1,Cleveland Browns,2012
['Alex Mack'],NA,week_1,Cleveland Browns,2012
['Mohamed Massaquoi'],NA,week_1,Cleveland Browns,2012
['Colt McCoy'],NA,week_1,Cleveland Browns,2012
['Ryan Miller'],NA,week_1,Cleveland Browns,2012
['Jordan Norwood'],NA,week_1,Cleveland Browns,2012
['Chris Ogbonnaya'],Probable: ankle,week_1,Cleveland Browns,2012
['Juqua Parker'],NA,week_1,Cleveland Browns,2012
['Dimitri Patterson'],Probable: knee,week_1,Cleveland Browns,2012
['Scott Paxson'],Injured Reserve: knee,week_1,Cleveland Browns,2012
['Jason Pinkston'],NA,week_1,Cleveland Browns,2012
['Trent Richardson'],Probable: knee,week_1,Cleveland Browns,2012
['Ahtyba Rubin'],NA,week_1,Cleveland Browns,2012
['Frostee Rucker'],NA,week_1,Cleveland Browns,2012
['Brian Sanford'],NA,week_1,Cleveland Browns,2012
['Jarrod Shaw'],NA,week_1,Cleveland Browns,2012
['Buster Skrine'],NA,week_1,Cleveland Browns,2012
['Alex Smith'],NA,week_1,Cleveland Browns,2012
['Emmanuel Stephens'],NA,week_1,Cleveland Browns,2012
['Phil Taylor'],Physically Unable to Perform: chest,week_1,Cleveland Browns,2012
['Joe Thomas'],NA,week_1,Cleveland Browns,2012
['Raymond Ventrone'],Probable: hamstring,week_1,Cleveland Browns,2012
['T.J. Ward'],Questionable: undisclosed,week_1,Cleveland Browns,2012
['Ben Watson'],Probable: thigh,week_1,Cleveland Browns,2012
['Brandon Weeden'],NA,week_1,Cleveland Browns,2012
['Eddie Williams'],Injured Reserve: undisclosed,week_1,Cleveland Browns,2012
['Billy Winn'],NA,week_1,Cleveland Browns,2012
['Usama Young'],Probable: thigh,week_1,Cleveland Browns,2012
['Christian Yount'],NA,week_1,Cleveland Browns,2012
['Emmanuel Acho'],Injured Reserve: undisclosed,week_2,Cleveland Browns,2012
['Johnson Bademosi'],NA,week_2,Cleveland Browns,2012
['Marcus Benard'],Injured Reserve: elbow,week_2,Cleveland Browns,2012
['Travis Benjamin'],NA,week_2,Cleveland Browns,2012
['Sheldon Brown'],Probable: shoulder,week_2,Cleveland Browns,2012
['Jordan Cameron'],Probable: groin,week_2,Cleveland Browns,2012
['Tank Carder'],NA,week_2,Cleveland Browns,2012
['Josh Cooper'],NA,week_2,Cleveland Browns,2012
['Oniel Cousins'],Questionable: ankle,week_2,Cleveland Browns,2012
['Josh Cribbs'],Probable: knee,week_2,Cleveland Browns,2012
['Auston English'],Injured Reserve: undisclosed,week_2,Cleveland Browns,2012
['Scott Fujita'],Probable: leg,week_2,Cleveland Browns,2012
['Tashaun Gipson'],NA,week_2,Cleveland Browns,2012
['Chris Gocong'],Injured Reserve: Achilles,week_2,Cleveland Browns,2012
['Josh Gordon'],Probable: knee,week_2,Cleveland Browns,2012
['John Greco'],Questionable: calf,week_2,Cleveland Browns,2012
['Joe Haden'],NA,week_2,Cleveland Browns,2012
['Eric Hagg'],NA,week_2,Cleveland Browns,2012
['Montario Hardesty'],NA,week_2,Cleveland Browns,2012
['John Hughes'],NA,week_2,Cleveland Browns,2012
"[""D'Qwell Jackson""]",NA,week_2,Cleveland Browns,2012
['James-Michael Johnson'],Questionable: ribs,week_2,Cleveland Browns,2012
"[""Ishmaa'ily Kitchen""]",NA,week_2,Cleveland Browns,2012
['Shawn Lauvao'],NA,week_2,Cleveland Browns,2012
['Thaddeus Lewis'],NA,week_2,Cleveland Browns,2012
['Greg Little'],NA,week_2,Cleveland Browns,2012
['Alex Mack'],Probable: knee,week_2,Cleveland Browns,2012
['Mohamed Massaquoi'],NA,week_2,Cleveland Browns,2012
['Colt McCoy'],NA,week_2,Cleveland Browns,2012
['Ryan Miller'],NA,week_2,Cleveland Browns,2012
['Jordan Norwood'],NA,week_2,Cleveland Browns,2012
['Chris Ogbonnaya'],Probable: ankle,week_2,Cleveland Browns,2012
['Juqua Parker'],NA,week_2,Cleveland Browns,2012
['Dimitri Patterson'],NA,week_2,Cleveland Browns,2012
['Scott Paxson'],NA,week_2,Cleveland Browns,2012
['Jason Pinkston'],NA,week_2,Cleveland Browns,2012
['Trent Richardson'],Probable: knee,week_2,Cleveland Browns,2012
['Ahtyba Rubin'],NA,week_2,Cleveland Browns,2012
['Frostee Rucker'],NA,week_2,Cleveland Browns,2012
['Brian Sanford'],NA,week_2,Cleveland Browns,2012
['Jarrod Shaw'],NA,week_2,Cleveland Browns,2012
['Buster Skrine'],NA,week_2,Cleveland Browns,2012
['Alex Smith'],NA,week_2,Cleveland Browns,2012
['Emmanuel Stephens'],NA,week_2,Cleveland Browns,2012
['Phil Taylor'],Physically Unable to Perform: chest,week_2,Cleveland Browns,2012
['Joe Thomas'],Questionable: knee,week_2,Cleveland Browns,2012
['Raymond Ventrone'],Questionable: hand,week_2,Cleveland Browns,2012
['T.J. Ward'],NA,week_2,Cleveland Browns,2012
['Ben Watson'],Questionable: quadriceps,week_2,Cleveland Browns,2012
['Brandon Weeden'],NA,week_2,Cleveland Browns,2012
['Eddie Williams'],Injured Reserve: undisclosed,week_2,Cleveland Browns,2012
['Billy Winn'],NA,week_2,Cleveland Browns,2012
['Usama Young'],NA,week_2,Cleveland Browns,2012
['Christian Yount'],NA,week_2,Cleveland Browns,2012
['Emmanuel Acho'],Injured Reserve: undisclosed,week_3,Cleveland Browns,2012
['Johnson Bademosi'],NA,week_3,Cleveland Browns,2012
['Marcus Benard'],Injured Reserve: elbow,week_3,Cleveland Browns,2012
['Travis Benjamin'],NA,week_3,Cleveland Browns,2012
['Sheldon Brown'],NA,week_3,Cleveland Browns,2012
['Jordan Cameron'],NA,week_3,Cleveland Browns,2012
['Tank Carder'],NA,week_3,Cleveland Browns,2012
['Josh Cooper'],NA,week_3,Cleveland Browns,2012
['Oniel Cousins'],Questionable: ankle,week_3,Cleveland Browns,2012
['Josh Cribbs'],Questionable: knee,week_3,Cleveland Browns,2012
['Auston English'],Injured Reserve: undisclosed,week_3,Cleveland Browns,2012
['Scott Fujita'],Probable: knee,week_3,Cleveland Browns,2012
['Tashaun Gipson'],NA,week_3,Cleveland Browns,2012
['Chris Gocong'],Injured Reserve: Achilles,week_3,Cleveland Browns,2012
['Josh Gordon'],NA,week_3,Cleveland Browns,2012
['John Greco'],NA,week_3,Cleveland Browns,2012
['Joe Haden'],NA,week_3,Cleveland Browns,2012
['Eric Hagg'],NA,week_3,Cleveland Browns,2012
['Montario Hardesty'],NA,week_3,Cleveland Browns,2012
['John Hughes'],NA,week_3,Cleveland Browns,2012
"[""D'Qwell Jackson""]",NA,week_3,Cleveland Browns,2012
['James-Michael Johnson'],Questionable: ribs,week_3,Cleveland Browns,2012
"[""Ishmaa'ily Kitchen""]",NA,week_3,Cleveland Browns,2012
['Shawn Lauvao'],NA,week_3,Cleveland Browns,2012
['Thaddeus Lewis'],NA,week_3,Cleveland Browns,2012
['Greg Little'],Probable: back,week_3,Cleveland Browns,2012
['Alex Mack'],NA,week_3,Cleveland Browns,2012
['Mohamed Massaquoi'],NA,week_3,Cleveland Browns,2012
['Colt McCoy'],NA,week_3,Cleveland Browns,2012
['Ryan Miller'],NA,week_3,Cleveland Browns,2012
['Jordan Norwood'],NA,week_3,Cleveland Browns,2012
['Chris Ogbonnaya'],NA,week_3,Cleveland Browns,2012
['Juqua Parker'],Questionable: foot,week_3,Cleveland Browns,2012
['Dimitri Patterson'],NA,week_3,Cleveland Browns,2012
['Scott Paxson'],NA,week_3,Cleveland Browns,2012
['Jason Pinkston'],NA,week_3,Cleveland Browns,2012
['Trent Richardson'],Probable: knee,week_3,Cleveland Browns,2012
['Ahtyba Rubin'],NA,week_3,Cleveland Browns,2012
['Frostee Rucker'],NA,week_3,Cleveland Browns,2012
['Brian Sanford'],NA,week_3,Cleveland Browns,2012
['Jarrod Shaw'],NA,week_3,Cleveland Browns,2012
['Buster Skrine'],NA,week_3,Cleveland Browns,2012
['Alex Smith'],Questionable: concussion,week_3,Cleveland Browns,2012
['Emmanuel Stephens'],NA,week_3,Cleveland Browns,2012
['Phil Taylor'],Physically Unable to Perform: chest,week_3,Cleveland Browns,2012
['Joe Thomas'],NA,week_3,Cleveland Browns,2012
['Raymond Ventrone'],Questionable: hand,week_3,Cleveland Browns,2012
['T.J. Ward'],NA,week_3,Cleveland Browns,2012
['Ben Watson'],NA,week_3,Cleveland Browns,2012
['Brandon Weeden'],NA,week_3,Cleveland Browns,2012
['Eddie Williams'],Injured Reserve: undisclosed,week_3,Cleveland Browns,2012
['Billy Winn'],Questionable: concussion,week_3,Cleveland Browns,2012
['Usama Young'],NA,week_3,Cleveland Browns,2012
['Christian Yount'],NA,week_3,Cleveland Browns,2012
['Emmanuel Acho'],Injured Reserve: undisclosed,week_4,Cleveland Browns,2012
['Johnson Bademosi'],NA,week_4,Cleveland Browns,2012
['Marcus Benard'],Injured Reserve: elbow,week_4,Cleveland Browns,2012
['Travis Benjamin'],NA,week_4,Cleveland Browns,2012
['Sheldon Brown'],Questionable: chest,week_4,Cleveland Browns,2012
['Jordan Cameron'],NA,week_4,Cleveland Browns,2012
['Tank Carder'],NA,week_4,Cleveland Browns,2012
['Josh Cooper'],NA,week_4,Cleveland Browns,2012
['Oniel Cousins'],NA,week_4,Cleveland Browns,2012
['Josh Cribbs'],Questionable: knee,week_4,Cleveland Browns,2012
['Auston English'],Injured Reserve: undisclosed,week_4,Cleveland Browns,2012
['Scott Fujita'],NA,week_4,Cleveland Browns,2012
['Tashaun Gipson'],NA,week_4,Cleveland Browns,2012
['Chris Gocong'],Injured Reserve: Achilles,week_4,Cleveland Browns,2012
['Josh Gordon'],NA,week_4,Cleveland Browns,2012
['John Greco'],NA,week_4,Cleveland Browns,2012
['Joe Haden'],NA,week_4,Cleveland Browns,2012
['Eric Hagg'],NA,week_4,Cleveland Browns,2012
['Montario Hardesty'],NA,week_4,Cleveland Browns,2012
['John Hughes'],NA,week_4,Cleveland Browns,2012
"[""D'Qwell Jackson""]",NA,week_4,Cleveland Browns,2012
['James-Michael Johnson'],Questionable: ribs,week_4,Cleveland Browns,2012
"[""Ishmaa'ily Kitchen""]",NA,week_4,Cleveland Browns,2012
['Shawn Lauvao'],NA,week_4,Cleveland Browns,2012
['Thaddeus Lewis'],NA,week_4,Cleveland Browns,2012
['Greg Little'],NA,week_4,Cleveland Browns,2012
['Alex Mack'],NA,week_4,Cleveland Browns,2012
['Mohamed Massaquoi'],Questionable: hamstring,week_4,Cleveland Browns,2012
['Colt McCoy'],NA,week_4,Cleveland Browns,2012
['Ryan Miller'],NA,week_4,Cleveland Browns,2012
['Jordan Norwood'],NA,week_4,Cleveland Browns,2012
['Chris Ogbonnaya'],NA,week_4,Cleveland Browns,2012
['Juqua Parker'],NA,week_4,Cleveland Browns,2012
['Dimitri Patterson'],NA,week_4,Cleveland Browns,2012
['Scott Paxson'],NA,week_4,Cleveland Browns,2012
['Jason Pinkston'],Probable: ankle,week_4,Cleveland Browns,2012
['Trent Richardson'],Probable: knee,week_4,Cleveland Browns,2012
['Ahtyba Rubin'],NA,week_4,Cleveland Browns,2012
['Frostee Rucker'],Probable: wrist,week_4,Cleveland Browns,2012
['Brian Sanford'],NA,week_4,Cleveland Browns,2012
['Jarrod Shaw'],NA,week_4,Cleveland Browns,2012
['Buster Skrine'],NA,week_4,Cleveland Browns,2012
['Alex Smith'],Questionable: concussion,week_4,Cleveland Browns,2012
['Emmanuel Stephens'],NA,week_4,Cleveland Browns,2012
['Phil Taylor'],Physically Unable to Perform: chest,week_4,Cleveland Browns,2012
['Joe Thomas'],NA,week_4,Cleveland Browns,2012
['Raymond Ventrone'],Questionable: hand,week_4,Cleveland Browns,2012
['T.J. Ward'],NA,week_4,Cleveland Browns,2012
['Ben Watson'],NA,week_4,Cleveland Browns,2012
['Brandon Weeden'],NA,week_4,Cleveland Browns,2012
['Eddie Williams'],Injured Reserve: undisclosed,week_4,Cleveland Browns,2012
['Billy Winn'],NA,week_4,Cleveland Browns,2012
['Usama Young'],NA,week_4,Cleveland Browns,2012
['Christian Yount'],Probable: shoulder,week_4,Cleveland Browns,2012
['Emmanuel Acho'],Injured Reserve: undisclosed,week_5,Cleveland Browns,2012
['Johnson Bademosi'],NA,week_5,Cleveland Browns,2012
['Marcus Benard'],Injured Reserve: elbow,week_5,Cleveland Browns,2012
['Travis Benjamin'],Doubtful: hamstring,week_5,Cleveland Browns,2012
['Sheldon Brown'],NA,week_5,Cleveland Browns,2012
['Jordan Cameron'],NA,week_5,Cleveland Browns,2012
['Tank Carder'],NA,week_5,Cleveland Browns,2012
['Josh Cooper'],NA,week_5,Cleveland Browns,2012
['Oniel Cousins'],NA,week_5,Cleveland Browns,2012
['Josh Cribbs'],Questionable: head,week_5,Cleveland Browns,2012
['Auston English'],Injured Reserve: undisclosed,week_5,Cleveland Browns,2012
['Scott Fujita'],NA,week_5,Cleveland Browns,2012
['Tashaun Gipson'],Questionable: knee,week_5,Cleveland Browns,2012
['Chris Gocong'],Injured Reserve: Achilles,week_5,Cleveland Browns,2012
['Josh Gordon'],NA,week_5,Cleveland Browns,2012
['John Greco'],NA,week_5,Cleveland Browns,2012
['Joe Haden'],NA,week_5,Cleveland Browns,2012
['Eric Hagg'],NA,week_5,Cleveland Browns,2012
['Montario Hardesty'],NA,week_5,Cleveland Browns,2012
['John Hughes'],NA,week_5,Cleveland Browns,2012
"[""D'Qwell Jackson""]",NA,week_5,Cleveland Browns,2012
['James-Michael Johnson'],Questionable: ribs/oblique,week_5,Cleveland Browns,2012
"[""Ishmaa'ily Kitchen""]",NA,week_5,Cleveland Browns,2012
['Shawn Lauvao'],NA,week_5,Cleveland Browns,2012
['Thaddeus Lewis'],NA,week_5,Cleveland Browns,2012
['Greg Little'],NA,week_5,Cleveland Browns,2012
['Alex Mack'],NA,week_5,Cleveland Browns,2012
['Mohamed Massaquoi'],Doubtful: hamstring,week_5,Cleveland Browns,2012
['Colt McCoy'],NA,week_5,Cleveland Browns,2012
['Ryan Miller'],NA,week_5,Cleveland Browns,2012
['Jordan Norwood'],NA,week_5,Cleveland Browns,2012
['Chris Ogbonnaya'],NA,week_5,Cleveland Browns,2012
['Juqua Parker'],NA,week_5,Cleveland Browns,2012
['Dimitri Patterson'],NA,week_5,Cleveland Browns,2012
['Scott Paxson'],NA,week_5,Cleveland Browns,2012
['Jason Pinkston'],NA,week_5,Cleveland Browns,2012
['Trent Richardson'],NA,week_5,Cleveland Browns,2012
['Ahtyba Rubin'],NA,week_5,Cleveland Browns,2012
['Frostee Rucker'],Questionable: shoulder,week_5,Cleveland Browns,2012
['Brian Sanford'],NA,week_5,Cleveland Browns,2012
['Jarrod Shaw'],NA,week_5,Cleveland Browns,2012
['Buster Skrine'],NA,week_5,Cleveland Browns,2012
['Alex Smith'],Doubtful: concussion,week_5,Cleveland Browns,2012
['Emmanuel Stephens'],NA,week_5,Cleveland Browns,2012
['Phil Taylor'],Physically Unable to Perform: chest,week_5,Cleveland Browns,2012
['Joe Thomas'],NA,week_5,Cleveland Browns,2012
['Raymond Ventrone'],Questionable: hand/calf,week_5,Cleveland Browns,2012
['T.J. Ward'],Questionable: hand,week_5,Cleveland Browns,2012
['Ben Watson'],NA,week_5,Cleveland Browns,2012
['Brandon Weeden'],NA,week_5,Cleveland Browns,2012
['Eddie Williams'],Injured Reserve: undisclosed,week_5,Cleveland Browns,2012
['Billy Winn'],NA,week_5,Cleveland Browns,2012
['Usama Young'],Questionable: knee,week_5,Cleveland Browns,2012
['Christian Yount'],NA,week_5,Cleveland Browns,2012
['Emmanuel Acho'],Injured Reserve: undisclosed,week_6,Cleveland Browns,2012
['Johnson Bademosi'],NA,week_6,Cleveland Browns,2012
['Marcus Benard'],NA,week_6,Cleveland Browns,2012
['Travis Benjamin'],Questionable: hamstring,week_6,Cleveland Browns,2012
['Sheldon Brown'],NA,week_6,Cleveland Browns,2012
