name,injury,week,team,year
['Doug Baldwin'],Questionable: hamstring,week_1,Seattle Seahawks,2012
['Alan Branch'],NA,week_1,Seattle Seahawks,2012
['Brandon Browner'],NA,week_1,Seattle Seahawks,2012
['Red Bryant'],NA,week_1,Seattle Seahawks,2012
['James Carpenter'],Out: knee,week_1,Seattle Seahawks,2012
['Kam Chancellor'],NA,week_1,Seattle Seahawks,2012
['Chris Clemons'],NA,week_1,Seattle Seahawks,2012
['Dexter Davis'],Injured Reserve: hip,week_1,Seattle Seahawks,2012
['Braylon Edwards'],NA,week_1,Seattle Seahawks,2012
['Matt Flynn'],Questionable: right elbow,week_1,Seattle Seahawks,2012
['Breno Giacomini'],NA,week_1,Seattle Seahawks,2012
['Winston Guy'],NA,week_1,Seattle Seahawks,2012
['Stephen Hauschka'],NA,week_1,Seattle Seahawks,2012
['LeRoy Hill'],NA,week_1,Seattle Seahawks,2012
['Jaye Howard'],NA,week_1,Seattle Seahawks,2012
['Jeron Johnson'],NA,week_1,Seattle Seahawks,2012
['Jason Jones'],NA,week_1,Seattle Seahawks,2012
['Jameson Konz'],Injured Reserve: knee,week_1,Seattle Seahawks,2012
['Jeremy Lane'],NA,week_1,Seattle Seahawks,2012
['Roy Lewis'],Out: knee,week_1,Seattle Seahawks,2012
['Marshawn Lynch'],Questionable: back,week_1,Seattle Seahawks,2012
['Charly Martin'],NA,week_1,Seattle Seahawks,2012
['Byron Maxwell'],Questionable: shoulder,week_1,Seattle Seahawks,2012
['Anthony McCoy'],NA,week_1,Seattle Seahawks,2012
['Matt McCoy'],Injured Reserve: knee,week_1,Seattle Seahawks,2012
['Clinton McDonald'],NA,week_1,Seattle Seahawks,2012
['Brandon Mebane'],NA,week_1,Seattle Seahawks,2012
['Zach Miller'],NA,week_1,Seattle Seahawks,2012
['John Moffitt'],Questionable: elbow,week_1,Seattle Seahawks,2012
['Cameron Morrah'],Injured Reserve: undisclosed,week_1,Seattle Seahawks,2012
['Ben Obomanu'],NA,week_1,Seattle Seahawks,2012
['Russell Okung'],NA,week_1,Seattle Seahawks,2012
['Sidney Rice'],Probable: shoulder,week_1,Seattle Seahawks,2012
['Greg Scruggs'],Questionable: hamstring,week_1,Seattle Seahawks,2012
['Richard Sherman'],NA,week_1,Seattle Seahawks,2012
['Malcolm Smith'],NA,week_1,Seattle Seahawks,2012
['Golden Tate'],Out: knee,week_1,Seattle Seahawks,2012
['Vai Taua'],Injured Reserve: knee,week_1,Seattle Seahawks,2012
['Earl Thomas'],NA,week_1,Seattle Seahawks,2012
['Walter Thurmond'],Physically Unable to Perform: leg,week_1,Seattle Seahawks,2012
['Marcus Trufant'],NA,week_1,Seattle Seahawks,2012
['Robert Turbin'],NA,week_1,Seattle Seahawks,2012
['Max Unger'],NA,week_1,Seattle Seahawks,2012
['Leon Washington'],NA,week_1,Seattle Seahawks,2012
['K.J. Wright'],NA,week_1,Seattle Seahawks,2012
['Doug Baldwin'],NA,week_2,Seattle Seahawks,2012
