name,injury,week,team,year
['Isa Abdul-Quddus'],NA,week_1,New Orleans Saints,2012
['Adrian Arrington'],Probable: knee,week_1,New Orleans Saints,2012
['Joe Banyard'],Injured Reserve: undisclosed,week_1,New Orleans Saints,2012
['Drew Brees'],NA,week_1,New Orleans Saints,2012
['Charles Brown'],NA,week_1,New Orleans Saints,2012
['Brodrick Bunkley'],NA,week_1,New Orleans Saints,2012
['Travaris Cadet'],NA,week_1,New Orleans Saints,2012
['Jonathan Casillas'],NA,week_1,New Orleans Saints,2012
['Chris Chamberlain'],Injured Reserve: knee,week_1,New Orleans Saints,2012
['Jed Collins'],NA,week_1,New Orleans Saints,2012
['Marques Colston'],Questionable: foot,week_1,New Orleans Saints,2012
['A.J. Davis'],NA,week_1,New Orleans Saints,2012
['Jahri Evans'],NA,week_1,New Orleans Saints,2012
['Junior Galette'],NA,week_1,New Orleans Saints,2012
['Daniel Graham'],NA,week_1,New Orleans Saints,2012
['Jimmy Graham'],NA,week_1,New Orleans Saints,2012
['Jabari Greer'],Questionable: sports hernia,week_1,New Orleans Saints,2012
['Roman Harper'],NA,week_1,New Orleans Saints,2012
['David Hawthorne'],Doubtful: knee,week_1,New Orleans Saints,2012
['Devery Henderson'],NA,week_1,New Orleans Saints,2012
['Akiem Hicks'],NA,week_1,New Orleans Saints,2012
['Ramon Humber'],NA,week_1,New Orleans Saints,2012
['Chris Ivory'],Out: ankle,week_1,New Orleans Saints,2012
['Malcolm Jenkins'],NA,week_1,New Orleans Saints,2012
['Marquis Johnson'],Injured Reserve: undisclosed,week_1,New Orleans Saints,2012
['Tom Johnson'],NA,week_1,New Orleans Saints,2012
['Marcel Jones'],Out: knee,week_1,New Orleans Saints,2012
['Curtis Lofton'],Questionable: ankle,week_1,New Orleans Saints,2012
['Elbert Mack'],NA,week_1,New Orleans Saints,2012
['Turk McBride'],NA,week_1,New Orleans Saints,2012
['Lance Moore'],NA,week_1,New Orleans Saints,2012
['Joe Morgan'],NA,week_1,New Orleans Saints,2012
['Johnny Patrick'],Doubtful: knee,week_1,New Orleans Saints,2012
['Patrick Robinson'],NA,week_1,New Orleans Saints,2012
['Courtney Roby'],NA,week_1,New Orleans Saints,2012
['Greg Romeus'],NA,week_1,New Orleans Saints,2012
['Scott Shanle'],NA,week_1,New Orleans Saints,2012
['Will Smith'],NA,week_1,New Orleans Saints,2012
['Darren Sproles'],NA,week_1,New Orleans Saints,2012
['Zach Strief'],NA,week_1,New Orleans Saints,2012
['David Thomas'],NA,week_1,New Orleans Saints,2012
['Pierre Thomas'],NA,week_1,New Orleans Saints,2012
['Andrew Tiller'],Injured Reserve: triceps,week_1,New Orleans Saints,2012
['Nick Toon'],Injured Reserve: foot,week_1,New Orleans Saints,2012
['Fenuki Tupou'],Injured Reserve: triceps,week_1,New Orleans Saints,2012
['Jonathan Vilma'],Out: knee,week_1,New Orleans Saints,2012
['Corey White'],NA,week_1,New Orleans Saints,2012
['Martez Wilson'],NA,week_1,New Orleans Saints,2012
['Scott Winnewisser'],NA,week_1,New Orleans Saints,2012
['Isa Abdul-Quddus'],NA,week_2,New Orleans Saints,2012
['Adrian Arrington'],Injured Reserve: knee,week_2,New Orleans Saints,2012
['Joe Banyard'],NA,week_2,New Orleans Saints,2012
['Drew Brees'],NA,week_2,New Orleans Saints,2012
['Charles Brown'],NA,week_2,New Orleans Saints,2012
['Brodrick Bunkley'],NA,week_2,New Orleans Saints,2012
['Travaris Cadet'],NA,week_2,New Orleans Saints,2012
['Jonathan Casillas'],NA,week_2,New Orleans Saints,2012
['Chris Chamberlain'],Injured Reserve: knee,week_2,New Orleans Saints,2012
['Jed Collins'],NA,week_2,New Orleans Saints,2012
['Marques Colston'],NA,week_2,New Orleans Saints,2012
['A.J. Davis'],NA,week_2,New Orleans Saints,2012
['Jahri Evans'],NA,week_2,New Orleans Saints,2012
['Junior Galette'],NA,week_2,New Orleans Saints,2012
['Daniel Graham'],NA,week_2,New Orleans Saints,2012
['Jimmy Graham'],NA,week_2,New Orleans Saints,2012
['Jabari Greer'],Probable: sports hernia,week_2,New Orleans Saints,2012
['Roman Harper'],NA,week_2,New Orleans Saints,2012
['David Hawthorne'],NA,week_2,New Orleans Saints,2012
['Devery Henderson'],Questionable: concussion,week_2,New Orleans Saints,2012
['Akiem Hicks'],NA,week_2,New Orleans Saints,2012
['Ramon Humber'],NA,week_2,New Orleans Saints,2012
['Chris Ivory'],NA,week_2,New Orleans Saints,2012
['Malcolm Jenkins'],NA,week_2,New Orleans Saints,2012
['Marquis Johnson'],NA,week_2,New Orleans Saints,2012
['Tom Johnson'],NA,week_2,New Orleans Saints,2012
['Marcel Jones'],Injured Reserve: knee,week_2,New Orleans Saints,2012
['Curtis Lofton'],NA,week_2,New Orleans Saints,2012
['Elbert Mack'],NA,week_2,New Orleans Saints,2012
['Turk McBride'],Questionable: ankle,week_2,New Orleans Saints,2012
['Lance Moore'],NA,week_2,New Orleans Saints,2012
['Joe Morgan'],NA,week_2,New Orleans Saints,2012
['Johnny Patrick'],Doubtful: knee,week_2,New Orleans Saints,2012
['Patrick Robinson'],NA,week_2,New Orleans Saints,2012
['Courtney Roby'],NA,week_2,New Orleans Saints,2012
['Greg Romeus'],NA,week_2,New Orleans Saints,2012
['Scott Shanle'],Questionable: knee,week_2,New Orleans Saints,2012
['Will Smith'],NA,week_2,New Orleans Saints,2012
['Darren Sproles'],NA,week_2,New Orleans Saints,2012
['Zach Strief'],NA,week_2,New Orleans Saints,2012
['David Thomas'],NA,week_2,New Orleans Saints,2012
['Pierre Thomas'],NA,week_2,New Orleans Saints,2012
['Andrew Tiller'],Injured Reserve: triceps,week_2,New Orleans Saints,2012
['Nick Toon'],Injured Reserve: foot,week_2,New Orleans Saints,2012
['Fenuki Tupou'],Injured Reserve: triceps,week_2,New Orleans Saints,2012
['Jonathan Vilma'],Physically Unable to Perform: knee,week_2,New Orleans Saints,2012
['Corey White'],NA,week_2,New Orleans Saints,2012
['Martez Wilson'],NA,week_2,New Orleans Saints,2012
['Scott Winnewisser'],NA,week_2,New Orleans Saints,2012
['Isa Abdul-Quddus'],NA,week_3,New Orleans Saints,2012
['Adrian Arrington'],NA,week_3,New Orleans Saints,2012
['Joe Banyard'],NA,week_3,New Orleans Saints,2012
['Drew Brees'],Probable: ankle,week_3,New Orleans Saints,2012
['Charles Brown'],NA,week_3,New Orleans Saints,2012
['Brodrick Bunkley'],NA,week_3,New Orleans Saints,2012
['Travaris Cadet'],NA,week_3,New Orleans Saints,2012
['Jonathan Casillas'],Questionable: knee,week_3,New Orleans Saints,2012
['Chris Chamberlain'],Injured Reserve: knee,week_3,New Orleans Saints,2012
['Jed Collins'],NA,week_3,New Orleans Saints,2012
['Marques Colston'],Probable: foot,week_3,New Orleans Saints,2012
['A.J. Davis'],NA,week_3,New Orleans Saints,2012
['Jahri Evans'],NA,week_3,New Orleans Saints,2012
['Junior Galette'],NA,week_3,New Orleans Saints,2012
['Daniel Graham'],NA,week_3,New Orleans Saints,2012
['Jimmy Graham'],NA,week_3,New Orleans Saints,2012
['Jabari Greer'],NA,week_3,New Orleans Saints,2012
['Roman Harper'],Probable: wrist,week_3,New Orleans Saints,2012
['David Hawthorne'],Questionable: knee,week_3,New Orleans Saints,2012
['Devery Henderson'],Probable: concussion,week_3,New Orleans Saints,2012
['Akiem Hicks'],NA,week_3,New Orleans Saints,2012
['Ramon Humber'],NA,week_3,New Orleans Saints,2012
['Chris Ivory'],NA,week_3,New Orleans Saints,2012
['Malcolm Jenkins'],NA,week_3,New Orleans Saints,2012
['Marquis Johnson'],NA,week_3,New Orleans Saints,2012
['Tom Johnson'],NA,week_3,New Orleans Saints,2012
['Marcel Jones'],Injured Reserve: knee,week_3,New Orleans Saints,2012
['Curtis Lofton'],NA,week_3,New Orleans Saints,2012
['Elbert Mack'],NA,week_3,New Orleans Saints,2012
['Turk McBride'],Questionable: ankle,week_3,New Orleans Saints,2012
['Lance Moore'],NA,week_3,New Orleans Saints,2012
['Joe Morgan'],NA,week_3,New Orleans Saints,2012
['Johnny Patrick'],Probable: knee,week_3,New Orleans Saints,2012
['Patrick Robinson'],NA,week_3,New Orleans Saints,2012
['Courtney Roby'],NA,week_3,New Orleans Saints,2012
['Greg Romeus'],NA,week_3,New Orleans Saints,2012
['Scott Shanle'],NA,week_3,New Orleans Saints,2012
['Will Smith'],NA,week_3,New Orleans Saints,2012
['Darren Sproles'],NA,week_3,New Orleans Saints,2012
['Zach Strief'],NA,week_3,New Orleans Saints,2012
['David Thomas'],NA,week_3,New Orleans Saints,2012
['Pierre Thomas'],NA,week_3,New Orleans Saints,2012
