name,injury,week,team,year
['Tyson Alualu'],NA,week_1,Jacksonville Jaguars,2012
['Justin Blackmon'],Probable: ankle,week_1,Jacksonville Jaguars,2012
['Brock Bolen'],Injured Reserve: knee,week_1,Jacksonville Jaguars,2012
['Brett Brackett'],Injured Reserve: knee,week_1,Jacksonville Jaguars,2012
['Cameron Bradfield'],NA,week_1,Jacksonville Jaguars,2012
['Andre Branch'],NA,week_1,Jacksonville Jaguars,2012
['Mike Brewster'],NA,week_1,Jacksonville Jaguars,2012
['Eben Britton'],NA,week_1,Jacksonville Jaguars,2012
['John Chick'],Physically Unable to Perform: knee,week_1,Jacksonville Jaguars,2012
['Reggie Corner'],Injured Reserve: knee,week_1,Jacksonville Jaguars,2012
['Derek Cox'],Questionable: hamstring,week_1,Jacksonville Jaguars,2012
['John Estes'],Injured Reserve: knee,week_1,Jacksonville Jaguars,2012
['Blaine Gabbert'],NA,week_1,Jacksonville Jaguars,2012
['Rashad Jennings'],Questionable: leg,week_1,Jacksonville Jaguars,2012
['Greg Jones'],NA,week_1,Jacksonville Jaguars,2012
['Greg Jones'],NA,week_1,Jacksonville Jaguars,2012
['Maurice Jones-Drew'],NA,week_1,Jacksonville Jaguars,2012
['Dawan Landry'],NA,week_1,Jacksonville Jaguars,2012
['Austen Lane'],Questionable: foot,week_1,Jacksonville Jaguars,2012
['Dwight Lowery'],NA,week_1,Jacksonville Jaguars,2012
['Rashean Mathis'],NA,week_1,Jacksonville Jaguars,2012
['Brad Meester'],NA,week_1,Jacksonville Jaguars,2012
['William Middleton'],NA,week_1,Jacksonville Jaguars,2012
['Drew Nowak'],Injured Reserve: foot,week_1,Jacksonville Jaguars,2012
['Uche Nwaneri'],Questionable: ankle,week_1,Jacksonville Jaguars,2012
['Montell Owens'],NA,week_1,Jacksonville Jaguars,2012
['Jalen Parmele'],NA,week_1,Jacksonville Jaguars,2012
['Paul Posluszny'],NA,week_1,Jacksonville Jaguars,2012
['Taylor Price'],Injured Reserve: foot,week_1,Jacksonville Jaguars,2012
['Will Rackley'],Injured Reserve: ankle,week_1,Jacksonville Jaguars,2012
['Laurent Robinson'],NA,week_1,Jacksonville Jaguars,2012
['Aaron Ross'],NA,week_1,Jacksonville Jaguars,2012
['Kevin Rutland'],NA,week_1,Jacksonville Jaguars,2012
['George Selvie'],Doubtful: knee,week_1,Jacksonville Jaguars,2012
['Clint Session'],Physically Unable to Perform: concussion,week_1,Jacksonville Jaguars,2012
['Cecil Shorts'],NA,week_1,Jacksonville Jaguars,2012
"[""D'Anthony Smith""]",NA,week_1,Jacksonville Jaguars,2012
['Daryl Smith'],NA,week_1,Jacksonville Jaguars,2012
['Jason Spitz'],Injured Reserve: ankle,week_1,Jacksonville Jaguars,2012
['Julian Stanford'],NA,week_1,Jacksonville Jaguars,2012
['Jordan Todman'],NA,week_1,Jacksonville Jaguars,2012
['Matt Veldman'],Injured Reserve: knee,week_1,Jacksonville Jaguars,2012
['Tyson Alualu'],NA,week_2,Jacksonville Jaguars,2012
['Justin Blackmon'],NA,week_2,Jacksonville Jaguars,2012
['Brock Bolen'],Injured Reserve: knee,week_2,Jacksonville Jaguars,2012
['Brett Brackett'],Injured Reserve: knee,week_2,Jacksonville Jaguars,2012
['Cameron Bradfield'],Questionable: leg ,week_2,Jacksonville Jaguars,2012
['Andre Branch'],NA,week_2,Jacksonville Jaguars,2012
['Mike Brewster'],NA,week_2,Jacksonville Jaguars,2012
['Eben Britton'],Questionable: ankle,week_2,Jacksonville Jaguars,2012
['John Chick'],Physically Unable to Perform: knee,week_2,Jacksonville Jaguars,2012
['Reggie Corner'],Injured Reserve: knee,week_2,Jacksonville Jaguars,2012
['Derek Cox'],Questionable: hamstring,week_2,Jacksonville Jaguars,2012
