"","name","injury","week","team","year"
"1","['Bryan Stork']","Injured Reserve: Concussion","week_1","New England Patriots",2015
"2","['Bryan Stork']","Injured Reserve: Concussion","week_2","New England Patriots",2015
"3","['Bryan Stork']","Injured Reserve: Concussion","week_3","New England Patriots",2015
"4","['Bryan Stork']","Injured Reserve: Concussion","week_5","New England Patriots",2015
"5","['Bryan Stork']","Injured Reserve: Concussion","week_6","New England Patriots",2015
"6","['Bryan Stork']","Injured Reserve: Concussion","week_7","New England Patriots",2015
"7","['Bryan Stork']","Injured Reserve: Concussion","week_8","New England Patriots",2015
"8","['Sebastian Vollmer']","Out: Concussion","week_10","New England Patriots",2015
"9","['Sebastian Vollmer']","Questionable: Concussion","week_11","New England Patriots",2015
"10","['Justin Coleman']","Out: Concussion","week_17","New England Patriots",2015
"11","['Justin Coleman']","Questionable: concussion","week_19","New England Patriots",2015
"12","['Bryan Stork']",": concussion","week_19","New England Patriots",2015
