"","name","injury","week","team","year"
"1","['Robert Griffin']","Probable: Concussion","week_1","Washington Redskins",2015
"2","['Martrell Spaight']","Injured Reserve: Concussion","week_2","Washington Redskins",2015
"3","['Martrell Spaight']","Injured Reserve: Concussion","week_3","Washington Redskins",2015
"4","['Martrell Spaight']","Injured Reserve: Concussion","week_4","Washington Redskins",2015
"5","['Jordan Reed']","Out: Concussion","week_5","Washington Redskins",2015
"6","['Martrell Spaight']","Injured Reserve: Concussion","week_5","Washington Redskins",2015
"7","['Jordan Reed']","Out: Concussion","week_6","Washington Redskins",2015
"8","['Martrell Spaight']","Injured Reserve: Concussion","week_6","Washington Redskins",2015
"9","['Jordan Reed']","Questionable: Concussion","week_7","Washington Redskins",2015
"10","['Martrell Spaight']","Injured Reserve: Concussion","week_7","Washington Redskins",2015
"11","['Trent Williams']","Questionable: Concussion","week_7","Washington Redskins",2015
"12","['Martrell Spaight']","Injured Reserve: Concussion","week_9","Washington Redskins",2015
"13","['Martrell Spaight']","Injured Reserve: Concussion","week_10","Washington Redskins",2015
"14","['Martrell Spaight']","Injured Reserve: Concussion","week_11","Washington Redskins",2015
"15","['Martrell Spaight']","Injured Reserve: Concussion","week_12","Washington Redskins",2015
"16","['Martrell Spaight']","Injured Reserve: Concussion","week_13","Washington Redskins",2015
"17","['Martrell Spaight']","Injured Reserve: Concussion","week_14","Washington Redskins",2015
"18","['Martrell Spaight']","Injured Reserve: Concussion","week_15","Washington Redskins",2015
"19","['Martrell Spaight']","Injured Reserve: Concussion","week_16","Washington Redskins",2015
"20","['Martrell Spaight']","Injured Reserve: Concussion","week_17","Washington Redskins",2015
"21","['Martrell Spaight']","Injured Reserve: Concussion","week_18","Washington Redskins",2015
