name,injury,week,team,year
['Mike Adams'],Injured Reserve: Back,week_1,Pittsburgh Steelers,2015
['Cortez Allen'],NA,week_1,Pittsburgh Steelers,2015
['Will Allen'],NA,week_1,Pittsburgh Steelers,2015
['Kelvin Beachum'],NA,week_1,Pittsburgh Steelers,2015
"[""Le'Veon Bell""]",NA,week_1,Pittsburgh Steelers,2015
['Antwon Blake'],NA,week_1,Pittsburgh Steelers,2015
['Rob Blanchflower'],NA,week_1,Pittsburgh Steelers,2015
['Brandon Boykin'],NA,week_1,Pittsburgh Steelers,2015
['Antonio Brown'],NA,week_1,Pittsburgh Steelers,2015
['Martavis Bryant'],NA,week_1,Pittsburgh Steelers,2015
['Sammie Coates'],NA,week_1,Pittsburgh Steelers,2015
['Bud Dupree'],NA,week_1,Pittsburgh Steelers,2015
['Terence Garvin'],NA,week_1,Pittsburgh Steelers,2015
['William Gay'],NA,week_1,Pittsburgh Steelers,2015
['Marcus Gilbert'],NA,week_1,Pittsburgh Steelers,2015
['Robert Golden'],NA,week_1,Pittsburgh Steelers,2015
['Bruce Gradkowski'],Injured Reserve: Hand,week_1,Pittsburgh Steelers,2015
['Doran Grant'],NA,week_1,Pittsburgh Steelers,2015
['James Harrison'],NA,week_1,Pittsburgh Steelers,2015
['Garrett Hartley'],Injured Reserve: Hamstring,week_1,Pittsburgh Steelers,2015
['Cameron Heyward'],NA,week_1,Pittsburgh Steelers,2015
['Darrius Heyward-Bey'],NA,week_1,Pittsburgh Steelers,2015
['Will Johnson'],NA,week_1,Pittsburgh Steelers,2015
['Jarvis Jones'],NA,week_1,Pittsburgh Steelers,2015
['Landry Jones'],Out: Concussion,week_1,Pittsburgh Steelers,2015
['Doug Legursky'],NA,week_1,Pittsburgh Steelers,2015
['Daniel McCullers'],NA,week_1,Pittsburgh Steelers,2015
['Steve McLendon'],NA,week_1,Pittsburgh Steelers,2015
['Heath Miller'],NA,week_1,Pittsburgh Steelers,2015
['Mike Mitchell'],NA,week_1,Pittsburgh Steelers,2015
['Isaiah Pead'],NA,week_1,Pittsburgh Steelers,2015
['Maurkice Pouncey'],Injured Reserve: Ankle,week_1,Pittsburgh Steelers,2015
['Ben Roethlisberger'],NA,week_1,Pittsburgh Steelers,2015
['Ryan Shazier'],NA,week_1,Pittsburgh Steelers,2015
['Matt Spaeth'],NA,week_1,Pittsburgh Steelers,2015
['Sean Spence'],NA,week_1,Pittsburgh Steelers,2015
['Shaun Suisham'],Injured Reserve: Knee,week_1,Pittsburgh Steelers,2015
