"","name","injury","week","team","year"
"1","['Bryan Stork']","Injured Reserve: Concussion","week_1","New England Patriots",2015
"2","['Bryan Stork']","Injured Reserve: Concussion","week_2","New England Patriots",2015
"3","['Bryan Stork']","Injured Reserve: Concussion","week_3","New England Patriots",2015
"4","['Bryan Stork']","Injured Reserve: Concussion","week_5","New England Patriots",2015
"5","['Bryan Stork']","Injured Reserve: Concussion","week_6","New England Patriots",2015
"6","['Bryan Stork']","Injured Reserve: Concussion","week_7","New England Patriots",2015
"7","['Bryan Stork']","Injured Reserve: Concussion","week_8","New England Patriots",2015
"8","['Sebastian Vollmer']","Out: Concussion","week_10","New England Patriots",2015
"9","['Sebastian Vollmer']","Questionable: Concussion","week_11","New England Patriots",2015
"10","['Justin Coleman']","Out: Concussion","week_17","New England Patriots",2015
"11","['Justin Coleman']","Questionable: concussion","week_19","New England Patriots",2015
"12","['Bryan Stork']",": concussion","week_19","New England Patriots",2015
"13","['Jason Fox']","Doubtful: Concussion","week_1","Miami Dolphins",2015
"14","['Dion Sims']","Out: Concussion","week_2","Miami Dolphins",2015
"15","['Dion Sims']","Doubtful: Concussion","week_3","Miami Dolphins",2015
"16","['Dion Sims']","Out: Concussion","week_4","Miami Dolphins",2015
"17","['Dion Sims']","Probable: Concussion","week_6","Miami Dolphins",2015
"18","['Bobby McCain']","Questionable: Concussion","week_15","Miami Dolphins",2015
"19","['Corey Graham']","Probable: Concussion","week_2","Buffalo Bills",2015
"20","['Karlos Williams']","Out: Concussion","week_5","Buffalo Bills",2015
"21","['Karlos Williams']","Out: Concussion","week_6","Buffalo Bills",2015
"22","['Seantrel Henderson']","Out: Concussion","week_7","Buffalo Bills",2015
"23","['Karlos Williams']","Out: Concussion","week_7","Buffalo Bills",2015
"24","['Seantrel Henderson']","Probable: Concussion","week_9","Buffalo Bills",2015
"25","['A.J. Tarpley']","Probable: Concussion","week_9","Buffalo Bills",2015
"26","['Karlos Williams']","Probable: Concussion","week_9","Buffalo Bills",2015
"27","['Marcus Easley']","Out: Concussion","week_12","Buffalo Bills",2015
"28","['Marcus Easley']","Probable: Concussion","week_13","Buffalo Bills",2015
"29","['Ron Brooks']","Out: Concussion","week_14","Buffalo Bills",2015
"30","['Ron Brooks']","Out: Concussion","week_15","Buffalo Bills",2015
"31","['Jeremy Kerley']","Probable: Concussion","week_1","New York Jets",2015
"32","['Lorenzo Mauldin']","Out: Concussion","week_2","New York Jets",2015
"33","['Lorenzo Mauldin']","Probable: Concussion","week_3","New York Jets",2015
"34","['Jeff Cumberland']","Out: Concussion","week_4","New York Jets",2015
"35","['Jeff Cumberland']","Probable: Concussion","week_6","New York Jets",2015
"36","['Jamari Lattimore']","Probable: Concussion","week_6","New York Jets",2015
"37","['Buster Skrine']","Probable: Concussion","week_7","New York Jets",2015
"38","['Darrelle Revis']","Out: Concussion","week_12","New York Jets",2015
"39","['Darrelle Revis']","Out: Concussion","week_13","New York Jets",2015
"40","['Darrelle Revis']","Probable: Concussion","week_14","New York Jets",2015
"41","['Carlos Thompson']","Out: Concussion","week_1","Houston Texans",2015
"42","['Carlos Thompson']","Probable: Concussion","week_2","Houston Texans",2015
"43","['DeAndre Hopkins']","Probable: Concussion","week_3","Houston Texans",2015
"44","['Benardrick McKinney']","Out: Concussion","week_7","Houston Texans",2015
"45","['Benardrick McKinney']","Out: Concussion","week_8","Houston Texans",2015
"46","['Duane Brown']","Probable: Concussion","week_10","Houston Texans",2015
"47","['Kurtis Drummond']","Probable: Concussion","week_10","Houston Texans",2015
"48","['Benardrick McKinney']","Probable: Concussion","week_10","Houston Texans",2015
"49","['Brian Hoyer']","Out: Concussion","week_11","Houston Texans",2015
"50","['A.J. Bouye']","Probable: Concussion","week_12","Houston Texans",2015
"51","['Brian Hoyer']","Probable: Concussion","week_12","Houston Texans",2015
"52","['Brian Hoyer']","Out: Concussion","week_15","Houston Texans",2015
"53","['Brian Hoyer']","Questionable: Concussion","week_16","Houston Texans",2015
"54","['Brian Hoyer']","Probable: Concussion","week_17","Houston Texans",2015
"55","['Sheldon Price']","Probable: Concussion","week_1","Indianapolis Colts",2015
"56","['Vontae Davis']","Questionable: Concussion","week_3","Indianapolis Colts",2015
"57","['Tyler Varga']","Injured Reserve: Concussion","week_4","Indianapolis Colts",2015
"58","['Tyler Varga']","Injured Reserve: Concussion","week_5","Indianapolis Colts",2015
"59","['Tyler Varga']","Injured Reserve: Concussion","week_6","Indianapolis Colts",2015
"60","['Tyler Varga']","Injured Reserve: Concussion","week_7","Indianapolis Colts",2015
"61","['Tyler Varga']","Injured Reserve: Concussion","week_8","Indianapolis Colts",2015
"62","['Tyler Varga']","Injured Reserve: Concussion","week_9","Indianapolis Colts",2015
"63","['Tyler Varga']","Injured Reserve: Concussion","week_11","Indianapolis Colts",2015
"64","['Tyler Varga']","Injured Reserve: Concussion","week_12","Indianapolis Colts",2015
"65","['Tyler Varga']","Injured Reserve: Concussion","week_13","Indianapolis Colts",2015
"66","['Tyler Varga']","Injured Reserve: Concussion","week_14","Indianapolis Colts",2015
"67","['Tyler Varga']","Injured Reserve: Concussion","week_15","Indianapolis Colts",2015
"68","['Tyler Varga']","Injured Reserve: Concussion","week_16","Indianapolis Colts",2015
"69","['Trent Cole']","Out: Concussion","week_17","Indianapolis Colts",2015
"70","['Tyler Varga']","Injured Reserve: Concussion","week_17","Indianapolis Colts",2015
"71","['Anthony Fasano']","Questionable: Concussion","week_6","Tennessee Titans",2015
"72","['Andy Gallik']","Questionable: Concussion","week_8","Tennessee Titans",2015
"73","['Taylor Lewan']","Out: Concussion","week_17","Tennessee Titans",2015
"74","['John Lotulelei']","Out: Concussion","week_5","Jacksonville Jaguars",2015
"75","['Bernard Pierce']","Out: Concussion","week_6","Jacksonville Jaguars",2015
"76","['Bryan Walters']","Questionable: Concussion","week_11","Jacksonville Jaguars",2015
"77","['Josh Evans']","Probable: Concussion","week_13","Jacksonville Jaguars",2015
"78","['Allen Hurns']","Out: Concussion","week_13","Jacksonville Jaguars",2015
"79","['Eugene Monroe']","Out: Concussion","week_2","Baltimore Ravens",2015
"80","['Eugene Monroe']","Out: Concussion","week_4","Baltimore Ravens",2015
"81","['Eugene Monroe']","Probable: Concussion","week_5","Baltimore Ravens",2015
"82","['Darren Waller']","Out: Concussion","week_6","Baltimore Ravens",2015
"83","['Darren Waller']","Probable: Concussion","week_7","Baltimore Ravens",2015
"84","['Tray Walker']","Out: Concussion","week_8","Baltimore Ravens",2015
"85","['Tray Walker']","Probable: Concussion","week_10","Baltimore Ravens",2015
"86","['Maxx Williams']","Out: Concussion","week_13","Baltimore Ravens",2015
"87","['Maxx Williams']","Probable: Concussion","week_14","Baltimore Ravens",2015
"88","['Landry Jones']","Out: Concussion","week_1","Pittsburgh Steelers",2015
"89","['Will Allen']","Probable: Concussion","week_2","Pittsburgh Steelers",2015
"90","['Landry Jones']","Probable: Concussion","week_2","Pittsburgh Steelers",2015
"91","['Mike Mitchell']","Probable: Concussion","week_9","Pittsburgh Steelers",2015
"92","['Ben Roethlisberger']","Probable: Concussion","week_13","Pittsburgh Steelers",2015
"93","['Ryan Shazier']","Probable: Concussion","week_13","Pittsburgh Steelers",2015
"94","['William Gay']","Probable: Concussion","week_14","Pittsburgh Steelers",2015
"95","['Antonio Brown']","Out: concussion","week_19","Pittsburgh Steelers",2015
"96","['Pierre Desir']","Probable: Concussion","week_1","Cleveland Browns",2015
"97","['Josh McCown']","Out: Concussion","week_2","Cleveland Browns",2015
"98","['Josh McCown']","Probable: Concussion","week_3","Cleveland Browns",2015
"99","[""K'Waun Williams""]","Out: Concussion","week_3","Cleveland Browns",2015
"100","[""K'Waun Williams""]","Out: Concussion","week_4","Cleveland Browns",2015
"101","[""K'Waun Williams""]","Probable: Concussion","week_5","Cleveland Browns",2015
"102","['Joe Haden']","Out: Concussion","week_6","Cleveland Browns",2015
"103","['Joe Haden']","Out: Concussion","week_7","Cleveland Browns",2015
"104","['Joe Haden']","Probable: Concussion","week_8","Cleveland Browns",2015
"105","['Andrew Hawkins']","Out: Concussion","week_8","Cleveland Browns",2015
"106","['Joe Haden']","Injured Reserve: Concussion","week_9","Cleveland Browns",2015
"107","['Brian Hartline']","Out: Concussion","week_9","Cleveland Browns",2015
"108","['Andrew Hawkins']","Out: Concussion","week_9","Cleveland Browns",2015
"109","['Donte Whitner']","Out: Concussion","week_9","Cleveland Browns",2015
"110","['Joe Haden']","Injured Reserve: Concussion","week_10","Cleveland Browns",2015
"111","['Brian Hartline']","Probable: Concussion","week_10","Cleveland Browns",2015
"112","['Andrew Hawkins']","Probable: Concussion","week_10","Cleveland Browns",2015
"113","['Donte Whitner']","Out: Concussion","week_10","Cleveland Browns",2015
"114","['Taylor Gabriel']","Out: Concussion","week_12","Cleveland Browns",2015
"115","['Joe Haden']","Injured Reserve: Concussion","week_12","Cleveland Browns",2015
"116","['Andrew Hawkins']","Injured Reserve: Concussion","week_12","Cleveland Browns",2015
"117","['Donte Whitner']","Probable: Concussion","week_12","Cleveland Browns",2015
"118","['Taylor Gabriel']","Out: Concussion","week_13","Cleveland Browns",2015
"119","['Justin Gilbert']","Out: Concussion","week_13","Cleveland Browns",2015
"120","['Joe Haden']","Injured Reserve: Concussion","week_13","Cleveland Browns",2015
"121","['Andrew Hawkins']","Injured Reserve: Concussion","week_13","Cleveland Browns",2015
"122","['Taylor Gabriel']","Questionable: Concussion","week_14","Cleveland Browns",2015
"123","['Justin Gilbert']","Out: Concussion","week_14","Cleveland Browns",2015
"124","['Joe Haden']","Injured Reserve: Concussion","week_14","Cleveland Browns",2015
"125","['Andrew Hawkins']","Injured Reserve: Concussion","week_14","Cleveland Browns",2015
"126","['Justin Gilbert']","Questionable: Concussion","week_15","Cleveland Browns",2015
"127","['Joe Haden']","Injured Reserve: Concussion","week_15","Cleveland Browns",2015
"128","['Andrew Hawkins']","Injured Reserve: Concussion","week_15","Cleveland Browns",2015
"129","['Glenn Winston']","Out: Concussion","week_15","Cleveland Browns",2015
"130","['Joe Haden']","Injured Reserve: Concussion","week_16","Cleveland Browns",2015
"131","['Andrew Hawkins']","Injured Reserve: Concussion","week_16","Cleveland Browns",2015
"132","['Glenn Winston']","Out: Concussion","week_16","Cleveland Browns",2015
"133","['Joe Haden']","Injured Reserve: Concussion","week_17","Cleveland Browns",2015
"134","['Andrew Hawkins']","Injured Reserve: Concussion","week_17","Cleveland Browns",2015
"135","['Johnny Manziel']","Out: Concussion","week_17","Cleveland Browns",2015
"136","['Marlon Moore']","Out: Concussion","week_17","Cleveland Browns",2015
"137","['Tramon Williams']","Out: Concussion","week_17","Cleveland Browns",2015
"138","['Glenn Winston']","Out: Concussion","week_17","Cleveland Browns",2015
"139","['Andre Smith']","Out: Concussion","week_9","Cincinnati Bengals",2015
"140","['Andre Smith']","Out: Concussion","week_10","Cincinnati Bengals",2015
"141","['Andre Smith']","Probable: Concussion","week_11","Cincinnati Bengals",2015
"142","['Jake Fisher']","Doubtful: Concussion","week_14","Cincinnati Bengals",2015
"143","['Tyler Eifert']","Out: Concussion","week_15","Cincinnati Bengals",2015
"144","['Jake Fisher']","Out: Concussion","week_15","Cincinnati Bengals",2015
"145","['Tyler Eifert']","Out: Concussion","week_16","Cincinnati Bengals",2015
"146","['Jake Fisher']","Probable: Concussion","week_16","Cincinnati Bengals",2015
"147","['Tyler Eifert']","Probable: Concussion","week_17","Cincinnati Bengals",2015
"148","['Leon Hall']","Probable: concussion, back","week_18","Cincinnati Bengals",2015
"149","['Mike DeVito']","Out: Concussion","week_7","Kansas City Chiefs",2015
"150","['Jeremy Maclin']","Questionable: Concussion","week_7","Kansas City Chiefs",2015
"151","['Mike DeVito']","Out: Concussion","week_8","Kansas City Chiefs",2015
"152","['Jeremy Maclin']","Probable: Concussion","week_8","Kansas City Chiefs",2015
"153","['Mike DeVito']","Probable: Concussion","week_10","Kansas City Chiefs",2015
"154","[""De'Anthony Thomas""]","Injured Reserve: Concussion","week_12","Kansas City Chiefs",2015
"155","['Mitch Morse']","Out: Concussion","week_13","Kansas City Chiefs",2015
"156","[""De'Anthony Thomas""]","Injured Reserve: Concussion","week_13","Kansas City Chiefs",2015
"157","['Husain Abdullah']","Out: Concussion","week_14","Kansas City Chiefs",2015
"158","['Mike DeVito']","Out: Concussion","week_14","Kansas City Chiefs",2015
"159","['Mitch Morse']","Probable: Concussion","week_14","Kansas City Chiefs",2015
"160","[""De'Anthony Thomas""]","Injured Reserve: Concussion","week_14","Kansas City Chiefs",2015
"161","['Husain Abdullah']","Out: Concussion","week_15","Kansas City Chiefs",2015
"162","['Mike DeVito']","Probable: Concussion","week_15","Kansas City Chiefs",2015
"163","[""De'Anthony Thomas""]","Injured Reserve: Concussion","week_15","Kansas City Chiefs",2015
"164","['Husain Abdullah']","Out: Concussion","week_16","Kansas City Chiefs",2015
"165","[""De'Anthony Thomas""]","Injured Reserve: Concussion","week_16","Kansas City Chiefs",2015
"166","['Husain Abdullah']","Questionable: Concussion","week_17","Kansas City Chiefs",2015
"167","[""De'Anthony Thomas""]","Injured Reserve: Concussion","week_17","Kansas City Chiefs",2015
"168","['Husain Abdullah']","Questionable: concussion","week_18","Kansas City Chiefs",2015
"169","['Dee Ford']","Questionable: concussion, wrist","week_18","Kansas City Chiefs",2015
"170","['Mitch Morse']","Out: concussion","week_18","Kansas City Chiefs",2015
"171","[""De'Anthony Thomas""]","Injured Reserve: Concussion","week_18","Kansas City Chiefs",2015
