"","name","injury","week","team","year"
"1","['Kyle Arrington']","Injured Reserve: Concussion","week_1","Baltimore Ravens",2016
"2","['Kyle Arrington']","Injured Reserve: Concussion","week_2","Baltimore Ravens",2016
"3","['Kyle Arrington']","Injured Reserve: Concussion","week_3","Baltimore Ravens",2016
"4","['Kyle Arrington']","Injured Reserve: Concussion","week_4","Baltimore Ravens",2016
"5","['Alex Lewis']","Questionable: concussion","week_4","Baltimore Ravens",2016
"6","['Kyle Arrington']","Injured Reserve: Concussion","week_5","Baltimore Ravens",2016
"7","['Kyle Arrington']","Injured Reserve: Concussion","week_6","Baltimore Ravens",2016
"8","['Kyle Arrington']","Injured Reserve: Concussion","week_7","Baltimore Ravens",2016
"9","['Jimmy Smith']","Questionable: concussion","week_7","Baltimore Ravens",2016
"10","['Kyle Arrington']","Injured Reserve: Concussion","week_9","Baltimore Ravens",2016
"11","['Tavon Young']","Questionable: concussion","week_9","Baltimore Ravens",2016
"12","['Kyle Arrington']","Injured Reserve: Concussion","week_10","Baltimore Ravens",2016
"13","['Kyle Arrington']","Injured Reserve: Concussion","week_11","Baltimore Ravens",2016
"14","['Kyle Arrington']","Injured Reserve: Concussion","week_12","Baltimore Ravens",2016
"15","['Kyle Arrington']","Injured Reserve: Concussion","week_13","Baltimore Ravens",2016
"16","['Kyle Arrington']","Injured Reserve: Concussion","week_14","Baltimore Ravens",2016
"17","['Kyle Arrington']","Injured Reserve: Concussion","week_15","Baltimore Ravens",2016
"18","['Jerraud Powers']","Questionable: concussion","week_15","Baltimore Ravens",2016
"19","['Kyle Arrington']","Injured Reserve: Concussion","week_16","Baltimore Ravens",2016
"20","['Kyle Arrington']","Injured Reserve: Concussion","week_17","Baltimore Ravens",2016
