name,injury,week,team,year
['C.J. Anderson'],NA,week_1,Denver Broncos,2016
['Kapri Bibbs'],NA,week_1,Denver Broncos,2016
['Sam Brenner'],Injured Reserve: Concussion,week_1,Denver Broncos,2016
['Marlon Brown'],NA,week_1,Denver Broncos,2016
['Todd Davis'],NA,week_1,Denver Broncos,2016
['A.J. Derby'],NA,week_1,Denver Broncos,2016
['James Ferentz'],Questionable: knee,week_1,Denver Broncos,2016
['Bennie Fowler'],Out: elbow,week_1,Denver Broncos,2016
['Garrett Graham'],Injured Reserve: Shoulder,week_1,Denver Broncos,2016
['Virgil Green'],NA,week_1,Denver Broncos,2016
['Jeff Heuerman'],Questionable: ankle,week_1,Denver Broncos,2016
['Andy Janovich'],NA,week_1,Denver Broncos,2016
['Casey Kreiter'],NA,week_1,Denver Broncos,2016
['Brandon Marshall'],NA,week_1,Denver Broncos,2016
['Corey Nelson'],NA,week_1,Denver Broncos,2016
['Matt Paradis'],NA,week_1,Denver Broncos,2016
['Ty Sambrailo'],Questionable: elbow,week_1,Denver Broncos,2016
['Trevor Siemian'],NA,week_1,Denver Broncos,2016
['Justin Simmons'],NA,week_1,Denver Broncos,2016
['Donald Stephenson'],NA,week_1,Denver Broncos,2016
['Aqib Talib'],NA,week_1,Denver Broncos,2016
['Demaryius Thomas'],NA,week_1,Denver Broncos,2016
['Vance Walker'],Injured Reserve: Knee,week_1,Denver Broncos,2016
['T.J. Ward'],NA,week_1,Denver Broncos,2016
['DeMarcus Ware'],NA,week_1,Denver Broncos,2016
['Kayvon Webster'],NA,week_1,Denver Broncos,2016
['Derek Wolfe'],NA,week_1,Denver Broncos,2016
['C.J. Anderson'],NA,week_2,Denver Broncos,2016
['Kapri Bibbs'],NA,week_2,Denver Broncos,2016
['Sam Brenner'],Injured Reserve: Concussion,week_2,Denver Broncos,2016
['Marlon Brown'],NA,week_2,Denver Broncos,2016
['Todd Davis'],NA,week_2,Denver Broncos,2016
['A.J. Derby'],NA,week_2,Denver Broncos,2016
['James Ferentz'],NA,week_2,Denver Broncos,2016
['Bennie Fowler'],Out: elbow,week_2,Denver Broncos,2016
['Garrett Graham'],Injured Reserve: Shoulder,week_2,Denver Broncos,2016
['Virgil Green'],: calf,week_2,Denver Broncos,2016
['Jeff Heuerman'],NA,week_2,Denver Broncos,2016
['Andy Janovich'],NA,week_2,Denver Broncos,2016
['Casey Kreiter'],NA,week_2,Denver Broncos,2016
['Brandon Marshall'],NA,week_2,Denver Broncos,2016
['Corey Nelson'],NA,week_2,Denver Broncos,2016
['Matt Paradis'],NA,week_2,Denver Broncos,2016
['Ty Sambrailo'],Questionable: elbow,week_2,Denver Broncos,2016
['Trevor Siemian'],NA,week_2,Denver Broncos,2016
['Justin Simmons'],NA,week_2,Denver Broncos,2016
['Donald Stephenson'],NA,week_2,Denver Broncos,2016
['Aqib Talib'],NA,week_2,Denver Broncos,2016
['Demaryius Thomas'],Questionable: hip,week_2,Denver Broncos,2016
['Vance Walker'],Injured Reserve: Knee,week_2,Denver Broncos,2016
['T.J. Ward'],NA,week_2,Denver Broncos,2016
['DeMarcus Ware'],: fractured right forearm,week_2,Denver Broncos,2016
['Kayvon Webster'],NA,week_2,Denver Broncos,2016
['Derek Wolfe'],Questionable: neck,week_2,Denver Broncos,2016
['C.J. Anderson'],NA,week_3,Denver Broncos,2016
['Kapri Bibbs'],NA,week_3,Denver Broncos,2016
['Sam Brenner'],Injured Reserve: Concussion,week_3,Denver Broncos,2016
['Marlon Brown'],NA,week_3,Denver Broncos,2016
['Todd Davis'],NA,week_3,Denver Broncos,2016
['A.J. Derby'],NA,week_3,Denver Broncos,2016
['James Ferentz'],NA,week_3,Denver Broncos,2016
['Bennie Fowler'],Questionable: elbow,week_3,Denver Broncos,2016
['Garrett Graham'],Injured Reserve: Shoulder,week_3,Denver Broncos,2016
['Virgil Green'],Out: calf,week_3,Denver Broncos,2016
['Jeff Heuerman'],NA,week_3,Denver Broncos,2016
['Andy Janovich'],NA,week_3,Denver Broncos,2016
['Casey Kreiter'],NA,week_3,Denver Broncos,2016
['Brandon Marshall'],NA,week_3,Denver Broncos,2016
['Corey Nelson'],Questionable: ankle,week_3,Denver Broncos,2016
['Matt Paradis'],NA,week_3,Denver Broncos,2016
['Ty Sambrailo'],NA,week_3,Denver Broncos,2016
['Trevor Siemian'],NA,week_3,Denver Broncos,2016
['Justin Simmons'],Questionable: hand,week_3,Denver Broncos,2016
['Donald Stephenson'],Out: calf,week_3,Denver Broncos,2016
['Aqib Talib'],NA,week_3,Denver Broncos,2016
['Demaryius Thomas'],NA,week_3,Denver Broncos,2016
['Vance Walker'],Injured Reserve: Knee,week_3,Denver Broncos,2016
['T.J. Ward'],NA,week_3,Denver Broncos,2016
['DeMarcus Ware'],Out: forearm,week_3,Denver Broncos,2016
['Kayvon Webster'],NA,week_3,Denver Broncos,2016
['Derek Wolfe'],NA,week_3,Denver Broncos,2016
['C.J. Anderson'],NA,week_4,Denver Broncos,2016
['Kapri Bibbs'],NA,week_4,Denver Broncos,2016
['Sam Brenner'],Injured Reserve: Concussion,week_4,Denver Broncos,2016
['Marlon Brown'],NA,week_4,Denver Broncos,2016
['Todd Davis'],NA,week_4,Denver Broncos,2016
['A.J. Derby'],NA,week_4,Denver Broncos,2016
['James Ferentz'],NA,week_4,Denver Broncos,2016
['Bennie Fowler'],NA,week_4,Denver Broncos,2016
['Garrett Graham'],Injured Reserve: Shoulder,week_4,Denver Broncos,2016
['Virgil Green'],Out: calf,week_4,Denver Broncos,2016
['Jeff Heuerman'],NA,week_4,Denver Broncos,2016
['Andy Janovich'],NA,week_4,Denver Broncos,2016
['Casey Kreiter'],NA,week_4,Denver Broncos,2016
['Brandon Marshall'],NA,week_4,Denver Broncos,2016
['Corey Nelson'],NA,week_4,Denver Broncos,2016
['Matt Paradis'],NA,week_4,Denver Broncos,2016
['Ty Sambrailo'],NA,week_4,Denver Broncos,2016
['Trevor Siemian'],: sprained left shoulder,week_4,Denver Broncos,2016
['Justin Simmons'],NA,week_4,Denver Broncos,2016
['Donald Stephenson'],Out: calf,week_4,Denver Broncos,2016
['Aqib Talib'],NA,week_4,Denver Broncos,2016
['Demaryius Thomas'],NA,week_4,Denver Broncos,2016
['Vance Walker'],Injured Reserve: Knee,week_4,Denver Broncos,2016
['T.J. Ward'],NA,week_4,Denver Broncos,2016
['DeMarcus Ware'],Out: forearm,week_4,Denver Broncos,2016
['Kayvon Webster'],NA,week_4,Denver Broncos,2016
['Derek Wolfe'],NA,week_4,Denver Broncos,2016
['C.J. Anderson'],NA,week_5,Denver Broncos,2016
['Kapri Bibbs'],NA,week_5,Denver Broncos,2016
['Sam Brenner'],Injured Reserve: Concussion,week_5,Denver Broncos,2016
['Marlon Brown'],NA,week_5,Denver Broncos,2016
['Todd Davis'],NA,week_5,Denver Broncos,2016
['A.J. Derby'],NA,week_5,Denver Broncos,2016
['James Ferentz'],NA,week_5,Denver Broncos,2016
['Bennie Fowler'],NA,week_5,Denver Broncos,2016
['Garrett Graham'],Injured Reserve: Shoulder,week_5,Denver Broncos,2016
['Virgil Green'],Questionable: calf,week_5,Denver Broncos,2016
['Jeff Heuerman'],NA,week_5,Denver Broncos,2016
['Andy Janovich'],NA,week_5,Denver Broncos,2016
['Casey Kreiter'],NA,week_5,Denver Broncos,2016
['Brandon Marshall'],NA,week_5,Denver Broncos,2016
['Corey Nelson'],NA,week_5,Denver Broncos,2016
['Matt Paradis'],NA,week_5,Denver Broncos,2016
