name,injury,week,team,year
['Sam Acho'],NA,week_1,Chicago Bears,2016
['Mike Adams'],NA,week_1,Chicago Bears,2016
['Adrian Amos'],NA,week_1,Chicago Bears,2016
['Jonathan Anderson'],NA,week_1,Chicago Bears,2016
['Johnthan Banks'],NA,week_1,Chicago Bears,2016
['Lamin Barrow'],Injured Reserve: Foot,week_1,Chicago Bears,2016
['Nick Becton'],Injured Reserve: Shoulder,week_1,Chicago Bears,2016
['Josh Bellamy'],Questionable: shoulder,week_1,Chicago Bears,2016
['Brandon Boykin'],Injured Reserve: Undisclosed,week_1,Chicago Bears,2016
['Jonathan Bullard'],NA,week_1,Chicago Bears,2016
['Deon Bush'],Questionable: hamstring,week_1,Chicago Bears,2016
['Bryce Callahan'],Questionable: groin,week_1,Chicago Bears,2016
"[""Ka'Deem Carey""]",NA,week_1,Chicago Bears,2016
['Jay Cutler'],NA,week_1,Chicago Bears,2016
['Ego Ferguson'],Injured Reserve: Shoulder,week_1,Chicago Bears,2016
['Leonard Floyd'],NA,week_1,Chicago Bears,2016
['Jerrell Freeman'],NA,week_1,Chicago Bears,2016
['Kyle Fuller'],Injured Reserve: Knee,week_1,Chicago Bears,2016
['Eddie Goldman'],NA,week_1,Chicago Bears,2016
['Hroniss Grasu'],Injured Reserve: Knee,week_1,Chicago Bears,2016
"[""Deiondre' Hall""]",NA,week_1,Chicago Bears,2016
['Lamarr Houston'],NA,week_1,Chicago Bears,2016
['Brian Hoyer'],NA,week_1,Chicago Bears,2016
['Christian Jones'],NA,week_1,Chicago Bears,2016
['Harold Jones-Quartey'],NA,week_1,Chicago Bears,2016
['Eric Kush'],NA,week_1,Chicago Bears,2016
['Nick Kwiatkoski'],NA,week_1,Chicago Bears,2016
['Jeremy Langford'],NA,week_1,Chicago Bears,2016
['Paul Lasike'],Questionable: wrist,week_1,Chicago Bears,2016
"[""Cre'von LeBlanc""]",NA,week_1,Chicago Bears,2016
['Charles Leno'],NA,week_1,Chicago Bears,2016
['Kyle Long'],Questionable: shoulder,week_1,Chicago Bears,2016
['Danny Mason'],Injured Reserve: Undisclosed,week_1,Chicago Bears,2016
['Bobby Massie'],NA,week_1,Chicago Bears,2016
['Sherrick McManis'],NA,week_1,Chicago Bears,2016
['Pernell McPhee'],Injured Reserve: Knee,week_1,Chicago Bears,2016
['Cameron Meredith'],NA,week_1,Chicago Bears,2016
['Zach Miller'],NA,week_1,Chicago Bears,2016
['Tracy Porter'],NA,week_1,Chicago Bears,2016
['Chris Prosinski'],NA,week_1,Chicago Bears,2016
['MyCole Pruitt'],Out: knee,week_1,Chicago Bears,2016
['Roy Robertson-Harris'],Injured Reserve: Illness,week_1,Chicago Bears,2016
['Eddie Royal'],NA,week_1,Chicago Bears,2016
['Connor Shaw'],Injured Reserve: Leg,week_1,Chicago Bears,2016
['Josh Sitton'],NA,week_1,Chicago Bears,2016
['Will Sutton'],NA,week_1,Chicago Bears,2016
['Deonte Thompson'],"Questionable: knee, ankle",week_1,Chicago Bears,2016
['Danny Trevathan'],NA,week_1,Chicago Bears,2016
['Mitch Unrein'],NA,week_1,Chicago Bears,2016
['Kevin White'],Questionable: hamstring,week_1,Chicago Bears,2016
['Marquess Wilson'],Injured Reserve: Foot,week_1,Chicago Bears,2016
['Willie Young'],NA,week_1,Chicago Bears,2016
['Sam Acho'],NA,week_2,Chicago Bears,2016
['Mike Adams'],NA,week_2,Chicago Bears,2016
['Adrian Amos'],NA,week_2,Chicago Bears,2016
['Jonathan Anderson'],NA,week_2,Chicago Bears,2016
['Johnthan Banks'],NA,week_2,Chicago Bears,2016
['Lamin Barrow'],Injured Reserve: Foot,week_2,Chicago Bears,2016
['Nick Becton'],Injured Reserve: Shoulder,week_2,Chicago Bears,2016
['Josh Bellamy'],NA,week_2,Chicago Bears,2016
['Brandon Boykin'],Injured Reserve: Undisclosed,week_2,Chicago Bears,2016
['Jonathan Bullard'],NA,week_2,Chicago Bears,2016
['Deon Bush'],NA,week_2,Chicago Bears,2016
['Bryce Callahan'],NA,week_2,Chicago Bears,2016
"[""Ka'Deem Carey""]",NA,week_2,Chicago Bears,2016
['Jay Cutler'],: right thumb sprain,week_2,Chicago Bears,2016
['Ego Ferguson'],Injured Reserve: Shoulder,week_2,Chicago Bears,2016
['Leonard Floyd'],NA,week_2,Chicago Bears,2016
['Jerrell Freeman'],NA,week_2,Chicago Bears,2016
['Kyle Fuller'],Injured Reserve: Knee,week_2,Chicago Bears,2016
['Eddie Goldman'],: high ankle sprain,week_2,Chicago Bears,2016
['Hroniss Grasu'],Injured Reserve: Knee,week_2,Chicago Bears,2016
"[""Deiondre' Hall""]",NA,week_2,Chicago Bears,2016
['Lamarr Houston'],NA,week_2,Chicago Bears,2016
['Brian Hoyer'],NA,week_2,Chicago Bears,2016
['Christian Jones'],NA,week_2,Chicago Bears,2016
['Harold Jones-Quartey'],NA,week_2,Chicago Bears,2016
['Eric Kush'],NA,week_2,Chicago Bears,2016
['Nick Kwiatkoski'],NA,week_2,Chicago Bears,2016
['Jeremy Langford'],NA,week_2,Chicago Bears,2016
['Paul Lasike'],NA,week_2,Chicago Bears,2016
"[""Cre'von LeBlanc""]",NA,week_2,Chicago Bears,2016
['Charles Leno'],NA,week_2,Chicago Bears,2016
['Kyle Long'],NA,week_2,Chicago Bears,2016
['Danny Mason'],Injured Reserve: Undisclosed,week_2,Chicago Bears,2016
['Bobby Massie'],NA,week_2,Chicago Bears,2016
['Sherrick McManis'],NA,week_2,Chicago Bears,2016
['Pernell McPhee'],Injured Reserve: Knee,week_2,Chicago Bears,2016
['Cameron Meredith'],NA,week_2,Chicago Bears,2016
['Zach Miller'],NA,week_2,Chicago Bears,2016
['Tracy Porter'],NA,week_2,Chicago Bears,2016
['Chris Prosinski'],NA,week_2,Chicago Bears,2016
['MyCole Pruitt'],NA,week_2,Chicago Bears,2016
['Roy Robertson-Harris'],Injured Reserve: Illness,week_2,Chicago Bears,2016
['Eddie Royal'],NA,week_2,Chicago Bears,2016
['Connor Shaw'],Injured Reserve: Leg,week_2,Chicago Bears,2016
['Josh Sitton'],NA,week_2,Chicago Bears,2016
['Will Sutton'],NA,week_2,Chicago Bears,2016
['Deonte Thompson'],NA,week_2,Chicago Bears,2016
['Danny Trevathan'],: thumb,week_2,Chicago Bears,2016
['Mitch Unrein'],NA,week_2,Chicago Bears,2016
['Kevin White'],NA,week_2,Chicago Bears,2016
['Marquess Wilson'],Injured Reserve: Foot,week_2,Chicago Bears,2016
['Willie Young'],NA,week_2,Chicago Bears,2016
['Sam Acho'],NA,week_3,Chicago Bears,2016
['Mike Adams'],NA,week_3,Chicago Bears,2016
['Adrian Amos'],Questionable: concussion,week_3,Chicago Bears,2016
['Jonathan Anderson'],NA,week_3,Chicago Bears,2016
['Johnthan Banks'],NA,week_3,Chicago Bears,2016
['Lamin Barrow'],Injured Reserve: Foot,week_3,Chicago Bears,2016
['Nick Becton'],Injured Reserve: Shoulder,week_3,Chicago Bears,2016
['Josh Bellamy'],NA,week_3,Chicago Bears,2016
['Brandon Boykin'],Injured Reserve: Undisclosed,week_3,Chicago Bears,2016
['Jonathan Bullard'],NA,week_3,Chicago Bears,2016
['Deon Bush'],NA,week_3,Chicago Bears,2016
['Bryce Callahan'],Questionable: concussion,week_3,Chicago Bears,2016
"[""Ka'Deem Carey""]",Doubtful: hamstring,week_3,Chicago Bears,2016
['Jay Cutler'],Doubtful: right thumb,week_3,Chicago Bears,2016
['Ego Ferguson'],Injured Reserve: Shoulder,week_3,Chicago Bears,2016
['Leonard Floyd'],NA,week_3,Chicago Bears,2016
['Jerrell Freeman'],NA,week_3,Chicago Bears,2016
['Kyle Fuller'],Injured Reserve: Knee,week_3,Chicago Bears,2016
['Eddie Goldman'],Doubtful: ankle,week_3,Chicago Bears,2016
['Hroniss Grasu'],Injured Reserve: Knee,week_3,Chicago Bears,2016
"[""Deiondre' Hall""]",NA,week_3,Chicago Bears,2016
['Lamarr Houston'],Injured Reserve: Knee,week_3,Chicago Bears,2016
['Brian Hoyer'],NA,week_3,Chicago Bears,2016
['Christian Jones'],NA,week_3,Chicago Bears,2016
['Harold Jones-Quartey'],NA,week_3,Chicago Bears,2016
['Eric Kush'],NA,week_3,Chicago Bears,2016
['Nick Kwiatkoski'],NA,week_3,Chicago Bears,2016
['Jeremy Langford'],NA,week_3,Chicago Bears,2016
['Paul Lasike'],NA,week_3,Chicago Bears,2016
"[""Cre'von LeBlanc""]",NA,week_3,Chicago Bears,2016
['Charles Leno'],NA,week_3,Chicago Bears,2016
['Kyle Long'],NA,week_3,Chicago Bears,2016
