"","name","injury","week","team","year"
"1","['Shea McClellin']","Injured Reserve: Concussion","week_1","New England Patriots",2017
"2","['Danny Amendola']","Out: Concussion","week_2","New England Patriots",2017
"3","['Shea McClellin']","Injured Reserve: Concussion","week_2","New England Patriots",2017
"4","['Danny Amendola']","Questionable: Concussion","week_3","New England Patriots",2017
"5","['Shea McClellin']","Injured Reserve: Concussion","week_3","New England Patriots",2017
"6","['Shea McClellin']","Injured Reserve: Concussion","week_4","New England Patriots",2017
"7","['Shea McClellin']","Injured Reserve: Concussion","week_5","New England Patriots",2017
"8","['Shea McClellin']","Injured Reserve: Concussion","week_6","New England Patriots",2017
"9","['Stephon Gilmore']","Out: Concussion","week_7","New England Patriots",2017
"10","['Shea McClellin']","Injured Reserve: Concussion","week_7","New England Patriots",2017
"11","['Stephon Gilmore']","Questionable: Concussion","week_8","New England Patriots",2017
"12","['Shea McClellin']","Injured Reserve: Concussion","week_8","New England Patriots",2017
"13","['Stephon Gilmore']","Questionable: Concussion","week_10","New England Patriots",2017
"14","['Shea McClellin']","Injured Reserve: Concussion","week_10","New England Patriots",2017
"15","['Shea McClellin']","Injured Reserve: Concussion","week_11","New England Patriots",2017
"16","['Shea McClellin']","Injured Reserve: Concussion","week_12","New England Patriots",2017
"17","['Shea McClellin']","Injured Reserve: Concussion","week_13","New England Patriots",2017
"18","['Trevor Reilly']","Questionable: Concussion","week_13","New England Patriots",2017
"19","['Shea McClellin']","Injured Reserve: Concussion","week_14","New England Patriots",2017
"20","['Shea McClellin']","Injured Reserve: Concussion","week_15","New England Patriots",2017
"21","['Shea McClellin']","Injured Reserve: Concussion","week_16","New England Patriots",2017
"22","['Shea McClellin']","Injured Reserve: Concussion","week_17","New England Patriots",2017
"23","['Shea McClellin']","Injured Reserve: Concussion","week_19","New England Patriots",2017
"24","['Shea McClellin']","Injured Reserve: Concussion","week_20","New England Patriots",2017
"25","['Shea McClellin']","Injured Reserve: Concussion","week_21","New England Patriots",2017
