"","name","injury","week","team","year"
"1","['Telvin Smith']","Out: Concussion","week_13","Jacksonville Jaguars",2017
"2","['Josh Wells']","Out: Concussion","week_13","Jacksonville Jaguars",2017
"3","['Telvin Smith']","Questionable: Concussion","week_14","Jacksonville Jaguars",2017
"4","['Larry Pinkard']","Injured Reserve: Concussion","week_15","Jacksonville Jaguars",2017
"5","['Larry Pinkard']","Out: Concussion","week_16","Jacksonville Jaguars",2017
"6","['Blair Brown']","Questionable: Concussion","week_17","Jacksonville Jaguars",2017
"7","['Larry Pinkard']","Injured Reserve: Concussion","week_17","Jacksonville Jaguars",2017
"8","['Larry Pinkard']","Injured Reserve: Concussion","week_18","Jacksonville Jaguars",2017
"9","['Larry Pinkard']","Injured Reserve: Concussion","week_19","Jacksonville Jaguars",2017
"10","['Larry Pinkard']","Injured Reserve: Concussion","week_20","Jacksonville Jaguars",2017
