"","name","injury","week","team","year"
"1","['Tyler Catalina']","Out: Concussion","week_7","Washington Redskins",2017
"2","['Tyler Catalina']","Questionable: Concussion","week_8","Washington Redskins",2017
"3","['Niles Paul']","Out: Concussion","week_9","Washington Redskins",2017
"4","['Niles Paul']","Questionable: Concussion","week_10","Washington Redskins",2017
"5","['Brian Quick']","Questionable: Concussion","week_10","Washington Redskins",2017
"6","['Ryan Grant']","Questionable: Concussion","week_11","Washington Redskins",2017
"7","['Niles Paul']","Questionable: Concussion","week_11","Washington Redskins",2017
"8","['Brian Quick']","Questionable: Concussion","week_11","Washington Redskins",2017
"9","['Montae Nicholson']","Injured Reserve: Concussion","week_12","Washington Redskins",2017
"10","['Montae Nicholson']","Injured Reserve: Concussion","week_13","Washington Redskins",2017
"11","['Maurice Harris']","Out: Concussion","week_14","Washington Redskins",2017
"12","['Montae Nicholson']","Injured Reserve: Concussion","week_14","Washington Redskins",2017
"13","['Maurice Harris']","Questionable: Concussion","week_15","Washington Redskins",2017
"14","['Montae Nicholson']","Injured Reserve: Concussion","week_15","Washington Redskins",2017
"15","['Montae Nicholson']","Injured Reserve: Concussion","week_16","Washington Redskins",2017
"16","['Robert Davis']","Questionable: Concussion","week_17","Washington Redskins",2017
"17","['Montae Nicholson']","Injured Reserve: Concussion","week_17","Washington Redskins",2017
