"","name","injury","week","team","year"
"1","['Matt Blanchard']","Injured Reserve: concussion","week_1","Carolina Panthers",2014
"2","['Matt Blanchard']","Injured Reserve: concussion","week_2","Carolina Panthers",2014
"3","['Matt Blanchard']","Injured Reserve: concussion","week_3","Carolina Panthers",2014
"4","['Matt Blanchard']","Injured Reserve: concussion","week_4","Carolina Panthers",2014
"5","['Matt Blanchard']","Injured Reserve: concussion","week_5","Carolina Panthers",2014
"6","['Matt Blanchard']","Injured Reserve: concussion","week_6","Carolina Panthers",2014
"7","['Josh Norman']","Questionable: concussion","week_6","Carolina Panthers",2014
"8","['Kelvin Benjamin']","Questionable: concussion","week_7","Carolina Panthers",2014
"9","['Matt Blanchard']","Injured Reserve: concussion","week_7","Carolina Panthers",2014
"10","['Josh Norman']","Questionable: concussion","week_7","Carolina Panthers",2014
"11","['Matt Blanchard']","Injured Reserve: concussion","week_8","Carolina Panthers",2014
"12","['Corey Brown']","Doubtful: concussion","week_8","Carolina Panthers",2014
"13","['Josh Norman']","Questionable: concussion","week_8","Carolina Panthers",2014
"14","['Matt Blanchard']","Injured Reserve: concussion","week_9","Carolina Panthers",2014
"15","['Corey Brown']","Questionable: concussion","week_9","Carolina Panthers",2014
"16","['Matt Blanchard']","Injured Reserve: concussion","week_10","Carolina Panthers",2014
"17","['Corey Brown']","Probable: concussion","week_10","Carolina Panthers",2014
"18","['Matt Blanchard']","Injured Reserve: concussion","week_11","Carolina Panthers",2014
"19","['Matt Blanchard']","Injured Reserve: concussion","week_13","Carolina Panthers",2014
"20","['Matt Blanchard']","Injured Reserve: concussion","week_14","Carolina Panthers",2014
"21","[""De'Andre Presley""]","Injured Reserve: concussion","week_17","Carolina Panthers",2014
"22","[""De'Andre Presley""]","Injured Reserve: concussion","week_18","Carolina Panthers",2014
"23","[""De'Andre Presley""]","Injured Reserve: concussion","week_19","Carolina Panthers",2014
