"","name","injury","week","team","year"
"1","['Bryan Stork']","Questionable: concussion","week_6","New England Patriots",2014
"2","['Bryan Stork']","Questionable: concussion","week_7","New England Patriots",2014
"3","['Dan Connolly']","Questionable: concussion","week_8","New England Patriots",2014
"4","['Bryan Stork']","Questionable: concussion","week_8","New England Patriots",2014
"5","['Danny Aiken']","Questionable: concussion","week_13","New England Patriots",2014
"6","['Danny Aiken']","Questionable: concussion","week_14","New England Patriots",2014
"7","['Danny Aiken']","Questionable: concussion","week_15","New England Patriots",2014
"8","['Julian Edelman']","Questionable: concussion/thigh","week_16","New England Patriots",2014
"9","['Julian Edelman']","Probable: concussion/thigh","week_17","New England Patriots",2014
"10","['Julian Edelman']","Probable: concussion/thigh","week_19","New England Patriots",2014
"11","['Aaron Williams']","Questionable: concussion","week_2","Buffalo Bills",2014
"12","['Marquise Goodwin']","Probable: concussion","week_5","Buffalo Bills",2014
"13","['Duke Williams']","Questionable: concussion","week_16","Buffalo Bills",2014
"14","['Stephon Gilmore']","Questionable: concussion","week_17","Buffalo Bills",2014
"15","['Antonio Allen']","Probable: concussion","week_1","New York Jets",2014
"16","['Jace Amaro']","Doubtful: concussion","week_13","New York Jets",2014
"17","['Jace Amaro']","Doubtful: concussion","week_14","New York Jets",2014
"18","['Jace Amaro']","Probable: concussion","week_15","New York Jets",2014
"19","['Trevor Reilly']","Probable: concussion","week_15","New York Jets",2014
"20","['Will Yeatman']","Injured Reserve: concussion","week_1","Houston Texans",2014
"21","['Will Yeatman']","Injured Reserve: concussion","week_2","Houston Texans",2014
"22","['Will Yeatman']","Injured Reserve: concussion","week_3","Houston Texans",2014
"23","['Will Yeatman']","Injured Reserve: concussion","week_4","Houston Texans",2014
"24","['Will Yeatman']","Injured Reserve: concussion","week_5","Houston Texans",2014
"25","['Will Yeatman']","Injured Reserve: concussion","week_6","Houston Texans",2014
"26","['Will Yeatman']","Injured Reserve: concussion","week_7","Houston Texans",2014
"27","['Will Yeatman']","Injured Reserve: concussion","week_8","Houston Texans",2014
"28","['Will Yeatman']","Injured Reserve: concussion","week_9","Houston Texans",2014
"29","['Johnathan Joseph']","Probable: concussion/knee","week_11","Houston Texans",2014
"30","['Will Yeatman']","Injured Reserve: concussion","week_11","Houston Texans",2014
"31","['Will Yeatman']","Injured Reserve: concussion","week_12","Houston Texans",2014
"32","['Will Yeatman']","Injured Reserve: concussion","week_13","Houston Texans",2014
"33","['Will Yeatman']","Injured Reserve: concussion","week_14","Houston Texans",2014
"34","['Andre Johnson']","Questionable: concussion","week_15","Houston Texans",2014
"35","['Will Yeatman']","Injured Reserve: concussion","week_15","Houston Texans",2014
"36","['Andre Johnson']","Probable: concussion","week_16","Houston Texans",2014
"37","['Mike Mohamed']","Out: concussion","week_16","Houston Texans",2014
"38","['Will Yeatman']","Injured Reserve: concussion","week_16","Houston Texans",2014
"39","['Mike Mohamed']","Questionable: concussion","week_17","Houston Texans",2014
"40","['Will Yeatman']","Injured Reserve: concussion","week_17","Houston Texans",2014
"41","['Greg Toler']","Questionable: concussion","week_12","Indianapolis Colts",2014
"42","['Loucheiz Purifoy']","Questionable: concussion","week_13","Indianapolis Colts",2014
"43","['Greg Toler']","Probable: concussion","week_13","Indianapolis Colts",2014
"44","['Vontae Davis']","Questionable: concussion","week_14","Indianapolis Colts",2014
"45","['Vontae Davis']","Probable: concussion","week_15","Indianapolis Colts",2014
"46","['Jonotthan Harrison']","Probable: concussion","week_19","Indianapolis Colts",2014
"47","['Blidi Wreh-Wilson']","Questionable: concussion","week_5","Tennessee Titans",2014
"48","['Blidi Wreh-Wilson']","Probable: concussion","week_6","Tennessee Titans",2014
"49","['Delanie Walker']","Out: concussion","week_11","Tennessee Titans",2014
"50","['Delanie Walker']","Questionable: concussion","week_12","Tennessee Titans",2014
"51","['Dexter McCluster']","Questionable: concussion","week_13","Tennessee Titans",2014
"52","['Daimion Stafford']","Questionable: concussion","week_15","Tennessee Titans",2014
"53","['Daimion Stafford']","Questionable: concussion","week_16","Tennessee Titans",2014
"54","['Johnathan Cyprien']","Questionable: concussion","week_2","Jacksonville Jaguars",2014
"55","['Johnathan Cyprien']","Probable: concussion","week_3","Jacksonville Jaguars",2014
"56","['Dwayne Gratz']","Doubtful: concussion","week_5","Jacksonville Jaguars",2014
"57","['Dwayne Gratz']","Probable: concussion","week_6","Jacksonville Jaguars",2014
"58","['Luke Joeckel']","Doubtful: concussion","week_9","Jacksonville Jaguars",2014
"59","['Allen Hurns']","Questionable: concussion","week_12","Jacksonville Jaguars",2014
"60","['Bernard Pierce']","Probable: concussion","week_1","Baltimore Ravens",2014
"61","['Will Rackley']","Injured Reserve: concussion","week_1","Baltimore Ravens",2014
"62","['Will Rackley']","Injured Reserve: concussion","week_2","Baltimore Ravens",2014
"63","['Asa Jackson']","Questionable: concussion","week_3","Baltimore Ravens",2014
"64","['Will Rackley']","Injured Reserve: concussion","week_3","Baltimore Ravens",2014
"65","['Will Rackley']","Injured Reserve: concussion","week_4","Baltimore Ravens",2014
"66","['Will Rackley']","Injured Reserve: concussion","week_5","Baltimore Ravens",2014
"67","['Will Rackley']","Injured Reserve: concussion","week_6","Baltimore Ravens",2014
"68","['Kamar Aiken']","Questionable: concussion","week_7","Baltimore Ravens",2014
"69","['Will Rackley']","Injured Reserve: concussion","week_7","Baltimore Ravens",2014
"70","['Will Rackley']","Injured Reserve: concussion","week_8","Baltimore Ravens",2014
"71","['Will Rackley']","Injured Reserve: concussion","week_9","Baltimore Ravens",2014
"72","['Will Rackley']","Injured Reserve: concussion","week_10","Baltimore Ravens",2014
"73","['Will Rackley']","Injured Reserve: concussion","week_12","Baltimore Ravens",2014
"74","['Will Rackley']","Injured Reserve: concussion","week_13","Baltimore Ravens",2014
"75","['Marlon Brown']","Probable: concussion","week_14","Baltimore Ravens",2014
"76","['Will Rackley']","Injured Reserve: concussion","week_14","Baltimore Ravens",2014
"77","['Anthony Levine']","Probable: concussion","week_15","Baltimore Ravens",2014
"78","['Will Rackley']","Injured Reserve: concussion","week_15","Baltimore Ravens",2014
"79","['Will Rackley']","Injured Reserve: concussion","week_16","Baltimore Ravens",2014
"80","['Will Rackley']","Injured Reserve: concussion","week_17","Baltimore Ravens",2014
"81","['Will Rackley']","Injured Reserve: concussion","week_18","Baltimore Ravens",2014
"82","['Will Rackley']","Injured Reserve: concussion","week_19","Baltimore Ravens",2014
"83","['Marcus Gilbert']","Questionable: concussion","week_8","Pittsburgh Steelers",2014
"84","['Marcus Gilbert']","Questionable: concussion","week_9","Pittsburgh Steelers",2014
"85","['Eric Martin']","Probable: concussion","week_1","Cleveland Browns",2014
"86","['Eric Martin']","Questionable: concussion","week_2","Cleveland Browns",2014
"87","[""K'Waun Williams""]","Out: concussion","week_7","Cleveland Browns",2014
"88","[""K'Waun Williams""]","Probable: concussion","week_8","Cleveland Browns",2014
"89","['Jordan Cameron']","Doubtful: concussion","week_9","Cleveland Browns",2014
"90","['Johnson Bademosi']","Doubtful: concussion","week_10","Cleveland Browns",2014
