name,injury,week,team,year
['Larry Asante'],NA,week_1,Oakland Raiders,2014
['David Ausberry'],Probable: knee,week_1,Oakland Raiders,2014
['Khalif Barnes'],NA,week_1,Oakland Raiders,2014
['Tyvon Branch'],NA,week_1,Oakland Raiders,2014
['Tarell Brown'],NA,week_1,Oakland Raiders,2014
['Vincent Brown'],NA,week_1,Oakland Raiders,2014
['Kaelin Burnett'],Injured Reserve: knee,week_1,Oakland Raiders,2014
['Miles Burris'],NA,week_1,Oakland Raiders,2014
['Brice Butler'],Questionable: concussion,week_1,Oakland Raiders,2014
['Derek Carr'],NA,week_1,Oakland Raiders,2014
['T.J. Carrie'],NA,week_1,Oakland Raiders,2014
['Chimdi Chekwa'],Questionable: knee,week_1,Oakland Raiders,2014
['Jonathan Dowling'],NA,week_1,Oakland Raiders,2014
['Ras-I Dowling'],NA,week_1,Oakland Raiders,2014
['D.J. Hayden'],Physically Unable to Perform: foot,week_1,Oakland Raiders,2014
['Andre Holmes'],NA,week_1,Oakland Raiders,2014
['Austin Howard'],NA,week_1,Oakland Raiders,2014
['Gabe Jackson'],NA,week_1,Oakland Raiders,2014
['Sebastian Janikowski'],Probable: quadriceps,week_1,Oakland Raiders,2014
['Taiwan Jones'],Probable: knee,week_1,Oakland Raiders,2014
['Maurice Jones-Drew'],NA,week_1,Oakland Raiders,2014
['Nick Kasa'],Injured Reserve: knee,week_1,Oakland Raiders,2014
['Brian Leonhardt'],NA,week_1,Oakland Raiders,2014
['Khalil Mack'],NA,week_1,Oakland Raiders,2014
['Kaluka Maiava'],NA,week_1,Oakland Raiders,2014
['Benson Mayowa'],NA,week_1,Oakland Raiders,2014
['Matt McCants'],NA,week_1,Oakland Raiders,2014
['Keith McGill'],NA,week_1,Oakland Raiders,2014
['Denarius Moore'],NA,week_1,Oakland Raiders,2014
['Sio Moore'],NA,week_1,Oakland Raiders,2014
['Latavius Murray'],NA,week_1,Oakland Raiders,2014
['Jamize Olawale'],NA,week_1,Oakland Raiders,2014
['Marcel Reece'],NA,week_1,Oakland Raiders,2014
['Nick Roach'],Questionable: concussion,week_1,Oakland Raiders,2014
['Carlos Rogers'],NA,week_1,Oakland Raiders,2014
['Matt Schaub'],Probable: elbow,week_1,Oakland Raiders,2014
['Kory Sheets'],Injured Reserve: Achilles,week_1,Oakland Raiders,2014
['Pat Sims'],NA,week_1,Oakland Raiders,2014
['Rod Streater'],NA,week_1,Oakland Raiders,2014
['Kenbrell Thompkins'],NA,week_1,Oakland Raiders,2014
['Neiko Thorpe'],NA,week_1,Oakland Raiders,2014
['Justin Tuck'],NA,week_1,Oakland Raiders,2014
['Menelik Watson'],Probable: hip,week_1,Oakland Raiders,2014
['C.J. Wilson'],NA,week_1,Oakland Raiders,2014
['LaMarr Woodley'],NA,week_1,Oakland Raiders,2014
['Usama Young'],NA,week_1,Oakland Raiders,2014
['Larry Asante'],NA,week_2,Oakland Raiders,2014
['David Ausberry'],NA,week_2,Oakland Raiders,2014
['Khalif Barnes'],NA,week_2,Oakland Raiders,2014
['Tyvon Branch'],NA,week_2,Oakland Raiders,2014
['Tarell Brown'],NA,week_2,Oakland Raiders,2014
['Vincent Brown'],NA,week_2,Oakland Raiders,2014
['Kaelin Burnett'],Injured Reserve: knee,week_2,Oakland Raiders,2014
['Miles Burris'],NA,week_2,Oakland Raiders,2014
['Brice Butler'],NA,week_2,Oakland Raiders,2014
['Derek Carr'],NA,week_2,Oakland Raiders,2014
['T.J. Carrie'],NA,week_2,Oakland Raiders,2014
['Chimdi Chekwa'],Probable: knee,week_2,Oakland Raiders,2014
['Jonathan Dowling'],NA,week_2,Oakland Raiders,2014
['Ras-I Dowling'],NA,week_2,Oakland Raiders,2014
['D.J. Hayden'],Physically Unable to Perform: foot,week_2,Oakland Raiders,2014
['Andre Holmes'],NA,week_2,Oakland Raiders,2014
['Austin Howard'],NA,week_2,Oakland Raiders,2014
['Gabe Jackson'],NA,week_2,Oakland Raiders,2014
['Sebastian Janikowski'],NA,week_2,Oakland Raiders,2014
['Taiwan Jones'],Out: foot,week_2,Oakland Raiders,2014
['Maurice Jones-Drew'],Doubtful: hand,week_2,Oakland Raiders,2014
['Nick Kasa'],Injured Reserve: knee,week_2,Oakland Raiders,2014
['Brian Leonhardt'],NA,week_2,Oakland Raiders,2014
['Khalil Mack'],NA,week_2,Oakland Raiders,2014
['Kaluka Maiava'],Questionable: illness,week_2,Oakland Raiders,2014
['Benson Mayowa'],NA,week_2,Oakland Raiders,2014
['Matt McCants'],Questionable: knee,week_2,Oakland Raiders,2014
['Keith McGill'],NA,week_2,Oakland Raiders,2014
['Denarius Moore'],NA,week_2,Oakland Raiders,2014
['Sio Moore'],NA,week_2,Oakland Raiders,2014
['Latavius Murray'],NA,week_2,Oakland Raiders,2014
['Jamize Olawale'],NA,week_2,Oakland Raiders,2014
['Marcel Reece'],NA,week_2,Oakland Raiders,2014
['Nick Roach'],Questionable: concussion,week_2,Oakland Raiders,2014
['Carlos Rogers'],NA,week_2,Oakland Raiders,2014
['Matt Schaub'],NA,week_2,Oakland Raiders,2014
['Kory Sheets'],Injured Reserve: Achilles,week_2,Oakland Raiders,2014
['Pat Sims'],NA,week_2,Oakland Raiders,2014
['Rod Streater'],Questionable: hip,week_2,Oakland Raiders,2014
['Kenbrell Thompkins'],NA,week_2,Oakland Raiders,2014
['Neiko Thorpe'],NA,week_2,Oakland Raiders,2014
['Justin Tuck'],NA,week_2,Oakland Raiders,2014
['Menelik Watson'],NA,week_2,Oakland Raiders,2014
['C.J. Wilson'],NA,week_2,Oakland Raiders,2014
['LaMarr Woodley'],NA,week_2,Oakland Raiders,2014
['Usama Young'],NA,week_2,Oakland Raiders,2014
['Larry Asante'],NA,week_3,Oakland Raiders,2014
['David Ausberry'],NA,week_3,Oakland Raiders,2014
['Khalif Barnes'],NA,week_3,Oakland Raiders,2014
['Tyvon Branch'],NA,week_3,Oakland Raiders,2014
['Tarell Brown'],NA,week_3,Oakland Raiders,2014
['Vincent Brown'],NA,week_3,Oakland Raiders,2014
['Kaelin Burnett'],Injured Reserve: knee,week_3,Oakland Raiders,2014
['Miles Burris'],NA,week_3,Oakland Raiders,2014
['Brice Butler'],NA,week_3,Oakland Raiders,2014
['Derek Carr'],NA,week_3,Oakland Raiders,2014
['T.J. Carrie'],NA,week_3,Oakland Raiders,2014
['Chimdi Chekwa'],Questionable: knee,week_3,Oakland Raiders,2014
['Jonathan Dowling'],NA,week_3,Oakland Raiders,2014
['Ras-I Dowling'],NA,week_3,Oakland Raiders,2014
['D.J. Hayden'],Physically Unable to Perform: foot,week_3,Oakland Raiders,2014
['Andre Holmes'],NA,week_3,Oakland Raiders,2014
['Austin Howard'],NA,week_3,Oakland Raiders,2014
['Gabe Jackson'],NA,week_3,Oakland Raiders,2014
['Sebastian Janikowski'],NA,week_3,Oakland Raiders,2014
['Taiwan Jones'],Injured Reserve: foot,week_3,Oakland Raiders,2014
['Maurice Jones-Drew'],Questionable: hand,week_3,Oakland Raiders,2014
['Nick Kasa'],Injured Reserve: knee,week_3,Oakland Raiders,2014
['Brian Leonhardt'],NA,week_3,Oakland Raiders,2014
['Khalil Mack'],NA,week_3,Oakland Raiders,2014
['Kaluka Maiava'],NA,week_3,Oakland Raiders,2014
['Benson Mayowa'],NA,week_3,Oakland Raiders,2014
['Matt McCants'],Questionable: knee,week_3,Oakland Raiders,2014
['Keith McGill'],NA,week_3,Oakland Raiders,2014
['Denarius Moore'],NA,week_3,Oakland Raiders,2014
['Sio Moore'],Questionable: ankle,week_3,Oakland Raiders,2014
['Latavius Murray'],NA,week_3,Oakland Raiders,2014
['Jamize Olawale'],NA,week_3,Oakland Raiders,2014
['Marcel Reece'],NA,week_3,Oakland Raiders,2014
['Nick Roach'],Questionable: concussion,week_3,Oakland Raiders,2014
['Carlos Rogers'],Questionable: knee,week_3,Oakland Raiders,2014
['Matt Schaub'],NA,week_3,Oakland Raiders,2014
['Kory Sheets'],Injured Reserve: Achilles,week_3,Oakland Raiders,2014
['Pat Sims'],NA,week_3,Oakland Raiders,2014
['Rod Streater'],Questionable: hip,week_3,Oakland Raiders,2014
['Kenbrell Thompkins'],NA,week_3,Oakland Raiders,2014
['Neiko Thorpe'],NA,week_3,Oakland Raiders,2014
['Justin Tuck'],Questionable: illness,week_3,Oakland Raiders,2014
['Menelik Watson'],NA,week_3,Oakland Raiders,2014
['C.J. Wilson'],NA,week_3,Oakland Raiders,2014
['LaMarr Woodley'],NA,week_3,Oakland Raiders,2014
['Usama Young'],NA,week_3,Oakland Raiders,2014
['Larry Asante'],NA,week_4,Oakland Raiders,2014
['David Ausberry'],NA,week_4,Oakland Raiders,2014
['Khalif Barnes'],NA,week_4,Oakland Raiders,2014
['Tyvon Branch'],Injured Reserve: foot,week_4,Oakland Raiders,2014
['Tarell Brown'],NA,week_4,Oakland Raiders,2014
['Vincent Brown'],NA,week_4,Oakland Raiders,2014
['Kaelin Burnett'],Injured Reserve: knee,week_4,Oakland Raiders,2014
['Miles Burris'],Questionable: foot,week_4,Oakland Raiders,2014
['Brice Butler'],NA,week_4,Oakland Raiders,2014
['Derek Carr'],NA,week_4,Oakland Raiders,2014
['T.J. Carrie'],NA,week_4,Oakland Raiders,2014
['Chimdi Chekwa'],Questionable: knee,week_4,Oakland Raiders,2014
['Jonathan Dowling'],NA,week_4,Oakland Raiders,2014
['Ras-I Dowling'],NA,week_4,Oakland Raiders,2014
['D.J. Hayden'],Physically Unable to Perform: foot,week_4,Oakland Raiders,2014
['Andre Holmes'],NA,week_4,Oakland Raiders,2014
['Austin Howard'],NA,week_4,Oakland Raiders,2014
['Gabe Jackson'],NA,week_4,Oakland Raiders,2014
