name,injury,week,team,year
['Jared Abbrederis'],Injured Reserve: knee,week_1,Green Bay Packers,2014
['Aaron Adams'],Injured Reserve: knee,week_1,Green Bay Packers,2014
['Davante Adams'],NA,week_1,Green Bay Packers,2014
['David Bakhtiari'],NA,week_1,Green Bay Packers,2014
['Don Barclay'],Injured Reserve: knee,week_1,Green Bay Packers,2014
['Sam Barrington'],NA,week_1,Green Bay Packers,2014
['Brandon Bostick'],Out: fibula,week_1,Green Bay Packers,2014
['Josh Boyd'],NA,week_1,Green Bay Packers,2014
['Jarrett Boykin'],NA,week_1,Green Bay Packers,2014
['Bryan Bulaga'],NA,week_1,Green Bay Packers,2014
['Morgan Burnett'],NA,week_1,Green Bay Packers,2014
['Jarrett Bush'],NA,week_1,Green Bay Packers,2014
['Mike Daniels'],NA,week_1,Green Bay Packers,2014
['Kevin Dorsey'],NA,week_1,Green Bay Packers,2014
['Jayrone Elliott'],NA,week_1,Green Bay Packers,2014
['Bruce Gaston'],NA,week_1,Green Bay Packers,2014
['Demetri Goodson'],Out: concussion,week_1,Green Bay Packers,2014
['Letroy Guion'],Questionable: hamstring,week_1,Green Bay Packers,2014
['Casey Hayward'],NA,week_1,Green Bay Packers,2014
['Davon House'],NA,week_1,Green Bay Packers,2014
['Micah Hyde'],NA,week_1,Green Bay Packers,2014
['Brad Jones'],Questionable: quadriceps,week_1,Green Bay Packers,2014
['Datone Jones'],NA,week_1,Green Bay Packers,2014
['Eddie Lacy'],NA,week_1,Green Bay Packers,2014
['T.J. Lang'],NA,week_1,Green Bay Packers,2014
['Jamari Lattimore'],NA,week_1,Green Bay Packers,2014
['Clay Matthews'],NA,week_1,Green Bay Packers,2014
['Andy Mulumba'],NA,week_1,Green Bay Packers,2014
['Mike Neal'],NA,week_1,Green Bay Packers,2014
['Rajion Neal'],Injured Reserve: knee,week_1,Green Bay Packers,2014
['Nate Palmer'],Injured Reserve: knee,week_1,Green Bay Packers,2014
['Nick Perry'],NA,week_1,Green Bay Packers,2014
['B.J. Raji'],Injured Reserve: biceps,week_1,Green Bay Packers,2014
['Sean Richardson'],NA,week_1,Green Bay Packers,2014
['Luther Robinson'],NA,week_1,Green Bay Packers,2014
['Aaron Rodgers'],NA,week_1,Green Bay Packers,2014
['Sam Shields'],NA,week_1,Green Bay Packers,2014
['Josh Sitton'],NA,week_1,Green Bay Packers,2014
['James Starks'],NA,week_1,Green Bay Packers,2014
['Jake Stoneburner'],Injured Reserve: undisclosed,week_1,Green Bay Packers,2014
['Lane Taylor'],NA,week_1,Green Bay Packers,2014
['Khyri Thornton'],Injured Reserve: hamstring,week_1,Green Bay Packers,2014
['Andrew Tiller'],Injured Reserve: undisclosed,week_1,Green Bay Packers,2014
['J.C. Tretter'],Out: knee,week_1,Green Bay Packers,2014
['Tramon Williams'],NA,week_1,Green Bay Packers,2014
['Jared Abbrederis'],Injured Reserve: knee,week_2,Green Bay Packers,2014
['Aaron Adams'],Injured Reserve: knee,week_2,Green Bay Packers,2014
['Davante Adams'],NA,week_2,Green Bay Packers,2014
['David Bakhtiari'],NA,week_2,Green Bay Packers,2014
['Don Barclay'],Injured Reserve: knee,week_2,Green Bay Packers,2014
['Sam Barrington'],NA,week_2,Green Bay Packers,2014
