name,injury,week,team,year
['Johnthan Banks'],NA,week_1,Tampa Bay Buccaneers,2014
['Mark Barron'],NA,week_1,Tampa Bay Buccaneers,2014
"[""Da'Quan Bowers""]",Questionable: abdominal,week_1,Tampa Bay Buccaneers,2014
['Jonathan Casillas'],NA,week_1,Tampa Bay Buccaneers,2014
['Adrian Clayborn'],NA,week_1,Tampa Bay Buccaneers,2014
['Anthony Collins'],NA,week_1,Tampa Bay Buccaneers,2014
['Lavonte David'],NA,week_1,Tampa Bay Buccaneers,2014
['Evan Dietrich-Smith'],NA,week_1,Tampa Bay Buccaneers,2014
['Demar Dotson'],NA,week_1,Tampa Bay Buccaneers,2014
['Kadeem Edwards'],NA,week_1,Tampa Bay Buccaneers,2014
['Larry English'],NA,week_1,Tampa Bay Buccaneers,2014
['Mike Evans'],NA,week_1,Tampa Bay Buccaneers,2014
['Mason Foster'],NA,week_1,Tampa Bay Buccaneers,2014
['Isaiah Frey'],NA,week_1,Tampa Bay Buccaneers,2014
['William Gholston'],Questionable: shoulder,week_1,Tampa Bay Buccaneers,2014
['Dashon Goldson'],NA,week_1,Tampa Bay Buccaneers,2014
['Robert Herron'],NA,week_1,Tampa Bay Buccaneers,2014
['Trindon Holliday'],NA,week_1,Tampa Bay Buccaneers,2014
['Vincent Jackson'],NA,week_1,Tampa Bay Buccaneers,2014
['Mike James'],Probable: shoulder,week_1,Tampa Bay Buccaneers,2014
['Mike Jenkins'],Probable: hamstring,week_1,Tampa Bay Buccaneers,2014
['Michael Johnson'],NA,week_1,Tampa Bay Buccaneers,2014
['Jorvorskie Lane'],Probable: hand,week_1,Tampa Bay Buccaneers,2014
['Danny Lansanah'],NA,week_1,Tampa Bay Buccaneers,2014
['Brandon Magee'],NA,week_1,Tampa Bay Buccaneers,2014
['Logan Mankins'],NA,week_1,Tampa Bay Buccaneers,2014
['Doug Martin'],NA,week_1,Tampa Bay Buccaneers,2014
['Josh McCown'],NA,week_1,Tampa Bay Buccaneers,2014
['Gerald McCoy'],NA,week_1,Tampa Bay Buccaneers,2014
['Clinton McDonald'],NA,week_1,Tampa Bay Buccaneers,2014
['Bradley McDougald'],Questionable: knee,week_1,Tampa Bay Buccaneers,2014
['Rashaan Melvin'],Questionable: ankle,week_1,Tampa Bay Buccaneers,2014
['Louis Murphy'],Questionable: back,week_1,Tampa Bay Buccaneers,2014
['Brandon Myers'],NA,week_1,Tampa Bay Buccaneers,2014
['Kevin Pamphile'],NA,week_1,Tampa Bay Buccaneers,2014
['Solomon Patton'],NA,week_1,Tampa Bay Buccaneers,2014
['Bobby Rainey'],NA,week_1,Tampa Bay Buccaneers,2014
['Austin Seferian-Jenkins'],NA,week_1,Tampa Bay Buccaneers,2014
['Charles Sims'],Injured Reserve: ankle,week_1,Tampa Bay Buccaneers,2014
['Akeem Spence'],NA,week_1,Tampa Bay Buccaneers,2014
['Luke Stocker'],NA,week_1,Tampa Bay Buccaneers,2014
['Keith Tandy'],NA,week_1,Tampa Bay Buccaneers,2014
['Alterraun Verner'],NA,week_1,Tampa Bay Buccaneers,2014
['Jason Williams'],NA,week_1,Tampa Bay Buccaneers,2014
['Major Wright'],NA,week_1,Tampa Bay Buccaneers,2014
['Johnthan Banks'],NA,week_2,Tampa Bay Buccaneers,2014
['Mark Barron'],NA,week_2,Tampa Bay Buccaneers,2014
"[""Da'Quan Bowers""]",Probable: abdominal,week_2,Tampa Bay Buccaneers,2014
['Jonathan Casillas'],NA,week_2,Tampa Bay Buccaneers,2014
['Adrian Clayborn'],Questionable: elbow,week_2,Tampa Bay Buccaneers,2014
['Anthony Collins'],NA,week_2,Tampa Bay Buccaneers,2014
['Lavonte David'],NA,week_2,Tampa Bay Buccaneers,2014
['Evan Dietrich-Smith'],NA,week_2,Tampa Bay Buccaneers,2014
