"","name","injury","week","team","year"
"1","['Marlon Brown']","Injured Reserve: Concussion","week_1","Chicago Bears",2018
"2","['Marlon Brown']","Injured Reserve: Concussion","week_2","Chicago Bears",2018
"3","['Marlon Brown']","Injured Reserve: Concussion","week_3","Chicago Bears",2018
"4","['Marlon Brown']","Injured Reserve: Concussion","week_4","Chicago Bears",2018
"5","['Marlon Brown']","Injured Reserve: Concussion","week_6","Chicago Bears",2018
"6","['Marlon Brown']","Injured Reserve: Concussion","week_7","Chicago Bears",2018
"7","['Marlon Brown']","Injured Reserve: Concussion","week_8","Chicago Bears",2018
"8","['Ben Braunecker']","Out: Concussion","week_9","Chicago Bears",2018
"9","['Marlon Brown']","Injured Reserve: Concussion","week_9","Chicago Bears",2018
"10","['Marlon Brown']","Injured Reserve: Concussion","week_10","Chicago Bears",2018
"11","['Dion Sims']","Injured Reserve: Concussion","week_10","Chicago Bears",2018
"12","['Marlon Brown']","Injured Reserve: Concussion","week_11","Chicago Bears",2018
"13","['Dion Sims']","Injured Reserve: Concussion","week_11","Chicago Bears",2018
"14","['Marlon Brown']","Injured Reserve: Concussion","week_12","Chicago Bears",2018
"15","['Aaron Lynch']","Out: Concussion","week_12","Chicago Bears",2018
"16","['Adam Shaheen']","Out: Concussion","week_12","Chicago Bears",2018
"17","['Dion Sims']","Injured Reserve: Concussion","week_12","Chicago Bears",2018
"18","['Marlon Brown']","Injured Reserve: Concussion","week_13","Chicago Bears",2018
"19","['Dion Sims']","Injured Reserve: Concussion","week_13","Chicago Bears",2018
"20","['Marlon Brown']","Injured Reserve: Concussion","week_14","Chicago Bears",2018
"21","['Dion Sims']","Injured Reserve: Concussion","week_14","Chicago Bears",2018
"22","['Marlon Brown']","Injured Reserve: Concussion","week_15","Chicago Bears",2018
"23","['Dion Sims']","Injured Reserve: Concussion","week_15","Chicago Bears",2018
"24","['Marlon Brown']","Injured Reserve: Concussion","week_16","Chicago Bears",2018
"25","['Dion Sims']","Injured Reserve: Concussion","week_16","Chicago Bears",2018
"26","['Marlon Brown']","Injured Reserve: Concussion","week_17","Chicago Bears",2018
"27","['Dion Sims']","Injured Reserve: Concussion","week_17","Chicago Bears",2018
"28","['Marlon Brown']","Injured Reserve: Concussion","week_18","Chicago Bears",2018
"29","['Dion Sims']","Injured Reserve: Concussion","week_18","Chicago Bears",2018
