"","name","injury","week","team","year"
"1","['Josh Martin']","Out: Concussion","week_1","New York Jets",2018
"2","['Josh Martin']","Out: Concussion","week_2","New York Jets",2018
"3","['Josh Martin']","Out: Concussion","week_3","New York Jets",2018
"4","['Neal Sterling']","Out: Concussion","week_3","New York Jets",2018
"5","['Neal Sterling']","Out: Concussion","week_4","New York Jets",2018
"6","['Josh Martin']","Injured Reserve: Concussion","week_5","New York Jets",2018
"7","['Neal Sterling']","Out: Concussion","week_5","New York Jets",2018
"8","['Josh Martin']","Injured Reserve: Concussion","week_6","New York Jets",2018
"9","['Buster Skrine']","Out: Concussion","week_6","New York Jets",2018
"10","['Josh Martin']","Injured Reserve: Concussion","week_7","New York Jets",2018
"11","['Buster Skrine']","Out: Concussion","week_7","New York Jets",2018
"12","['Josh Martin']","Injured Reserve: Concussion","week_8","New York Jets",2018
"13","['Josh Martin']","Injured Reserve: Concussion","week_9","New York Jets",2018
"14","['Neal Sterling']","Injured Reserve: Concussion","week_9","New York Jets",2018
"15","['Josh Martin']","Injured Reserve: Concussion","week_10","New York Jets",2018
"16","['Neal Sterling']","Injured Reserve: Concussion","week_10","New York Jets",2018
"17","['Josh Martin']","Injured Reserve: Concussion","week_12","New York Jets",2018
"18","['Neal Sterling']","Injured Reserve: Concussion","week_12","New York Jets",2018
"19","['Josh Martin']","Injured Reserve: Concussion","week_13","New York Jets",2018
"20","['Neal Sterling']","Injured Reserve: Concussion","week_13","New York Jets",2018
"21","['Josh Martin']","Injured Reserve: Concussion","week_14","New York Jets",2018
"22","['Neal Sterling']","Injured Reserve: Concussion","week_14","New York Jets",2018
"23","['Jeremiah Attaochu']","Injured Reserve: Concussion","week_15","New York Jets",2018
"24","['Josh Martin']","Injured Reserve: Concussion","week_15","New York Jets",2018
"25","['Neal Sterling']","Injured Reserve: Concussion","week_15","New York Jets",2018
"26","['Jeremiah Attaochu']","Injured Reserve: Concussion","week_16","New York Jets",2018
"27","['Josh Martin']","Injured Reserve: Concussion","week_16","New York Jets",2018
"28","['Neal Sterling']","Injured Reserve: Concussion","week_16","New York Jets",2018
"29","['Jeremiah Attaochu']","Injured Reserve: Concussion","week_17","New York Jets",2018
"30","['Josh Martin']","Injured Reserve: Concussion","week_17","New York Jets",2018
"31","['Neal Sterling']","Injured Reserve: Concussion","week_17","New York Jets",2018
