name,injury,week,team,year
['C.J. Beathard'],NA,week_1,San Francisco 49ers,2018
['Matt Breida'],NA,week_1,San Francisco 49ers,2018
['Aaron Burbridge'],NA,week_1,San Francisco 49ers,2018
['Garrett Celek'],NA,week_1,San Francisco 49ers,2018
['Adrian Colbert'],NA,week_1,San Francisco 49ers,2018
['Jonathan Cooper'],Injured Reserve: Knee,week_1,San Francisco 49ers,2018
['Brock Coyle'],NA,week_1,San Francisco 49ers,2018
['Antone Exum'],NA,week_1,San Francisco 49ers,2018
['JP Flynn'],NA,week_1,San Francisco 49ers,2018
['Reuben Foster'],NA,week_1,San Francisco 49ers,2018
['Pierre Garcon'],NA,week_1,San Francisco 49ers,2018
['Joshua Garnett'],NA,week_1,San Francisco 49ers,2018
['Jimmy Garoppolo'],NA,week_1,San Francisco 49ers,2018
['Marquise Goodwin'],NA,week_1,San Francisco 49ers,2018
['Marcell Harris'],Injured Reserve: Achilles,week_1,San Francisco 49ers,2018
['George Kittle'],NA,week_1,San Francisco 49ers,2018
['Erik Magnuson'],Out: Hamstring,week_1,San Francisco 49ers,2018
['Cassius Marsh'],NA,week_1,San Francisco 49ers,2018
['Mike McGlinchey'],NA,week_1,San Francisco 49ers,2018
['Jerick McKinnon'],Injured Reserve: Knee,week_1,San Francisco 49ers,2018
['Tarvarius Moore'],NA,week_1,San Francisco 49ers,2018
['Alfred Morris'],NA,week_1,San Francisco 49ers,2018
['Emmanuel Moseley'],NA,week_1,San Francisco 49ers,2018
['Raheem Mostert'],NA,week_1,San Francisco 49ers,2018
['Mark Nzeocha'],NA,week_1,San Francisco 49ers,2018
['Michael Person'],NA,week_1,San Francisco 49ers,2018
['Dante Pettis'],NA,week_1,San Francisco 49ers,2018
['D.J. Reed'],NA,week_1,San Francisco 49ers,2018
['Weston Richburg'],NA,week_1,San Francisco 49ers,2018
['Richard Sherman'],NA,week_1,San Francisco 49ers,2018
['Malcolm Smith'],Doubtful: Hamstring,week_1,San Francisco 49ers,2018
['Joe Staley'],NA,week_1,San Francisco 49ers,2018
['Kentavius Street'],Injured Reserve: Knee,week_1,San Francisco 49ers,2018
['Jaquiski Tartt'],NA,week_1,San Francisco 49ers,2018
['Trent Taylor'],NA,week_1,San Francisco 49ers,2018
['Jimmie Ward'],NA,week_1,San Francisco 49ers,2018
['Dekoda Watson'],Out: Hamstring,week_1,San Francisco 49ers,2018
"[""K'Waun Williams""]",NA,week_1,San Francisco 49ers,2018
['Ahkello Witherspoon'],NA,week_1,San Francisco 49ers,2018
['C.J. Beathard'],NA,week_2,San Francisco 49ers,2018
['Matt Breida'],NA,week_2,San Francisco 49ers,2018
['Aaron Burbridge'],Injured Reserve: Hamstring,week_2,San Francisco 49ers,2018
['Garrett Celek'],NA,week_2,San Francisco 49ers,2018
['Adrian Colbert'],Questionable: Hamstring,week_2,San Francisco 49ers,2018
['Jonathan Cooper'],Injured Reserve: Knee,week_2,San Francisco 49ers,2018
['Brock Coyle'],Injured Reserve: Concussion,week_2,San Francisco 49ers,2018
['Antone Exum'],NA,week_2,San Francisco 49ers,2018
['JP Flynn'],Injured Reserve: Knee,week_2,San Francisco 49ers,2018
['Reuben Foster'],NA,week_2,San Francisco 49ers,2018
['Pierre Garcon'],NA,week_2,San Francisco 49ers,2018
['Joshua Garnett'],Out: Toe,week_2,San Francisco 49ers,2018
['Jimmy Garoppolo'],NA,week_2,San Francisco 49ers,2018
['Marquise Goodwin'],Out: Quadricep,week_2,San Francisco 49ers,2018
['Marcell Harris'],Injured Reserve: Achilles,week_2,San Francisco 49ers,2018
['George Kittle'],NA,week_2,San Francisco 49ers,2018
['Erik Magnuson'],Out: Hamstring,week_2,San Francisco 49ers,2018
['Cassius Marsh'],NA,week_2,San Francisco 49ers,2018
['Mike McGlinchey'],NA,week_2,San Francisco 49ers,2018
['Jerick McKinnon'],Injured Reserve: Knee,week_2,San Francisco 49ers,2018
['Tarvarius Moore'],NA,week_2,San Francisco 49ers,2018
['Alfred Morris'],NA,week_2,San Francisco 49ers,2018
['Emmanuel Moseley'],NA,week_2,San Francisco 49ers,2018
['Raheem Mostert'],NA,week_2,San Francisco 49ers,2018
['Mark Nzeocha'],NA,week_2,San Francisco 49ers,2018
['Michael Person'],Questionable: Foot,week_2,San Francisco 49ers,2018
['Dante Pettis'],NA,week_2,San Francisco 49ers,2018
['D.J. Reed'],NA,week_2,San Francisco 49ers,2018
['Weston Richburg'],NA,week_2,San Francisco 49ers,2018
['Richard Sherman'],NA,week_2,San Francisco 49ers,2018
['Malcolm Smith'],Questionable: Hamstring,week_2,San Francisco 49ers,2018
['Joe Staley'],NA,week_2,San Francisco 49ers,2018
['Kentavius Street'],Injured Reserve: Knee,week_2,San Francisco 49ers,2018
['Jaquiski Tartt'],NA,week_2,San Francisco 49ers,2018
['Trent Taylor'],NA,week_2,San Francisco 49ers,2018
['Jimmie Ward'],NA,week_2,San Francisco 49ers,2018
['Dekoda Watson'],Injured Reserve: Calf,week_2,San Francisco 49ers,2018
"[""K'Waun Williams""]",NA,week_2,San Francisco 49ers,2018
['Ahkello Witherspoon'],NA,week_2,San Francisco 49ers,2018
['C.J. Beathard'],NA,week_3,San Francisco 49ers,2018
['Matt Breida'],NA,week_3,San Francisco 49ers,2018
['Aaron Burbridge'],Injured Reserve: Hamstring,week_3,San Francisco 49ers,2018
['Garrett Celek'],NA,week_3,San Francisco 49ers,2018
['Adrian Colbert'],NA,week_3,San Francisco 49ers,2018
['Jonathan Cooper'],Injured Reserve: Knee,week_3,San Francisco 49ers,2018
