name,injury,week,team,year
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_1,New England Patriots,2018
['Dwayne Allen'],NA,week_1,New England Patriots,2018
['Darren Andrews'],NA,week_1,New England Patriots,2018
"[""Ja'Whaun Bentley""]",NA,week_1,New England Patriots,2018
['Braxton Berrios'],Injured Reserve: Undisclosed,week_1,New England Patriots,2018
['Brandon Bolden'],NA,week_1,New England Patriots,2018
['Tom Brady'],NA,week_1,New England Patriots,2018
['Kenny Britt'],Injured Reserve: Hamstring,week_1,New England Patriots,2018
['Malcom Brown'],NA,week_1,New England Patriots,2018
['Trent Brown'],NA,week_1,New England Patriots,2018
['Rex Burkhead'],NA,week_1,New England Patriots,2018
['Adam Butler'],NA,week_1,New England Patriots,2018
['Marcus Cannon'],Questionable: Calf,week_1,New England Patriots,2018
['Joe Cardona'],NA,week_1,New England Patriots,2018
['Patrick Chung'],NA,week_1,New England Patriots,2018
['Keion Crossen'],Injured Reserve: Back,week_1,New England Patriots,2018
['Duke Dawson'],Injured Reserve: Hamstring,week_1,New England Patriots,2018
['Nate Ebner'],Questionable: Knee,week_1,New England Patriots,2018
['Julian Edelman'],NA,week_1,New England Patriots,2018
['Trey Flowers'],NA,week_1,New England Patriots,2018
['Stephon Gilmore'],NA,week_1,New England Patriots,2018
['Josh Gordon'],NA,week_1,New England Patriots,2018
['Nicholas Grigsby'],NA,week_1,New England Patriots,2018
['Geneo Grissom'],NA,week_1,New England Patriots,2018
['Rob Gronkowski'],NA,week_1,New England Patriots,2018
"[""Dont'a Hightower""]",NA,week_1,New England Patriots,2018
['Jeremy Hill'],NA,week_1,New England Patriots,2018
['Chris Hogan'],NA,week_1,New England Patriots,2018
['Jacob Hollister'],Questionable: Hamstring,week_1,New England Patriots,2018
['Ryan Izzo'],Injured Reserve: Ankle,week_1,New England Patriots,2018
['Ulrick John'],Injured Reserve: Foot,week_1,New England Patriots,2018
['Cyrus Jones'],Injured Reserve: Knee,week_1,New England Patriots,2018
['Brandon King'],NA,week_1,New England Patriots,2018
['Shaq Mason'],NA,week_1,New England Patriots,2018
['Jordan Matthews'],Injured Reserve: Hamstring,week_1,New England Patriots,2018
['Sony Michel'],Questionable: Knee,week_1,New England Patriots,2018
['Cordarrelle Patterson'],NA,week_1,New England Patriots,2018
['Elandon Roberts'],NA,week_1,New England Patriots,2018
['Eric Rowe'],NA,week_1,New England Patriots,2018
['Christian Sam'],Injured Reserve: Undisclosed,week_1,New England Patriots,2018
['Brian Schwenke'],NA,week_1,New England Patriots,2018
['Danny Shelton'],NA,week_1,New England Patriots,2018
['John Simon'],NA,week_1,New England Patriots,2018
['Matt Slater'],NA,week_1,New England Patriots,2018
['Nate Theaker'],Injured Reserve: Undisclosed,week_1,New England Patriots,2018
['LaAdrian Waddle'],NA,week_1,New England Patriots,2018
['Deatrich Wise'],NA,week_1,New England Patriots,2018
['Isaiah Wynn'],Injured Reserve: Achilles,week_1,New England Patriots,2018
[''],Injured Reserve: Back,week_2,New England Patriots,2018
[''],Injured Reserve: Back,week_2,New England Patriots,2018
[''],Injured Reserve: Back,week_2,New England Patriots,2018
[''],Injured Reserve: Back,week_2,New England Patriots,2018
[''],Injured Reserve: Back,week_2,New England Patriots,2018
[''],Injured Reserve: Back,week_2,New England Patriots,2018
[''],Injured Reserve: Back,week_2,New England Patriots,2018
[''],Injured Reserve: Back,week_2,New England Patriots,2018
